RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz
17.195453549710916,86.25701218704398,4.24,1.213,8.172606218053825e+17,-7.053545977085747e+17,2.517568994819927e+18
17.375561324321097,47.24170289467086,4.26,0.012,5.145902314934898e+18,6.497682516081106e+17,4.679620947809628e+18
17.434500656498187,35.6197857276719,2.07,1.576,2.0955630556904128e+18,-3.0306883008238355e+17,6.638676637863821e+17
17.778402869149602,55.14976752928888,4.34,0.17,1.340334999712321e+18,-5.355677211509319e+17,6.325011657179112e+17
17.8637245042038,21.034577469782253,4.66,1.024,4.3271637258621686e+18,4.2822635005016346e+17,1.0580451330205907e+18
17.915743975035,30.089379502423625,4.51,1.092,1.896030800855704e+18,-3.54042300634823e+17,3.3465671024171366e+17
18.4374203424592,24.58356691183804,4.67,1.047,3.713758979049899e+18,2.646963138381829e+17,1.0511631432296091e+18
18.802861769025903,-45.53043863515824,4.97,0.571,9.407948634580961e+17,-6.575702211999621e+17,-7.661089385130939e+17
18.95018244330686,-68.87505043225387,4.25,0.48,8.476812530656186e+17,-6.886566495398898e+17,-1.0227647303288148e+18
19.866849031399227,27.2639786462788,4.74,0.032,3.091929515233056e+18,1.2614696890993254e+17,9.128864816600618e+17
20.02046710937374,58.23159571169619,4.95,0.683,1.1535751251014814e+19,3.210324566798343e+18,1.830414851048381e+19
20.585398881166025,45.52883784544765,4.87,1.077,1.8459943030026168e+18,-3.067790122067066e+17,8.855061904299199e+17
21.005309594658005,-8.184679494722316,3.6,1.065,1.6339266970555712e+18,-3.7803263299587226e+17,-5.888733928504334e+17
21.405447901698725,-14.598914934909953,4.9,1.231,3.090865400586842e+18,2.0113963796004096e+17,-1.1223000259755566e+18
21.458086204034142,60.23494261102847,2.66,0.16,1.067293623196352e+18,-5.916507135432823e+17,3.817766710896123e+17
21.4848100635237,68.13019701078169,4.72,1.047,1.2660090087678484e+18,-5.1320146026738784e+17,1.2608449392204104e+18
21.917587997556417,45.40593509756259,4.83,0.421,1.2016343082769183e+18,-5.3356208092827846e+17,1.873209012184727e+17
22.091190613285704,-43.3196625581622,3.41,1.542,2.1249872075041646e+18,-1.5678756734346163e+17,-1.953288145276799e+18
22.54834134864092,6.143501580894638,4.84,1.372,3.763666255961931e+18,5.375087901582113e+17,-6.97301286746777e+16
22.81438709117935,-49.07164154092847,3.93,0.972,1.474001308102568e+18,-4.085770681350106e+17,-1.4871556246580936e+18
22.871056134394195,15.345800382789626,3.62,0.974,3.1050399765199657e+18,2.8040956032625062e+17,3.0172896078031744e+17
23.482241424529324,59.23188084568045,4.68,0.991,1.5399127157475328e+18,-3.683439848042524e+17,1.226645760098138e+18
24.19776250475581,41.40283808166952,4.1,0.536,9.1709166069197e+17,-6.346805487299016e+17,-1.5977904069623283e+17
24.42964611674067,-57.23703311061782,0.45,-0.158,1.303120162810349e+18,-4.5794372599550246e+17,-1.5787328711502587e+18
24.498784226664792,48.62743989205226,3.59,1.275,1.6220438189227507e+18,-3.116336531092093e+17,7.997081274132942e+17
25.145221697686384,40.57688747905262,4.96,-0.068,5.061997114148458e+18,1.3166199027384804e+18,3.7556928217676467e+18
25.357735580425697,5.487638056821011,4.45,1.347,3.765532276342049e+18,7.22267805441003e+17,-1.0156667099675808e+17
25.453824947473137,42.61212933209541,4.96,0.618,8.920222423565655e+17,-6.390455266206925e+17,-1.7047992436171738e+17
25.681211611836503,-3.690436953618045,4.98,1.378,1.0873145962614469e+19,4.1617789056820936e+18,-1.1675218775475267e+18
25.91541751873087,50.68863898731795,4.01,-0.098,4.497209770526289e+18,1.1153103223933755e+18,4.812555920027632e+18
26.004696254874776,-15.931604718523872,3.49,0.727,7.300270545453172e+17,-7.150007028938872e+17,-4.655192268768762e+17
26.34895405180304,9.158003969437589,4.26,0.942,2.794193506237256e+18,3.0809491172956006e+17,-4.577722430649069e+16
27.39521907940048,-10.687060100096954,4.66,0.333,1.2684496082873805e+18,-4.330079562044311e+17,-5.697454356720462e+17
27.865411110423214,-10.3352993546938,3.74,1.136,2.7643432125848627e+18,3.645173287882538e+17,-8.743434107653985e+17
28.270544618366586,29.57722187261977,3.42,0.488,1.0973796897659553e+18,-5.125869371903922e+17,-1.3521571466226336e+17
28.383138453224795,19.29317013578968,3.88,-0.047,2.2382234698161462e+18,1.0500951747479962e+17,2.0417610210304243e+17
28.38912319974112,3.1877009251266406,4.61,0.928,2.21687883578127e+18,9.369041944389286e+16,-3.343406607900416e+17
28.41050394500296,-46.30329766390707,4.39,1.597,2.480047978987445e+18,2.3681175783789146e+17,-2.632653581833571e+18
28.59935224955399,63.66997314447979,3.35,-0.15,2.2610157823227505e+18,1.2527915638029555e+17,3.312786669135443e+18
28.66074689810932,20.807286676296933,2.64,0.165,1.0951362365248438e+18,-5.0971880546476717e+17,-2.343834225785283e+17
28.73525540738888,-67.64679997534982,4.68,0.931,1.3169511201672827e+18,-3.8731976333362784e+17,-2.33213340873888e+18
28.99701297381737,-51.60694034708662,3.69,0.844,9.258464390655885e+17,-6.000103353262537e+17,-8.575132359554427e+17
29.000369671983417,68.68517486700316,4.97,-0.084,2.742439618233996e+18,4.0698147457074534e+17,5.747415968773501e+18
29.167954855923167,-22.52699255024503,4.92,1.434,3.6753608433127086e+18,9.357687779342285e+17,-1.8798551487318979e+18
29.293034606265536,-47.3852168347433,4.82,0.864,2.123825774898723e+18,7.405793150212288e+16,-2.2929334212807112e+18
29.48146806949714,23.595961575113765,4.79,0.29,1.6378954256985871e+18,-1.942016469449701e+17,6.972934406807443e+16
29.696266027424567,-61.569674029328105,2.86,0.29,9.117571498157074e+17,-6.033377459626427e+17,-1.0278864882922624e+18
30.00226364343148,-21.078000255927574,3.99,1.554,2.932995653484336e+18,5.6571203924184934e+17,-1.4583755047611036e+18
30.48824096871556,70.9069464812232,4.49,0.164,9.444002468617083e+17,-5.78966804394314e+17,6.101505982012038e+17
30.51197954241612,2.7637565785253635,3.82,0.024,1.7650951532480438e+18,-9.513548115474611e+16,-3.7117734866641024e+17
30.575850664657324,54.48751780257151,4.99,-0.071,4.1320979847948544e+18,1.3050616389657856e+18,5.260937071032418e+18
30.857770252455325,72.42144911777717,3.95,-0.002,1.0303770997198867e+18,-5.248797243230539e+17,1.0274167228283409e+18
30.97520527560156,42.329374958192304,2.1,1.37,2.76105565998323e+18,5.151050477695862e+17,1.8264175175307945e+18
31.12275940645638,-29.29676015018269,4.68,-0.156,3.1839260748790456e+18,7.778934735950108e+17,-2.1067697611521306e+18
31.794793042472943,23.46142045880772,2.01,1.151,1.1189876520273551e+18,-4.61038025530954e+17,-1.8633927097429414e+17
32.12325932429199,37.858777106160346,4.78,0.12,1.88474996521242e+18,2.362948572957197e+16,7.14500616910882e+17
32.35616086233781,25.939664552507747,4.98,0.339,2.933074317994281e+18,6.949053907524019e+17,8.899764812243273e+17
32.387194284714965,34.98702775434603,3.0,0.14,1.4463367490752527e+18,-2.463942864214804e+17,2.396593396971145e+17
33.09231991979113,30.30264657486612,4.94,0.77,2.7226312963080724e+18,5.995200719143022e+17,1.0231968147926063e+18
33.24979866167504,8.846618254861736,4.36,0.878,3.462784427289131e+18,1.0929803587021652e+18,9.206946984212122e+16
33.30531930492678,44.23154706432287,4.84,1.476,3.7861017309866107e+18,1.309326718056208e+18,3.238539587583772e+18
34.12844191494999,-51.51231526316686,3.56,-0.12,1.3875845089967872e+18,-2.508494648600283e+17,-1.581503355401559e+18
34.273038252837225,34.222536158523035,4.84,0.607,8.614393393799578e+17,-6.066138833074506e+17,-2.4640081375951075e+17
34.328985520774765,33.846833001440004,4.03,0.019,1.3959684888971126e+18,-2.4125922157622867e+17,1.8516073825249165e+17
35.43631506782431,-68.65940168877292,4.08,0.034,1.0123932195622706e+18,-4.922971023301517e+17,-1.6272171915554417e+18
36.4061839638173,50.27853228610331,4.73,1.532,2.310436956091172e+18,4.747189752278794e+17,2.0742683276632622e+18
36.487439546843824,-12.29055783507767,4.88,-0.027,4.5614796952591616e+18,2.1433163624665938e+18,-1.4992218008645837e+18
36.74654704428184,-47.70387754778872,4.24,-0.136,3.3295797055084913e+18,1.2511069874344335e+18,-4.1338741874967634e+18
37.040050491579365,8.459954097670764,4.3,-0.053,1.9475283040713073e+18,2.2973999597961498e+17,-1.8963653023601786e+17
37.26594102058533,67.40272879031919,4.46,0.153,1.0423138361586593e+18,-4.508388022959823e+17,8.018436272532305e+17
37.978193574676204,89.26402863410254,1.97,0.636,6.74085058215044e+17,-7.301892800083523e+17,3.646679442078287e+18
38.02120771226365,-15.245686758692852,4.74,0.454,1.2383178217108122e+18,-2.8897594248923955e+17,-6.441320878705283e+17
38.46116761995172,-28.23235312214142,4.96,-0.05,3.5934977381124557e+18,1.5893519885380997e+18,-2.464800460847252e+18
38.96843398175161,5.593089764687819,4.87,0.88,3.3553402678831606e+18,1.4397689799026012e+18,-9.170326186477869e+16
39.87075230960048,0.3284932510605736,4.08,-0.212,5.331626523778931e+18,3.1623378650466145e+18,-3.995243728932218e+17
39.89218505117721,-11.87378130623978,4.83,0.447,1.2591096515170424e+18,-2.3888612955243117e+17,-6.062688898940351e+17
39.89896248833415,-68.26694232740019,4.12,-0.061,1.0448739170653368e+18,-4.178825449817537e+17,-1.7822450233615867e+18
39.9508341904848,-42.89177351264826,4.74,0.061,1.3218494431613107e+18,-1.85242808166e+17,-1.2696918167707382e+18
40.16802120992968,-39.85556350193379,4.11,1.006,1.4401308196343352e+18,-8.094140060413248e+16,-1.3166502808379581e+18
40.561998271504166,40.192689944730375,4.91,0.582,1.0746909016620677e+18,-3.841781273311863e+17,5.683545817007008e+16
40.82415370245565,3.2348193486245647,3.47,0.093,1.218808722002785e+18,-2.561555869652194e+17,-3.908548157838504e+17
40.8629972128898,27.7070779665668,4.65,-0.122,2.975243878570615e+18,1.2640261366279342e+18,1.1920299655647242e+18
41.03057088190237,-13.85875412659699,4.24,-0.122,3.68678691032755e+18,1.8952367341860147e+18,-1.4334373214627328e+18
41.05346121203353,49.22782876066897,4.1,0.514,8.034443762614798e+17,-6.137970552853499e+17,-1.7214653344516566e+17
41.237585480747136,10.1139367957075,4.27,0.311,1.2228782408707717e+18,-2.4515690151504915e+17,-2.9464364615514624e+17
41.27817252883147,-18.572312941622872,4.47,0.481,9.399421188562382e+17,-4.9279173863682445e+17,-5.719662008765661e+17
41.38717806247968,-67.6163141968088,4.83,0.058,1.4298684578366694e+18,-6.002187520251379e+16,-3.0143966229473567e+18
41.97842286605031,29.246253159484024,4.52,1.112,1.7410123517125192e+18,2.3466890168453133e+17,4.001320027169144e+17
42.2732899126529,-32.40480427655885,4.45,0.981,1.6310607996701486e+18,1.4508295852433114e+17,-1.2909858023397243e+18
42.4964746887523,27.25970511847044,3.61,-0.1,1.6217471415795128e+18,1.4367729364372723e+17,2.5649183535971968e+17
42.617677068074926,-75.06713406763944,4.76,1.337,1.222619965239531e+18,-2.1971050875962285e+17,-3.4401823049067284e+18
42.6477974945478,38.31789442276793,4.22,0.343,1.329989465011666e+18,-1.2024086354949107e+17,3.1448191764475354e+17
42.67441280376515,55.89540145751016,3.77,1.69,5.824836848380412e+18,4.0243688116323384e+18,9.994046310584357e+18
42.759385752643965,-21.00413368330277,4.76,0.906,1.8176525445241485e+18,3.33212905083356e+17,-1.0542515334808113e+18
42.87856780400969,35.05930750519153,4.56,1.554,2.9551310589052406e+18,1.3940115591883144e+18,1.789354670756378e+18
43.564396379436985,52.7624477230595,3.93,0.758,1.6616556824392123e+18,2.161351942824055e+17,1.4335459973771848e+18
44.10741482802078,-8.899657574829487,3.89,1.088,1.526587253472658e+18,1.0395272582741248e+17,-6.295525096744356e+17
44.56482838471556,-40.30449554567677,2.88,0.128,1.4619242255373683e+18,5.421317305886451e+16,-1.4217663748963722e+18
44.690523279857736,39.66244879244802,4.68,0.065,2.3181291269276457e+18,9.048096467775706e+17,1.5309459903331456e+18
44.69951384007862,-64.0712469734303,4.98,0.126,1.554920863155015e+18,1.500882892537842e+17,-3.1029991399743575e+18
44.76492789976437,35.18316822504878,4.94,1.235,2.5560971681915873e+18,1.1451690479748383e+18,1.4751148720948884e+18
44.80292740340597,21.34038379383941,4.63,0.048,2.4617353526075996e+18,1.0539862187534426e+18,5.724754923489774e+17
44.92882156128987,8.90726222424387,4.71,-0.109,3.4393875795726336e+18,2.0372124453387182e+18,1.8667379630530662e+17
45.56980256653648,4.089192236461746,2.54,1.63,2.0866246801633582e+18,7.206228609828332e+17,-2.861505759238917e+17
45.59682166369839,-23.62485513228305,4.08,0.163,1.1553834682722734e+18,-2.288241312213097e+17,-7.613346556071086e+17
46.19913379629461,53.50641128856282,2.91,0.716,1.631365476328962e+18,2.7885424129455757e+17,1.5155970575451576e+18
46.29527551880665,38.83954055339369,3.32,1.528,2.2884608195527235e+18,9.698555329301204e+17,1.4947697732670659e+18
46.38487839400694,56.706202854477446,4.77,1.018,1.3653217380611113e+18,6408781274220544.0,1.182459949881301e+18
47.04223659645587,40.95563775992451,2.09,-0.003,1.0846844570529262e+18,-2.7710391569813773e+17,1.4096068401662528e+17
47.28014817297457,49.61264652162861,4.05,0.595,7.75645550194767e+17,-6.077143922135667e+17,-1.8703975070869434e+17
47.3757265327028,44.85656659506292,3.79,0.98,1.142664034729418e+18,-2.0840517852666336e+17,3.1458758288132966e+17
47.82218934026454,39.61161523517836,4.61,1.115,2.125860796723976e+18,8.854924917058166e+17,1.405780765814587e+18
47.90848585554821,19.726619657836043,4.35,1.033,1.6343144970831706e+18,3.463220503197527e+17,1.0114130171873267e+17
47.9848273927167,74.3930662337019,4.85,0.035,9.085191417210742e+17,-4.563518449760983e+17,1.0402876167773229e+18
48.02178648963312,-28.983406691246785,3.8,0.543,8.875430256213764e+17,-4.792686622984723e+17,-6.456344723413164e+17
48.725180630867264,21.043910555809404,4.87,-0.007,2.6137826336999306e+18,1.4945001003188529e+18,7.207766152735141e+17
48.95840898985215,-8.819416744456532,4.8,0.232,1.3693852316682788e+18,8.369878235696474e+16,-6.086897013003727e+17
49.59219154253706,-22.51102809908817,4.86,0.904,2.077506090105874e+18,9.346519631264671e+17,-1.358318910608661e+18
49.682614301248485,34.222592898246475,4.85,1.491,8.102651335530652e+18,8.040326940773362e+18,7.418039087063487e+18
49.842252573741874,3.370841231662533,4.84,0.681,8.147083253167916e+17,-5.468211718841641e+17,-4.180080313208522e+17
49.879554991959175,-21.75764234222598,3.7,1.614,2.094970430368775e+18,9.72723375889748e+17,-1.340262869933608e+18
50.0104799055636,-43.06478115687089,4.26,0.711,7.205525795460901e+17,-6.577842838235421e+17,-5.623079798709211e+17
49.99715759982711,65.65219386154043,4.74,-0.108,2.642046901470632e+18,1.6318833666473262e+18,6.472686510373966e+18
50.08477206487046,29.04834549710272,4.47,1.555,4.0333583026843935e+18,3.302423771172442e+18,2.508918526697027e+18
50.36008975020507,43.329648177735294,4.96,0.051,1.3146504656397425e+18,6.064568173469606e+16,5.736626425155027e+17
51.0809670367737,49.86100068168352,1.79,0.481,2.9007327263280973e+18,2.0463694298530207e+18,3.846646172701349e+18
51.20279025412557,9.028317454728931,3.61,0.887,1.8710565256563167e+18,7.778336286833362e+17,-1.2060565313860064e+17
51.792676810076685,9.73241755121024,3.73,-0.082,1.914147545165437e+18,8.654747098250422e+17,-7.929078705016998e+16
52.01302054133696,49.06268171851503,4.99,-0.091,2.808324198635941e+18,2.0234497181561472e+18,3.640613306060883e+18
52.26721160010023,59.94031738764123,4.21,0.419,1.3078844960530143e+19,1.5321870314971214e+19,3.470622431679566e+19
52.34211063761629,49.50874755270525,4.67,-0.096,2.728864043913045e+18,1.9537150123121495e+18,3.583707824072417e+18
52.35028017256445,-62.93496085776893,4.71,0.41,8.165991964222068e+17,-5.2415817319620826e+17,-1.0236519720668878e+18
52.47807342783696,58.87874182604866,4.55,0.489,7.991640253849659e+18,8.820233905429932e+18,1.9577572479675113e+19
52.6436975409075,47.99534074689358,4.36,1.367,1.9902255468461396e+18,1.0158502465169254e+18,2.0496318842318464e+18
52.65449885137901,-5.07509498828208,4.74,-0.092,2.8083971142034217e+18,2.0887816846452874e+18,-7.53140666970532e+17
52.71837665314191,12.936667431301784,4.14,1.112,2.645667634310907e+18,1.881627611974552e+18,3.287026572907355e+17
53.22587515588049,-9.458138200195958,3.72,0.881,6.913976480648384e+17,-6.839937486886781e+17,-4.509435604485926e+17
53.44731610557775,-21.63307166831265,4.26,-0.106,2.1829354957983086e+18,1.3284681392206897e+18,-1.4669179461389338e+18
54.12263279183235,48.19244393847994,4.32,-0.058,3.219736141298656e+18,2.814290963927426e+18,4.501125177652441e+18
54.21666279815236,0.3983463687996146,4.29,0.575,8.802889748391169e+17,-4.190322597571194e+17,-4.316828055351102e+17
54.273692582167705,-40.27464318941919,4.57,1.023,1.556608869215877e+18,5.2197673231006234e+17,-1.7751982233323684e+18
55.56213634753183,-31.93826339996397,4.99,-0.159,3.9605130467330867e+18,4.0907275695083034e+18,-4.102856717702045e+18
55.59439738901264,33.96499048879219,4.97,-0.048,4.729327520544647e+18,5.219181104941138e+18,4.449085347494477e+18
55.70777896022942,-37.31400964850945,4.59,1.191,1.386686894654831e+18,3.430878463940023e+17,-1.4545341928807434e+18
55.73150554997616,47.7872629760469,3.01,-0.125,2.5217378906881106e+18,2.0099614982547057e+18,3.2635225746743265e+18
55.81145073135848,-9.758289350611957,3.52,0.915,7.872930091600325e+17,-5.349638391154285e+17,-4.8192259339565286e+17
56.05488923306641,-64.80636097704885,3.84,1.133,8.569936391720837e+17,-4.2932203184888755e+17,-1.2882457618817964e+18
56.07978277065751,32.28817718208396,3.84,0.022,7.219583556765746e+18,9.032310016883522e+18,7.023854944679967e+18
56.21906788389353,24.11303024688355,3.72,-0.105,2.4123141289418424e+18,1.8977308795671951e+18,9.979133292431456e+17
56.29832977032671,42.57856065438188,3.77,0.425,2.7842217265320694e+18,2.4633270360720927e+18,3.1281737343702164e+18
56.30220664776288,24.46699126265401,4.3,-0.11,2.4136268802433075e+18,1.9080700273676093e+18,1.0259568131319963e+18
56.45685355262901,24.36743878275756,3.87,-0.063,2.347076214556941e+18,1.8233663371150735e+18,9.705925407381746e+17
56.50969985767264,63.34498942701807,4.78,0.747,2.5049539891737503e+18,2.0671672634692762e+18,6.324646346074104e+18
56.53595594871102,-12.101176488948132,4.43,1.604,3.168886236811559e+18,3.0744481721405747e+18,-1.4207334394274593e+18
56.58171697104348,23.94806486156604,4.14,-0.051,2.3432798020405524e+18,1.8298890844364472e+18,9.448015972399907e+17
56.71083460267838,-23.25335797819454,4.22,0.434,9.11673972064203e+17,-3.376690256510298e+17,-6.52986986369094e+17
56.81104805367533,-74.2381694516091,3.26,1.59,9.340288693714888e+17,-3.018690904360813e+17,-2.384524788240784e+18
56.87129797388492,24.10484062578152,2.85,-0.086,2.368224184644123e+18,1.8968338035546757e+18,9.861541834851194e+17
57.150153392001386,-37.62022825600683,4.3,-0.038,1.2881159839889108e+18,2.5252313472657126e+17,-1.3657189945181204e+18
57.290727828028814,24.053108015022,3.62,-0.07,2.4094958126948076e+18,2.0041155723187768e+18,1.0329216647071722e+18
57.363100240305066,-36.2006396302873,4.17,0.927,1.4969216380186826e+18,5.868865699967639e+17,-1.6073881970261402e+18
57.38029975906102,65.52587630816564,4.39,1.87,2.671555186050818e+18,2.423111533787523e+18,7.874441090658049e+18
57.59001386617305,71.33197678481147,4.59,0.064,1.1768255846158692e+18,9.453004505078643e+16,2.5698742844896276e+18
58.42816242428852,-24.61227935629568,4.64,-0.136,2.3689315129148836e+18,2.062767238529474e+18,-1.9536896897631928e+18
58.53304197245491,31.8835725827286,2.84,0.271,4.752457936127709e+18,5.968996715401589e+18,4.4745979656561695e+18
58.5731071664656,-2.9547196046894846,4.46,0.672,2.331266271050615e+18,2.0172154182543447e+18,-6.02764356885835e+17
59.28448735925927,61.108786146236405,4.99,1.435,4.95943727126035e+18,6.520013006769318e+18,1.491576241160221e+19
59.35613718922914,63.072305371106864,4.95,-0.074,1.370856531110104e+18,4.834254168095383e+17,2.416320782520733e+18
59.46357462855786,40.01004917576444,2.9,-0.199,2.6143381831721994e+18,2.5967171069913574e+18,2.8391002193982336e+18
59.50778790728047,-13.509281133742922,2.97,1.588,1.6649213890752932e+18,9.903572427949665e+17,-9.233266435170016e+17
59.68659659864839,-61.40028453131335,4.56,1.59,1.8450098853780196e+18,1.3109535852331305e+18,-4.839859007531288e+18
59.74127095168815,35.79104841877652,3.98,0.016,7.487515532624688e+18,1.0987479728845302e+19,9.373120938243484e+18
59.98126671904823,-24.01609776460057,4.62,-0.121,2.0643277519573284e+18,1.715227077161256e+18,-1.7096188879496883e+18
60.17000819603771,12.490264191315328,3.41,-0.099,2.333777598869131e+18,2.2040925117297004e+18,3.2287732680985216e+17
60.224223464735466,-62.15904387621212,4.48,1.5,1.7089327900419574e+18,1.1184973432586534e+18,-4.53769537449479e+18
60.32657911938615,-61.07817168436123,4.97,1.386,1.3827830034900393e+18,5.538990138545372e+17,-3.1766274313809597e+18
60.78912167201115,5.989293923143091,3.91,0.032,1.2261388074257024e+18,2.9880340689297e+17,-3.070617307776197e+17
