RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz
242.9988230319933,-19.460881887608448,4.0,0.076,-1.1231238022080285e+18,-4.2477010860682813e+18,-1.1382331111620646e+18
242.9997992637016,-10.06444531736848,4.93,0.087,-5.182922316114394e+16,-2.1453314742925302e+18,-3.4481252569927264e+16
243.0757735956143,-27.92653132719915,4.58,-0.172,-1.1260593021015986e+18,-4.26503326005152e+18,-1.8354019799298819e+18
243.36964060851017,-54.63062216016749,4.95,1.017,-4.294897271323324e+17,-2.920613653517735e+18,-3.139462594516008e+18
243.586098520816,-3.69530592859304,2.73,1.584,-6.978674875303795e+16,-2.2167988238641142e+18,1.3420591431811621e+17
243.8595159993318,-63.68577455274869,3.86,1.105,-5.0274963576372685e+17,-3.116415374692432e+18,-5.030506678478302e+18
244.2538654983522,-50.0681491052093,4.97,0.788,-3.144989847791214e+18,-8.636573763489689e+18,-1.018559688322801e+19
244.37368491089205,75.75710368763764,4.95,0.393,5.472031724188838e+17,-9.816358080200493e+17,1.1302682072866254e+18
244.57431195205123,-28.614712358845622,4.8,0.008,1.4450943922938592e+17,-1.8305736565574979e+18,-3.9815880703328845e+17
244.5809395009266,-4.692234985203701,3.23,0.966,2.1006964514429203e+17,-1.6929368858768637e+18,1.5480567971898496e+17
244.9350223727695,46.31363678413331,3.91,-0.151,-2.2555715388000947e+17,-2.639168544094717e+18,2.3897708619006597e+18
244.95838301900096,-50.15587111011999,4.01,1.08,3.1801779667847725e+17,-1.4776552242670917e+18,-6.88183608369166e+17
245.08634222671395,-78.69599670439798,4.68,1.68,4.705412664626867e+16,-2.065129802577424e+18,-6.864957581325885e+18
245.1590544238707,-24.169421202780526,4.55,0.758,-3.6244337111752463e+18,-1.0000356738926768e+19,-4.323028891142519e+18
245.29707366139925,-25.59292042858092,2.9,0.299,-1.974300307665256e+18,-6.471773897252628e+18,-2.7641414597368617e+18
245.47971456351712,19.153437130295707,3.74,0.299,-7.966434284729843e+16,-2.3664155984044206e+18,8.446078066856073e+17
245.51704761640568,1.0293698657951305,4.82,0.338,2.9543681793324474e+17,-1.5454277818411932e+18,2.5316632659530845e+17
245.5234862166413,30.89273662650975,4.86,0.97,2.7423386180591744e+16,-2.1343978824875075e+18,1.1300698708669304e+18
245.9976139041181,61.51460304685819,2.73,0.91,4.841467196261281e+17,-1.1390260173101791e+18,9.674711117782639e+17
246.02560922637505,-20.037653818745017,4.48,0.996,2190308847741952.0,-2.223297263587245e+18,-3.391165885658249e+17
246.3542512076692,14.032857650098626,4.57,0.002,-2.205135109804352e+17,-2.754568477006683e+18,7.774560533163276e+17
246.39628119781875,-23.4473507338078,4.57,0.227,-7.254874959167231e+17,-3.9141579729346033e+18,-1.2466732004152515e+18
246.7559381886464,-18.45640382155469,4.22,0.217,-1.0866834848310171e+18,-4.809551800824273e+18,-1.226594455123246e+18
246.79584333196584,-47.55492794779638,4.46,-0.07,-3.603839039568019e+17,-3.1230644678130217e+18,-2.5524743140095677e+18
246.95031281029205,-8.37181783479877,4.62,0.185,1.9698688584018355e+17,-1.8307138958258417e+18,6.95484560378649e+16
246.9954243594188,68.76836974321083,4.94,-0.051,-1.2534576431510016e+16,-2.32651209522318e+18,4.5697433166346476e+18
247.12130112125192,-70.08363902986225,4.9,0.555,5.956901848272795e+17,-8.946577542271185e+17,-1.1318473939908886e+17
