RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name,hip
4.856877292524707,-8.82418171525453,3.56,1.214,2.279432579265065e+18,1.2024045948149507e+18,1.0666897130464969e+18,HD 183579 b,96160
5.045400978171957,-64.86677022396391,4.23,0.576,-3.0665906248861824e+17,9.830307601703238e+17,1.2470402913665672e+18,HD 183579 b,96160
6.506998979947076,-77.25199889343968,2.82,0.618,-3.682654568934193e+17,9.788949924244497e+17,1.262108518727536e+18,HD 183579 b,96160
6.551850407043493,-43.67960364597996,3.93,0.175,1.0270327400874246e+17,1.0330269913557636e+18,9.85767480319555e+17,HD 183579 b,96160
6.573210640055541,-42.30841381553527,2.4,1.083,1.1913121916449216e+17,1.0351169919915494e+18,9.941831344395944e+17,HD 183579 b,96160
6.981908731192464,-33.00751365989108,4.86,1.634,3.897962702043987e+18,1.5017796395560837e+18,-1.3380362574381192e+18,HD 183579 b,96160
7.85555608308055,-48.80338041844083,4.76,0.018,6.424843369876015e+17,1.1195582722695588e+18,2.6311365286976256e+17,HD 183579 b,96160
7.887358768042954,-62.958591552839344,4.36,-0.064,1.762842104622071e+17,1.0555728520914442e+18,3.100407994930757e+17,HD 183579 b,96160
7.890781427482598,-62.965876050654,4.53,0.147,3.142762033265674e+17,1.0747344273390996e+18,3.665015854194509e+16,HD 183579 b,96160
7.943645439726753,54.52218685362289,4.74,-0.098,1.5091322897733673e+18,1.2421517112839606e+18,4.2184134571767306e+18,HD 183579 b,96160
8.25002553307195,62.93176826039628,4.17,0.13,1.7171420821193482e+19,3.523600779492064e+18,3.626844340808987e+19,HD 183579 b,96160
9.2203328425703,33.719319127255105,4.34,-0.123,4.678628626302407e+18,1.8005925403191624e+18,4.933680659721205e+18,HD 183579 b,96160
9.243059946662951,53.8968464274673,3.69,-0.196,2.868023681290529e+18,1.5080173136501827e+18,6.053254520062562e+18,HD 183579 b,96160
9.637131219571549,29.31000379691044,4.34,0.871,9.527923926611831e+17,1.2060349012010568e+18,2.268138099529002e+18,HD 183579 b,96160
9.832906891636195,30.86045267193544,3.27,1.268,3.919543409509578e+17,1.1136543053281046e+18,1.9787901594129275e+18,HD 183579 b,96160
