RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz
13.266511091971148,61.12513714483894,4.8,0.54,9.643705812356576e+16,2.6035157705766662e+17,6.613488015481784e+17
13.750221994265996,58.97241778339134,4.83,1.216,1.753487271581036e+18,6.682409775550529e+17,3.456592414671678e+18
14.165028681441536,59.18074381952912,4.62,0.957,7.948153684557937e+17,4.410902718415021e+17,1.8325343180397868e+18
14.177576241595771,60.716714091567454,2.15,-0.046,2.5777517288182487e+18,8.917255750443254e+17,5.218596016446959e+18
14.18972424894549,38.499597843337085,3.86,0.13,8.054821010189128e+17,4.4423105158206426e+17,9.622792525738258e+17
14.301338871467,23.41733120275678,4.4,0.94,1.8686387804197225e+18,7.17281509347725e+17,1.0720258333209953e+18
14.651680850872063,-29.357405707910832,4.3,-0.154,5.192041353894095e+18,1.5994802115775898e+18,-2.9595942495814953e+18
15.735308986058248,7.89031347303777,4.27,0.952,1.5435426467618135e+18,6.804605258696118e+17,4.0670776216439206e+17
16.52032452712127,-46.71819622982267,3.32,0.885,1.0593095675718821e+18,5.623211641092464e+17,-1.2051812552501292e+18
17.096429406455808,-55.24555585684016,3.94,-0.12,1.269064095980625e+18,6.403561580079355e+17,-2.0147356700544108e+18
17.148973063108787,-10.183215652300712,3.46,1.161,8.736620243518906e+17,5.197924100259122e+17,-3.716717130438662e+16
17.195453549710916,86.25701218704398,4.24,1.213,1.1611939279686624e+16,2.5394836564276525e+17,3.1117622635602304e+18
17.375561324321097,47.24170289467086,4.26,0.012,4.3402536324092017e+18,1.6090712149594506e+18,5.273814216549931e+18
17.434500656498187,35.6197857276719,2.07,1.576,1.2899143731647168e+18,6.562341332689564e+17,1.2580609325266852e+18
17.778402869149602,55.14976752928888,4.34,0.17,5.3468631718662515e+17,4.2373524220040806e+17,1.2266944344582141e+18
17.8637245042038,21.034577469782253,4.66,1.024,3.5215150433364726e+18,1.3875293134015035e+18,1.6522384017608937e+18
17.915743975035,30.089379502423625,4.51,1.092,1.0903821183300082e+18,6.05260662716517e+17,9.288499789820168e+17
18.4374203424592,24.58356691183804,4.67,1.047,2.9081102965242035e+18,1.223999277189523e+18,1.645356411969912e+18
18.802861769025903,-45.53043863515824,4.97,0.571,1.3514618093240016e+17,3.017327421513779e+17,-1.7191566977279085e+17
18.95018244330686,-68.87505043225387,4.25,0.48,4.203257053992269e+16,2.7064631381145018e+17,-4.285714615885118e+17
19.866849031399227,27.2639786462788,4.74,0.032,2.28628083270736e+18,1.0854499322612726e+18,1.5070797504003648e+18
20.02046710937374,58.23159571169619,4.95,0.683,1.0730102568489118e+19,4.169627530149683e+18,1.8898341779224113e+19
20.585398881166025,45.52883784544765,4.87,1.077,1.040345620476921e+18,6.525239511446333e+17,1.4796994591702228e+18
21.005309594658005,-8.184679494722316,3.6,1.065,8.282780145298753e+17,5.812703303554678e+17,5319875889869632.0
21.405447901698725,-14.598914934909953,4.9,1.231,2.2852167180611464e+18,1.160442601311381e+18,-5.2810675723525357e+17
21.458086204034142,60.23494261102847,2.66,0.16,2.616449406706561e+17,3.6765224980805766e+17,9.759699398299154e+17
21.4848100635237,68.13019701078169,4.72,1.047,4.603603262421527e+17,4.461015030839521e+17,1.8550382079607135e+18
21.917587997556417,45.40593509756259,4.83,0.421,3.959856257512225e+17,4.257408824230615e+17,7.815141699587758e+17
22.091190613285704,-43.3196625581622,3.41,1.542,1.3193385249784686e+18,8.025153960078784e+17,-1.3590948765364959e+18
22.54834134864092,6.143501580894638,4.84,1.372,2.9580175734362353e+18,1.4968117535095514e+18,5.2446314006562534e+17
22.81438709117935,-49.07164154092847,3.93,0.972,6.683526255768721e+17,5.5072589521632934e+17,-8.929623559177905e+17
22.871056134394195,15.345800382789626,3.62,0.974,2.29939129399427e+18,1.2397125236775905e+18,8.959222295206205e+17
23.482241424529324,59.23188084568045,4.68,0.991,7.342640332218369e+17,5.909589785470876e+17,1.820839028838441e+18
24.19776250475581,41.40283808166952,4.1,0.536,1.1144297816627411e+17,3.2462241462143834e+17,4.344142280440702e+17
24.42964611674067,-57.23703311061782,0.45,-0.158,4.9747148028465306e+17,5.013592373558375e+17,-9.845396024099556e+17
24.498784226664792,48.62743989205226,3.59,1.275,8.163951363970548e+17,6.476693102421307e+17,1.3939013961535972e+18
25.145221697686384,40.57688747905262,4.96,-0.068,4.256348431622763e+18,2.2759228660898204e+18,4.34988609050795e+18
25.357735580425697,5.487638056821011,4.45,1.347,2.9598835938163533e+18,1.681570768792343e+18,4.9262659774354496e+17
25.453824947473137,42.61212933209541,4.96,0.618,8.637355983086963e+16,3.202574367306474e+17,4.2371334437858566e+17
25.681211611836503,-3.690436953618045,4.98,1.378,1.0067497280088773e+19,5.121081869033433e+18,-5.7332860880722374e+17
25.91541751873087,50.68863898731795,4.01,-0.098,3.6915610880005934e+18,2.0746132857447155e+18,5.406749188767934e+18
26.004696254874776,-15.931604718523872,3.49,0.727,-7.562162798037864e+16,2.443022604574527e+17,1.286740418634268e+17
26.34895405180304,9.158003969437589,4.26,0.942,1.9885448237115602e+18,1.2673978750809e+18,5.4841604443381235e+17
27.39521907940048,-10.687060100096954,4.66,0.333,4.628009257616845e+17,5.2629500714690886e+17,2.4447833068256864e+16
27.865411110423214,-10.3352993546938,3.74,1.136,1.9586945300591667e+18,1.3238202921395937e+18,-2.801501420250955e+17
28.270544618366586,29.57722187261977,3.42,0.488,2.917310072402593e+17,4.467160261609478e+17,4.589775540780397e+17
28.383138453224795,19.29317013578968,3.88,-0.047,1.4325747872904502e+18,1.0643124808261396e+18,7.983693708433454e+17
28.38912319974112,3.1877009251266406,4.61,0.928,1.411230153255574e+18,1.0529933827952328e+18,2.5985260795026147e+17
28.41050394500296,-46.30329766390707,4.39,1.597,1.6743992964617495e+18,1.1961147211892314e+18,-2.038460313093268e+18
28.59935224955399,63.66997314447979,3.35,-0.15,1.4553670997970545e+18,1.0845821197316355e+18,3.9069799378757463e+18
28.66074689810932,20.807286676296933,2.64,0.165,2.894875539991479e+17,4.495841578865728e+17,3.598098461617747e+17
28.73525540738888,-67.64679997534982,4.68,0.931,5.113024376415867e+17,5.719832000177121e+17,-1.7379401399985772e+18
28.99701297381737,-51.60694034708662,3.69,0.844,1.2019775653989264e+17,3.592926280250862e+17,-2.6331996721513965e+17
29.000369671983417,68.68517486700316,4.97,-0.084,1.9367909357082998e+18,1.3662844379220854e+18,6.341609237513804e+18
29.167954855923167,-22.52699255024503,4.92,1.434,2.869712160787013e+18,1.8950717412855685e+18,-1.285661879991595e+18
29.293034606265536,-47.3852168347433,4.82,0.864,1.318177092373027e+18,1.0333608948534628e+18,-1.698740152540408e+18
29.48146806949714,23.595961575113765,4.79,0.29,8.322467431728914e+17,7.651013164063698e+17,6.639226128083775e+17
29.696266027424567,-61.569674029328105,2.86,0.29,1.0610846729001155e+17,3.5596521738869734e+17,-4.3369321955195936e+17
30.00226364343148,-21.078000255927574,3.99,1.554,2.1273469709586399e+18,1.5250150025931894e+18,-8.641822360208005e+17
30.48824096871556,70.9069464812232,4.49,0.164,1.3875156433601232e+17,3.803361589570259e+17,1.2043438669415068e+18
30.51197954241612,2.7637565785253635,3.82,0.024,9.594464707223479e+17,8.641674821965939e+17,2.2301592007389283e+17
30.575850664657324,54.48751780257151,4.99,-0.071,3.326449302269159e+18,2.2643646023171256e+18,5.855130339772721e+18
30.857770252455325,72.42144911777717,3.95,-0.002,2.2472841719419082e+17,4.344232390282861e+17,1.6216099915686438e+18
30.97520527560156,42.329374958192304,2.1,1.37,1.955406977457534e+18,1.4744080111209262e+18,2.420610786271098e+18
31.12275940645638,-29.29676015018269,4.68,-0.156,2.37827739235335e+18,1.7371964369463508e+18,-1.5125764924118277e+18
31.794793042472943,23.46142045880772,2.01,1.151,3.1333896950165914e+17,4.98264937820386e+17,4.078539977660089e+17
32.12325932429199,37.858777106160346,4.78,0.12,1.0791012826867242e+18,9.829324490809119e+17,1.3086938856511852e+18
32.35616086233781,25.939664552507747,4.98,0.339,2.1274256354685847e+18,1.654208354103742e+18,1.4841697499646303e+18
32.387194284714965,34.98702775434603,3.0,0.14,6.40688066549557e+17,7.129086769298596e+17,8.338526084374175e+17
33.09231991979113,30.30264657486612,4.94,0.77,1.9169826137823764e+18,1.5588230352656422e+18,1.6173900835329093e+18
33.24979866167504,8.846618254861736,4.36,0.878,2.657135744763435e+18,2.0522833220535053e+18,6.862627385824243e+17
33.30531930492678,44.23154706432287,4.84,1.476,2.9804530484609147e+18,2.268629681407548e+18,3.8327328563240755e+18
34.12844191494999,-51.51231526316686,3.56,-0.12,5.819358264710915e+17,7.084534984913116e+17,-9.87310086661256e+17
34.273038252837225,34.222536158523035,4.84,0.607,5.579065685426179e+16,3.526890800438893e+17,3.477924549807923e+17
34.328985520774765,33.846833001440004,4.03,0.019,5.903198063714167e+17,7.180437417751113e+17,7.793540069927946e+17
35.43631506782431,-68.65940168877292,4.08,0.034,2.067445370365747e+17,4.670058610211882e+17,-1.0330239228151388e+18
36.4061839638173,50.27853228610331,4.73,1.532,1.5047882735654758e+18,1.4340219385792195e+18,2.6684615964035656e+18
36.487439546843824,-12.29055783507767,4.88,-0.027,3.7558310127334656e+18,3.102619325817934e+18,-9.050285321242808e+17
36.74654704428184,-47.70387754778872,4.24,-0.136,2.523931022982796e+18,2.2104099507857736e+18,-3.53968091875646e+18
37.040050491579365,8.459954097670764,4.3,-0.053,1.1418796215456114e+18,1.189042959330955e+18,4.045567385042852e+17
37.26594102058533,67.40272879031919,4.46,0.153,2.366651536329635e+17,5.084641610553577e+17,1.3960368959935334e+18
37.978193574676204,89.26402863410254,1.97,0.636,-1.3156362431065192e+17,2.2911368334298765e+17,4.24087271081859e+18
38.02120771226365,-15.245686758692852,4.74,0.454,4.326691391851163e+17,6.703270208621005e+17,-4.993881913022518e+16
38.46116761995172,-28.23235312214142,4.96,-0.05,2.78784905558676e+18,2.54865495188944e+18,-1.8706071921069489e+18
38.96843398175161,5.593089764687819,4.87,0.88,2.5496915853574646e+18,2.399071943253941e+18,5.0249000687552435e+17
39.87075230960048,0.3284932510605736,4.08,-0.212,4.5259778412532347e+18,4.1216408283979546e+18,1.9466889584708118e+17
39.89218505117721,-11.87378130623978,4.83,0.447,4.5346096899134656e+17,7.204168337989088e+17,-1.2075621153732064e+16
39.89896248833415,-68.26694232740019,4.12,-0.061,2.39225234539641e+17,5.4142041836958624e+17,-1.1880517546212836e+18
39.9508341904848,-42.89177351264826,4.74,0.061,5.16200760635615e+17,7.740601551853399e+17,-6.754985480304351e+17
40.16802120992968,-39.85556350193379,4.11,1.006,6.344821371086395e+17,8.783615627472074e+17,-7.22457012097655e+17
40.561998271504166,40.192689944730375,4.91,0.582,2.6904221913637174e+17,5.7512483602015366e+17,6.510287269103731e+17
40.82415370245565,3.2348193486245647,3.47,0.093,4.1316003947708915e+17,7.031473763861206e+17,2.0333845295645267e+17
40.8629972128898,27.7070779665668,4.65,-0.122,2.169595196044919e+18,2.2233290999792742e+18,1.786223234305027e+18
41.03057088190237,-13.85875412659699,4.24,-0.122,2.8811382278018545e+18,2.854539697537355e+18,-8.392440527224297e+17
41.05346121203353,49.22782876066897,4.1,0.514,-2204306264216064.0,3.455059080659901e+17,4.220467352951374e+17
41.237585480747136,10.1139367957075,4.27,0.311,4.1722955834507584e+17,7.141460618362908e+17,2.9954962258515674e+17
41.27817252883147,-18.572312941622872,4.47,0.481,1.342934363305423e+17,4.665112247145156e+17,2.222706786373696e+16
41.38717806247968,-67.6163141968088,4.83,0.058,6.242197753109737e+17,8.992810881488261e+17,-2.4202033542070533e+18
41.97842286605031,29.246253159484024,4.52,1.112,9.353636691868232e+17,1.1939718650358712e+18,9.943252714572175e+17
42.2732899126529,-32.40480427655885,4.45,0.981,8.254121171444527e+17,1.104385921875671e+18,-6.967925335994212e+17
42.4964746887523,27.25970511847044,3.61,-0.1,8.160984590538171e+17,1.1029802569950671e+18,8.506851041000228e+17
42.617677068074926,-75.06713406763944,4.76,1.337,4.1697128271383526e+17,7.395924545917171e+17,-2.845989036166425e+18
42.6477974945478,38.31789442276793,4.22,0.343,5.2434078248597005e+17,8.390620998018488e+17,9.086751863850565e+17
42.67441280376515,55.89540145751016,3.77,1.69,5.019188165854716e+18,4.983671774983678e+18,1.058823957932466e+19
42.759385752643965,-21.00413368330277,4.76,0.906,1.0120038619984526e+18,1.292515868434696e+18,-4.600582647405082e+17
42.87856780400969,35.05930750519153,4.56,1.554,2.1494823763795448e+18,2.353314522539654e+18,2.3835479394966815e+18
43.564396379436985,52.7624477230595,3.93,0.758,8.560069999135164e+17,1.1754381576337454e+18,2.0277392661174879e+18
44.10741482802078,-8.899657574829487,3.89,1.088,7.209385709469619e+17,1.0632556891787525e+18,-3.535924093413251e+16
44.56482838471556,-40.30449554567677,2.88,0.128,6.562755430116724e+17,1.0135161364102044e+18,-8.275731061560694e+17
44.690523279857736,39.66244879244802,4.68,0.065,1.5124804444019494e+18,1.8641126101289106e+18,2.1251392590734484e+18
44.69951384007862,-64.0712469734303,4.98,0.126,7.49272180629319e+17,1.1093912526051241e+18,-2.508805871234054e+18
44.76492789976437,35.18316822504878,4.94,1.235,1.7504484856658913e+18,2.1044720113261783e+18,2.0693081408351913e+18
44.80292740340597,21.34038379383941,4.63,0.048,1.6560866700819039e+18,2.0132891821047826e+18,1.1666687610892805e+18
44.92882156128987,8.90726222424387,4.71,-0.109,2.633738897046938e+18,2.996515408690058e+18,7.808670650456097e+17
45.56980256653648,4.089192236461746,2.54,1.63,1.2809759976376622e+18,1.6799258243341732e+18,3.080426928164113e+17
45.59682166369839,-23.62485513228305,4.08,0.163,3.4973478574657754e+17,7.304788321300303e+17,-1.6714138686680557e+17
46.19913379629461,53.50641128856282,2.91,0.716,8.257167938032662e+17,1.2381572046458975e+18,2.1097903262854607e+18
46.29527551880665,38.83954055339369,3.32,1.528,1.4828121370270275e+18,1.9291584962814605e+18,2.0889630420073687e+18
46.38487839400694,56.706202854477446,4.77,1.018,5.596730555354153e+17,9.657117446255606e+17,1.776653218621604e+18
47.04223659645587,40.95563775992451,2.09,-0.003,2.7903577452723024e+17,6.821990476532022e+17,7.351539527569283e+17
47.28014817297457,49.61264652162861,4.05,0.595,-3.0003132330928976e+16,3.515885711377732e+17,4.071535180316087e+17
47.3757265327028,44.85656659506292,3.79,0.98,3.370153522037221e+17,7.508977848246766e+17,9.087808516216328e+17
47.82218934026454,39.61161523517836,4.61,1.115,1.32021211419828e+18,1.8447954550571566e+18,1.99997403455489e+18
47.90848585554821,19.726619657836043,4.35,1.033,8.286658145574747e+17,1.3056250136710927e+18,6.953345704590356e+17
47.9848273927167,74.3930662337019,4.85,0.035,1.0287045919537824e+17,5.0295111837524166e+17,1.6344808855176259e+18
48.02178648963312,-28.983406691246785,3.8,0.543,8.189434309568045e+16,4.8003430105286765e+17,-5.144120360101325e+16
48.725180630867264,21.043910555809404,4.87,-0.007,1.8081339511742346e+18,2.4538030636701926e+18,1.314969884013817e+18
48.95840898985215,-8.819416744456532,4.8,0.232,5.637365491425829e+17,1.0430017457083046e+18,-1.4496432560069632e+16
49.59219154253706,-22.51102809908817,4.86,0.904,1.271857407580178e+18,1.893954926477807e+18,-7.641256418683581e+17
49.682614301248485,34.222592898246475,4.85,1.491,7.297002653004956e+18,8.999629904124701e+18,8.01223235580379e+18
49.842252573741874,3.370841231662533,4.84,0.681,9059642791095712.0,4.124817914671758e+17,1.761852374194508e+17
49.879554991959175,-21.75764234222598,3.7,1.614,1.289321747843079e+18,1.932026339241088e+18,-7.460696011933048e+17
50.0104799055636,-43.06478115687089,4.26,0.711,-8.509610297960574e+16,3.0151867952779776e+17,3.188528886938197e+16
49.99715759982711,65.65219386154043,4.74,-0.108,1.8363982189449362e+18,2.591186329998666e+18,7.066879779114269e+18
50.08477206487046,29.04834549710272,4.47,1.555,3.227709620158698e+18,4.261726734523782e+18,3.1031117954373304e+18
50.36008975020507,43.329648177735294,4.96,0.051,5.0900178311404646e+17,1.019948645086036e+18,1.1678559112558057e+18
51.0809670367737,49.86100068168352,1.79,0.481,2.0950840438024013e+18,3.0056723932043607e+18,4.440839441441652e+18
51.20279025412557,9.028317454728931,3.61,0.887,1.0654078431306208e+18,1.7371365920346762e+18,4.735876156017024e+17
51.792676810076685,9.73241755121024,3.73,-0.082,1.108498862639741e+18,1.8247776731763822e+18,5.1490248169013306e+17
52.01302054133696,49.06268171851503,4.99,-0.091,2.0026755161102446e+18,2.982752681507487e+18,4.2348065748011863e+18
52.26721160010023,59.94031738764123,4.21,0.419,1.2273196278004447e+19,1.6281173278322553e+19,3.5300417585535963e+19
52.34211063761629,49.50874755270525,4.67,-0.096,1.9232153613873492e+18,2.9130179756634895e+18,4.17790109281272e+18
52.35028017256445,-62.93496085776893,4.71,0.41,1.0950513896510976e+16,4.351447901551317e+17,-4.2945870332658477e+17
52.47807342783696,58.87874182604866,4.55,0.489,7.185991571323963e+18,9.779536868781271e+18,2.017176574841542e+19
52.6436975409075,47.99534074689358,4.36,1.367,1.1845768643204436e+18,1.9751532098682655e+18,2.64382515297215e+18
52.65449885137901,-5.07509498828208,4.74,-0.092,2.0027484316777257e+18,3.0480846479966275e+18,-1.5894739823022893e+17
52.71837665314191,12.936667431301784,4.14,1.112,1.8400189517852111e+18,2.840930575325892e+18,9.228959260310385e+17
53.22587515588049,-9.458138200195958,3.72,0.881,-1.1425103446085744e+17,2.753092146626619e+17,1.4324970829171043e+17
53.44731610557775,-21.63307166831265,4.26,-0.106,1.3772868132726126e+18,2.2877711025720297e+18,-8.727246773986309e+17
54.12263279183235,48.19244393847994,4.32,-0.058,2.414087458772961e+18,3.773593927278766e+18,5.095318446392744e+18
54.21666279815236,0.3983463687996146,4.29,0.575,7.464029231342106e+16,5.4027070359422054e+17,1.6251046320519283e+17
54.273692582167705,-40.27464318941919,4.57,1.023,7.509601866901811e+17,1.4812796956614024e+18,-1.1810049545920655e+18
55.56213634753183,-31.93826339996397,4.99,-0.159,3.154864364207391e+18,5.050030532859643e+18,-3.508663448961742e+18
55.59439738901264,33.96499048879219,4.97,-0.048,3.923678838018951e+18,6.178484068292477e+18,5.04327861623478e+18
55.70777896022942,-37.31400964850945,4.59,1.191,5.810382121291352e+17,1.3023908097453422e+18,-8.603409241404406e+17
55.73150554997616,47.7872629760469,3.01,-0.125,1.7160892081624143e+18,2.9692644616060457e+18,3.85771584341463e+18
55.81145073135848,-9.758289350611957,3.52,0.915,-1.8355673365663456e+16,4.243391242359114e+17,1.1227067534465019e+17
56.05488923306641,-64.80636097704885,3.84,1.133,5.134495664638778e+16,5.299809315024524e+17,-6.940524931414932e+17
56.07978277065751,32.28817718208396,3.84,0.022,6.41393487424005e+18,9.99161298023486e+18,7.61804821342027e+18
56.21906788389353,24.11303024688355,3.72,-0.105,1.6066654464161467e+18,2.857033842918535e+18,1.5921065979834486e+18
56.29832977032671,42.57856065438188,3.77,0.425,1.9785730440063734e+18,3.4226299994234327e+18,3.72236700311052e+18
56.30220664776288,24.46699126265401,4.3,-0.11,1.6079781977176113e+18,2.8673729907189494e+18,1.6201500818722993e+18
56.45685355262901,24.36743878275756,3.87,-0.063,1.5414275320312448e+18,2.7826693004664136e+18,1.5647858094784776e+18
56.50969985767264,63.34498942701807,4.78,0.747,1.6993053066480543e+18,3.026470226820616e+18,6.918839614814407e+18
56.53595594871102,-12.101176488948132,4.43,1.604,2.363237554285863e+18,4.033751135491915e+18,-8.265401706871562e+17
56.58171697104348,23.94806486156604,4.14,-0.051,1.5376311195148564e+18,2.7891920477877873e+18,1.5389948659802936e+18
56.71083460267838,-23.25335797819454,4.22,0.434,1.0602528953850704e+17,6.216339377003101e+17,-5.879371762879094e+16
56.81104805367533,-74.2381694516091,3.26,1.59,1.2838018684579293e+17,6.574338729152586e+17,-1.7903315195004808e+18
56.87129797388492,24.10484062578152,2.85,-0.086,1.5625755021184271e+18,2.856136766906016e+18,1.5803474522254223e+18
57.150153392001386,-37.62022825600683,4.3,-0.038,4.82467301463215e+17,1.2118260980779113e+18,-7.715257257778173e+17
57.290727828028814,24.053108015022,3.62,-0.07,1.6038471301691113e+18,2.963418535670117e+18,1.6271149334474752e+18
57.363100240305066,-36.2006396302873,4.17,0.927,6.912729554929868e+17,1.546189533348104e+18,-1.0131949282858373e+18
57.38029975906102,65.52587630816564,4.39,1.87,1.865906503525122e+18,3.382414497138863e+18,8.468634359398352e+18
57.59001386617305,71.33197678481147,4.59,0.064,3.711769020901733e+17,1.0538330084021263e+18,3.164067553229931e+18
58.42816242428852,-24.61227935629568,4.64,-0.136,1.5632828303891878e+18,3.022070201880814e+18,-1.35949642102289e+18
58.53304197245491,31.8835725827286,2.84,0.271,3.9468092536020137e+18,6.928299678752929e+18,5.068791234396472e+18
58.5731071664656,-2.9547196046894846,4.46,0.672,1.525617588524919e+18,2.9765183816056847e+18,-8571088145531936.0
59.28448735925927,61.108786146236405,4.99,1.435,4.153788588734655e+18,7.479315970120657e+18,1.5509955680342514e+19
59.35613718922914,63.072305371106864,4.95,-0.074,5.652078485844082e+17,1.4427283801608783e+18,3.0105140512610365e+18
59.46357462855786,40.01004917576444,2.9,-0.199,1.8086895006465032e+18,3.5560200703426975e+18,3.433293488138537e+18
59.50778790728047,-13.509281133742922,2.97,1.588,8.592727065495974e+17,1.9496602061463066e+18,-3.2913337477669856e+17
59.68659659864839,-61.40028453131335,4.56,1.59,1.0393612028523237e+18,2.2702565485844705e+18,-4.2456657387909847e+18
59.74127095168815,35.79104841877652,3.98,0.016,6.681866850098992e+18,1.194678269219664e+19,9.967314206983786e+18
59.98126671904823,-24.01609776460057,4.62,-0.121,1.2586790694316324e+18,2.674530040512596e+18,-1.1154256192093852e+18
60.17000819603771,12.490264191315328,3.41,-0.099,1.5281289163434348e+18,3.1633954750810404e+18,9.170705955501553e+17
60.224223464735466,-62.15904387621212,4.48,1.5,9.032841075162616e+17,2.0778003066099935e+18,-3.943502105754487e+18
60.32657911938615,-61.07817168436123,4.97,1.386,5.771343209643434e+17,1.5132019772058772e+18,-2.5824341626406564e+18
60.78912167201115,5.989293923143091,3.91,0.032,4.204901249000065e+17,1.25810637024431e+18,2.8713153796268336e+17
61.11314945718868,59.155504650065126,5.0,0.495,3.892393912801168e+18,7.565096202494843e+18,1.4251499122124812e+19
61.17449592464717,22.081523143527928,4.36,1.064,5.913198564289114e+17,1.585478866282224e+18,8.02583457223169e+17
61.64587363534172,50.35101164934119,4.25,-0.011,8.208308932302774e+17,2.0382214100912305e+18,2.6844415055687296e+18
