Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
28413,90.01400320969094,-3.074753646029232,4.53,1.202,-1.6962530309352453e+18,4.145176870061502e+18,-2.2623535386060205e+17,HIP 116454 b
28574,90.46004240830554,-10.597905759339485,4.92,-0.128,-1.768416422868671e+18,9.28763778216989e+18,-1.7174575921123123e+18,HIP 116454 b
28614,90.5959271774122,9.647019045385008,4.12,0.17,-1.710006877115245e+18,1.5950720512732948e+18,2.274048335229652e+17,HIP 116454 b
28716,90.9799532134963,20.138432492382027,4.64,0.236,-6.650022206790349e+18,2.898443300557242e+20,1.0622494461300628e+20,HIP 116454 b
28734,91.03004251359748,23.262517624295853,4.16,0.835,-1.718833487794127e+18,1.4893676278259277e+18,5.4994693429744096e+17,HIP 116454 b
28816,91.24633168197084,-16.484456636451338,4.92,0.196,-1.906295016868353e+18,9.8785446061801e+18,-2.8840035774309786e+18,HIP 116454 b
28910,91.538729155163,-14.935163772660232,4.67,0.046,-1.7371128099473487e+18,1.736726860090032e+18,-4.287196705691428e+17,HIP 116454 b
29034,91.88181097569606,-37.25291834291957,5.0,-0.095,-1.8837292436574633e+18,5.915129024826178e+18,-4.377455830089931e+18,HIP 116454 b
29038,91.8930553812564,14.76832602136344,4.42,-0.164,-1.8568680934666936e+18,5.068344497962238e+18,1.2762657543155684e+18,HIP 116454 b
29276,92.57457134339212,-54.968599781482624,4.72,-0.229,-2.0991687637899817e+18,9.16177067802722e+18,-1.2839130348389114e+19,HIP 116454 b
29426,92.98497128235196,14.208625934647564,4.45,-0.18,-1.9983388175237642e+18,5.991367769808426e+18,1.4603240542763976e+18,HIP 116454 b
29434,93.01370450667906,16.130290732630716,4.95,-0.149,-2.0654609925651794e+18,7.210788651155796e+18,2.023083691403553e+18,HIP 116454 b
29651,93.713844055791,-6.274914100879807,3.99,1.319,-2.0879227603518866e+18,6.228565468763923e+18,-6.797528574987825e+17,HIP 116454 b
29655,93.71893943537104,22.506728437176243,3.31,1.6,-1.893252080165024e+18,3.225276775756228e+18,1.2514385784879772e+18,HIP 116454 b
29696,93.8439774466389,29.49627585327888,4.32,1.021,-1.7885275384277553e+18,1.5673096325243474e+18,7.735802113192145e+17,HIP 116454 b
29735,93.9371124402668,-13.718490095032635,5.0,-0.078,-1.931865665509823e+18,3.6170602280295567e+18,-8.543490546179329e+17,HIP 116454 b
29807,94.13806838939526,-35.139916291279285,4.37,0.978,-1.7974066420736945e+18,1.591101746935493e+18,-1.0093282033381129e+18,HIP 116454 b
29997,94.7115392552592,69.31908804947538,4.76,0.025,-1.7435384417084288e+18,7.650548415467958e+17,1.5430531169057672e+18,HIP 116454 b
30060,94.90573144118324,59.01113257892441,4.44,0.032,-1.7573791159458107e+18,9.030263928553981e+17,1.1957802875968978e+18,HIP 116454 b
30093,94.99828345102786,-2.9444995855006235,4.91,1.613,-2.1121958050551235e+18,4.94653715040786e+18,-2.593502896332996e+17,HIP 116454 b
30122,95.07836584480955,-30.063341084826487,3.02,-0.16,-1.9389923064537823e+18,2.9219610160639406e+18,-1.6068407889721262e+18,HIP 116454 b
30277,95.5282516005294,-33.43676102068914,3.85,0.858,-1.8756971550495073e+18,2.043596196410214e+18,-1.2497872934701243e+18,HIP 116454 b
30324,95.67491372765826,-17.955920950281516,1.98,-0.24,-2.139796973464462e+18,4.652830885076349e+18,-1.470005729262302e+18,HIP 116454 b
30343,95.74053574924152,22.51283756935661,2.87,1.621,-1.8979310292581893e+18,2.195397995317142e+18,8.265070734951348e+17,HIP 116454 b
30419,95.94187863919072,4.592938888638197,4.39,0.215,-1.820690187581237e+18,1.384484809332478e+18,8.410079206545856e+16,HIP 116454 b
30438,95.98818463820658,-52.69549764014008,-0.62,0.164,-1.882336168272979e+18,1.962787997043288e+18,-2.366490009945287e+18,HIP 116454 b
30520,96.22460328024592,49.28787594389027,4.92,1.905,-4.262675714401273e+18,2.3718663400962572e+19,2.7504024090931593e+19,HIP 116454 b
30788,97.0424204726346,-32.57990381832881,4.47,-0.169,-2.0922826019041587e+18,3.393190391390569e+18,-2.082439332707972e+18,HIP 116454 b
30867,97.2044098156444,-7.033096681863827,3.76,-0.113,-2.5089857026426895e+18,6.616695710556046e+18,-8.13692518340699e+17,HIP 116454 b
30883,97.24073427765208,20.212036133268303,4.13,-0.115,-2.2576418233940513e+18,4.605779140550025e+18,1.6294667200512387e+18,HIP 116454 b
31125,97.96400673397568,-23.41837722723942,4.34,-0.245,-4.1626607590943764e+18,1.781624958977766e+19,-7.726400708237387e+18,HIP 116454 b
31216,98.22592006615368,7.332925219902536,4.47,0.023,-3.722524247339244e+18,1.4202699528548174e+19,1.810137423990663e+18,HIP 116454 b
31407,98.7439957023624,-52.97552906984123,4.35,-0.021,-3.2221263577015685e+18,1.0106540676360092e+19,-1.3329831026118617e+19,HIP 116454 b
31416,98.76421554593338,-22.964679393120267,4.54,-0.035,-2.2418800877338647e+18,3.72500867444081e+18,-1.5333395016011779e+18,HIP 116454 b
31592,99.17144322909576,-19.25636001818223,3.95,1.037,-1.7873913171160197e+18,7.500568371222295e+17,-2.150940215740088e+17,HIP 116454 b
31681,99.4279065522694,16.398791883549983,1.93,0.001,-1.8510996797954276e+18,1.1179371531842802e+18,2.6671921046402442e+17,HIP 116454 b
31685,99.44029317895524,-43.195961074788826,3.17,-0.103,-2.173843412486225e+18,3.057747668004252e+18,-2.7527292512948567e+18,HIP 116454 b
31700,99.47254077018307,-18.237535970243464,4.42,1.137,-2.3813755770220165e+18,4.2915944724671135e+18,-1.3869004902555625e+18,HIP 116454 b
31827,99.81969564322172,-14.145811889978663,4.82,1.459,-4.1605320127439084e+18,1.4422638403936956e+19,-3.6563134459840466e+18,HIP 116454 b
31832,99.8326003753766,42.48849410556084,4.8,1.236,-2.2106407714929874e+18,3.153076871549345e+18,2.7510078678637706e+18,HIP 116454 b
31978,100.24441476714296,9.895736845971117,4.66,-0.233,-3.3900280794868275e+18,9.556845313300087e+18,1.6491617284643802e+18,HIP 116454 b
32246,100.9829798995155,25.131036064976303,3.06,1.377,-3.169615914358407e+18,7.776395239171029e+18,3.6169058670356086e+18,HIP 116454 b
32249,100.9970366482397,13.227660999157086,4.49,1.167,-2.1800635515309832e+18,2.674230882125085e+18,5.841402277278519e+17,HIP 116454 b
32349,101.28323310178853,-16.72452809852062,-1.44,0.009,-1.7105315989459228e+18,2.5599058626463837e+17,-3.663459831191839e+16,HIP 116454 b
32362,101.32153995722368,12.894278006975563,3.35,0.443,-1.7988435044161267e+18,6.968200145297765e+17,1.0754438739193678e+17,HIP 116454 b
32438,101.55863787297514,59.44161036605156,4.86,0.084,-1.9157240272544271e+18,1.257417249829013e+18,1.8501411759619067e+18,HIP 116454 b
32533,101.83246523490013,8.037172556485713,4.77,1.396,-2.626211495330408e+18,4.623086398133362e+18,6.278396562935259e+17,HIP 116454 b
32578,101.96511593109555,2.4120740873783224,4.48,1.099,-2.426580156549236e+18,3.630374944250631e+18,1.3537040856104517e+17,HIP 116454 b
32607,102.04671783051162,-61.939726843917285,3.24,0.225,-1.787197161211775e+18,6.102576937827532e+17,-8.393724364245306e+17,HIP 116454 b
32759,102.46017150843366,-32.50844990926795,3.5,-0.116,-3.054748114710084e+18,6.331949904332024e+18,-4.0285709227704714e+18,HIP 116454 b
32761,102.46378147281504,-53.6223286498,4.41,0.899,-2.3647567025390915e+18,3.2084231235403464e+18,-4.2240511018973215e+18,HIP 116454 b
32768,102.48440560128904,-50.61501269508228,2.94,1.207,-1.9324062021975145e+18,1.2505358336121303e+18,-1.3493265526125302e+18,HIP 116454 b
32844,102.69121427936096,41.78028068283018,4.99,1.256,-2.2601223591423913e+18,2.687746022034491e+18,2.2839235981165059e+18,HIP 116454 b
32855,102.7181730551905,-34.36731267464204,4.99,1.379,-3.252924307967709e+18,7.081154863589353e+18,-4.851768055079811e+18,HIP 116454 b
33018,103.19722040653508,33.96092610066794,3.6,0.102,-2.0474900406094062e+18,1.6815331591860408e+18,1.0258226999416585e+18,HIP 116454 b
33092,103.38707632495527,-20.224225771955943,4.82,-0.212,-5.0140237179904e+18,1.4124129853465055e+19,-5.294002368158938e+18,HIP 116454 b
33152,103.53310986930296,-24.18417622883303,3.89,1.74,-5.687444245997866e+18,1.6765880734245704e+19,-7.674617773330696e+18,HIP 116454 b
33160,103.5465129078617,-12.038727416931495,4.08,1.418,-2.2415640828011924e+18,2.4468774114967025e+18,-5.1058862688505376e+17,HIP 116454 b
33202,103.661478688094,13.17729216043944,4.73,0.321,-1.8935545734932718e+18,9.95288896011102e+17,1.8332751317589293e+17,HIP 116454 b
33302,103.90633809162634,-20.136223432912075,4.66,0.374,-1.898814582256044e+18,1.0016062166402775e+18,-3.2373247691541856e+17,HIP 116454 b
33345,104.02767858018716,-14.04338230042607,5.0,1.182,-3.7164408327898655e+18,8.269333924877078e+18,-2.098929384784263e+18,HIP 116454 b
33347,104.0342524049738,-17.054228969580922,4.36,-0.063,-8.444237719055615e+18,2.7179369692971815e+19,-8.550672671671233e+18,HIP 116454 b
33357,104.06664354351624,-48.72108628382901,4.94,1.668,-3.306959314587097e+18,6.611762166861332e+18,-7.566772575776029e+18,HIP 116454 b
33449,104.3192774153289,58.42190981165736,4.35,0.85,-1.904084744646874e+18,9.975751977318929e+17,1.3602460328619722e+18,HIP 116454 b
33485,104.4044015930673,45.09407241519706,4.9,0.027,-2.0692627806345795e+18,1.6356540184818007e+18,1.495073287511863e+18,HIP 116454 b
33579,104.65647247676873,-28.97206798737453,1.5,-0.211,-2.5975973496047237e+18,3.6296573897137946e+18,-1.9876851295612017e+18,HIP 116454 b
33694,105.0190561417412,76.97731228706532,4.55,1.365,-1.7986614463484895e+18,5.6486445018214957e+17,1.7116009982898757e+18,HIP 116454 b
33856,105.42973542980155,-27.93479845541745,3.49,1.729,-4.4016903893594194e+18,9.985233698552142e+18,-5.407087777592461e+18,HIP 116454 b
33971,105.72820382286936,-4.239211980914473,4.99,-0.195,-4.552034979489195e+18,1.0323611631658938e+19,-7.943781505860657e+17,HIP 116454 b
33977,105.75612398176126,-23.83326146763521,3.02,-0.077,-7.730360524093889e+18,2.1569582941590286e+19,-9.831069856729025e+18,HIP 116454 b
34045,105.9395470832682,-15.633363013159316,4.11,-0.112,-2.701523985483093e+18,3.7027686131561585e+18,-1.0385474253357824e+18,HIP 116454 b
34059,105.97279555229858,-49.58296365619706,4.92,0.14,-2.0195072507722488e+18,1.3122975837104625e+18,-1.3967871512260774e+18,HIP 116454 b
34088,106.0271739118081,20.57029045413105,4.01,0.899,-4.554166455343995e+18,1.0131858233534906e+19,3.87275854353205e+18,HIP 116454 b
34444,107.09782994795536,-26.39317676058763,1.83,0.671,-6.160399440379181e+18,1.4695607921850534e+19,-7.549982718881966e+18,HIP 116454 b
34481,107.1874298239248,-70.49818842737828,3.78,1.006,-1.8275170753886088e+18,6.070751643343507e+17,-1.2767699608171645e+18,HIP 116454 b
34495,107.21268552070768,-39.65560848231125,4.83,-0.179,-3.3151223072949724e+18,5.408320738161329e+18,-4.5505902770282506e+18,HIP 116454 b
34622,107.55700783849198,-4.235607758638906,4.91,1.02,-2.296112123506411e+18,2.078560078169321e+18,-1.6072947012023818e+17,HIP 116454 b
34693,107.78463098358326,30.24483010657396,4.41,1.261,-2.4484844937892905e+18,2.52767576609169e+18,1.4245855509446292e+18,HIP 116454 b
34752,107.9142499221638,39.32056318398533,4.91,1.451,-2.7412559865290383e+18,3.4152070582450166e+18,2.7721008342849024e+18,HIP 116454 b
34769,107.96608279426574,-0.4927183734791581,4.15,-0.005,-2.7892697819344067e+18,3.553303291163798e+18,-4.371861881234901e+16,HIP 116454 b
34834,108.13874455145188,-46.75857034817752,4.49,0.324,-1.8346553481930143e+18,6.049998383642181e+17,-4.892591539626089e+17,HIP 116454 b
34899,108.30538477840255,-45.183346131663896,4.87,-0.003,-2.0754225103999974e+18,1.3286374851944102e+18,-1.2313068388380626e+18,HIP 116454 b
34922,108.38569667425828,-44.637501223306224,4.42,1.331,-2.1160305083426862e+18,1.4454327427803494e+18,-1.3304029414391066e+18,HIP 116454 b
34981,108.5633334301816,-26.35247995754672,4.42,-0.17,-5.947759476387535e+18,1.2842342934846554e+19,-6.630259189132077e+18,HIP 116454 b
35020,108.65887677192924,-48.2719224488781,4.75,-0.091,-2.4095150474026117e+18,2.2946694195288233e+18,-2.516382476025311e+18,HIP 116454 b
35037,108.70263687755552,-26.772614609438705,4.01,-0.15,-4.1978003683624325e+18,7.571812923931049e+18,-3.9507985300669676e+18,HIP 116454 b
35205,109.14570783382202,-27.88091166603117,4.66,1.589,-2.9377203032296796e+18,3.7582733480028636e+18,-2.0173742493662372e+18,HIP 116454 b
35210,109.15343722851816,-23.315573530292763,4.83,1.601,-1.957502922874724e+19,5.165786587679814e+19,-2.350001694590795e+19,HIP 116454 b
35228,109.20752647076696,-67.95709335220513,3.97,0.76,-2.466529805627974e+18,2.393346934652997e+18,-5.803025154029032e+18,HIP 116454 b
35264,109.2855606219531,-37.09742172657008,2.71,1.616,-4.4230638874581033e+18,7.97518115919707e+18,-6.258926440678326e+18,HIP 116454 b
35350,109.52291398532344,16.540122467366878,3.58,0.106,-1.9810681128298547e+18,9.855719284324079e+17,2.4074667037119824e+17,HIP 116454 b
35363,109.5765392232354,-36.733949376117096,4.65,-0.099,-3.8475056465112576e+18,6.231548169033805e+18,-4.80690735482384e+18,HIP 116454 b
35384,109.633226506,49.46478258616209,5.0,0.087,-2.3095312398819185e+18,1.9014133195040415e+18,2.124583983474196e+18,HIP 116454 b
35412,109.66822428120014,-24.558682661831423,4.88,-0.16,-1.0361500106402181e+19,2.4425731350740894e+19,-1.1779300941616185e+19,HIP 116454 b
35415,109.67701414125642,-24.954349654588025,4.37,-0.132,-1.093075768221035e+19,2.60058868689326e+19,-1.2776489057829472e+19,HIP 116454 b
35550,110.03060085497596,21.98226718676787,3.5,0.374,-1.8720355899110418e+18,6.643822210436536e+17,1.950860451157142e+17,HIP 116454 b
35727,110.55635879167151,-19.016644291626346,4.94,-0.039,-3.3186636147825705e+18,4.5085072621205637e+18,-1.6066572837496783e+18,HIP 116454 b
35904,111.02373090087352,-29.30305779300418,2.45,-0.083,-1.1159660132709601e+19,2.4804619808587313e+19,-1.4819507876009288e+19,HIP 116454 b
36041,111.41205014837752,9.27603783044892,4.99,0.991,-5.064317721524095e+18,8.7710085679939e+18,1.494026814391257e+18,HIP 116454 b
36046,111.43070740603105,27.79749967031615,3.78,1.024,-2.0803578677556183e+18,1.160611669087664e+18,5.423882140132571e+17,HIP 116454 b
36145,111.67843346712344,49.21119276281672,4.61,-0.001,-2.2632754309073605e+18,1.6084317452165345e+18,1.7688336541555223e+18,HIP 116454 b
36188,111.78732818424164,8.289051015232372,2.89,-0.097,-2.2867971136637192e+18,1.6594043783553075e+18,2.1896335628647587e+17,HIP 116454 b
36284,112.04039737103382,8.92560392498421,4.33,1.425,-3.0903161756509706e+18,3.625395865848337e+18,5.706300696390863e+17,HIP 116454 b
36366,112.27928517176112,31.785883541043024,4.16,0.32,-1.879229541059854e+18,6.285348352813407e+17,2.874465378944504e+17,HIP 116454 b
36377,112.30706059323786,-43.30013443388091,3.25,1.509,-2.1757800980605535e+18,1.3507264168745697e+18,-1.206143455643882e+18,HIP 116454 b
36425,112.4491040290009,12.006431725332932,4.55,1.276,-3.675601634923184e+18,4.972514514081524e+18,1.0896967282452353e+18,HIP 116454 b
36431,112.46419879432756,-23.024253254128983,4.85,0.243,-1.2439315884227082e+19,2.6163865668880155e+19,-1.1962620844665299e+19,HIP 116454 b
36514,112.67741457051596,-30.962275309461425,4.65,0.904,-7.179987425914759e+18,1.3305703880004194e+19,-8.548283672816766e+18,HIP 116454 b
36547,112.76840599384003,82.41117485386138,4.92,1.633,-1.924179672386373e+18,7.249298676052393e+17,4.4261065629897677e+18,HIP 116454 b
36773,113.44979180577248,-14.52386739175246,4.82,1.362,-1.3949996521979566e+19,2.843115179766107e+19,-7.991025802993454e+18,HIP 116454 b
36795,113.51295178165034,-22.29574472515703,4.44,0.521,-1.9880185931805903e+18,8.523944632404396e+17,-3.1408772643246566e+17,HIP 116454 b
36850,113.64775678104348,31.88725706957872,1.58,0.034,-1.861387262091031e+18,5.5890014260065274e+17,2.4441289599892413e+17,HIP 116454 b
36917,113.84486400938732,-28.369452136775056,4.65,-0.111,-2.45226581376302e+18,1.892241133707154e+18,-1.0243879972765023e+18,HIP 116454 b
36942,113.9157761267461,-52.53391578714413,4.93,1.373,-2.6142824427263345e+18,2.2518641386535962e+18,-2.97116365150402e+18,HIP 116454 b
36962,113.98030467255836,26.89499734173082,4.06,1.54,-2.5194982658115907e+18,2.0324964128796114e+18,1.0154092632120357e+18,HIP 116454 b
37096,114.3420115493922,-34.968416560866515,4.53,-0.081,-2.8406305027339725e+18,2.7112770823250714e+18,-1.956628501573207e+18,HIP 116454 b
37173,114.57517395801224,-25.364850415406824,4.69,-0.1,-3.6540632287925187e+18,4.462814236501233e+18,-2.2460965533004754e+18,HIP 116454 b
37229,114.70766140472875,-26.803677549676912,3.8,-0.159,-3.2986494623733555e+18,3.6643059816307277e+18,-1.9511836312666017e+18,HIP 116454 b
37265,114.79107825731174,34.58353416002354,4.89,0.413,-2.2118927460331932e+18,1.2980680683309146e+18,8.361891672999754e+17,HIP 116454 b
37279,114.82054320351544,5.217877096871107,0.4,0.432,-1.7403979776366085e+18,2.7711065845540685e+17,-3403538113990310.0,HIP 116454 b
37297,114.86372163049094,-38.30791097709464,4.84,-0.189,-3.4876762011676754e+18,4.0473561936661555e+18,-3.380823350808302e+18,HIP 116454 b
37379,115.09669493594495,-15.264113095151007,4.98,1.543,-4.314845859673249e+18,5.772572531689831e+18,-1.6986420117618455e+18,HIP 116454 b
37447,115.31127998853997,-9.55126596206066,3.94,1.022,-2.2706789588556654e+18,1.3962043749720003e+18,-2.3967263100811267e+17,HIP 116454 b
37504,115.45602272329364,-72.60599293586937,3.93,1.033,-1.8580445804199278e+18,5.214767012379986e+17,-1.2220096539535634e+18,HIP 116454 b
37609,115.75124396600296,58.71000198848274,4.93,0.104,-2.2016742110446715e+18,1.2293642336771395e+18,1.904528729718302e+18,HIP 116454 b
37629,115.8285128125654,28.8819189610368,4.23,1.118,-2.1365003761019786e+18,1.0911088954933512e+18,5.454110065643738e+17,HIP 116454 b
37648,115.88483771570252,-28.41067983012015,4.63,1.632,-5.242791350282152e+18,7.490292991476489e+18,-4.4088760317346627e+18,HIP 116454 b
37677,115.95191854177438,-28.95479908199671,3.94,0.16,-1.1815707085157968e+25,2.427747302011452e+25,-1.4938578830233785e+25,HIP 116454 b
37740,116.11172284413628,24.39760577181168,3.57,0.932,-2.2394192921310454e+18,1.2897102567900716e+18,5.475421096771603e+17,HIP 116454 b
37819,116.3136391323901,-37.96854290538356,3.62,1.706,-6.283985488038611e+18,9.458537259443825e+18,-8.091620389087528e+18,HIP 116454 b
37826,116.3240842745063,28.025882441036707,1.16,0.991,-1.8201439890567588e+18,4.319347699537901e+17,1.3665680299679752e+17,HIP 116454 b
37908,116.530482126749,18.50968909137289,4.89,1.425,-3.063881834685741e+18,2.92089623654416e+18,1.0125501780204535e+18,HIP 116454 b
38070,117.02145626547286,-25.93713474017104,4.4,-0.07,-1.1246108579439866e+19,1.8906775125465686e+19,-1.0237819833899088e+19,HIP 116454 b
38089,117.08298039104535,-47.07826159532169,4.69,1.039,-2.36151907485389e+18,1.4824585994008166e+18,-1.5867739209480164e+18,HIP 116454 b
38164,117.30951689299523,-46.3731431379701,4.1,-0.16,-7.579553667516969e+18,1.1575485757244064e+19,-1.346860941537511e+19,HIP 116454 b
38170,117.32352104209102,-24.85979061796847,3.34,1.218,-7.005806815963708e+18,1.045816102704654e+19,-5.373692093126887e+18,HIP 116454 b
38414,118.05418596234344,-40.57574954886456,3.71,1.012,-2.8604850383454894e+18,2.3660004590851005e+18,-2.1349053244715958e+18,HIP 116454 b
38455,118.1609419533854,-38.862784636255874,4.49,-0.188,-3.9230909764092795e+18,4.341218924678999e+18,-3.817066536379462e+18,HIP 116454 b
38500,118.26505528175468,-49.61294311453927,4.63,-0.228,-3.785376032645658e+18,4.06696706561711e+18,-5.201621673101232e+18,HIP 116454 b
38518,118.3256103108985,-48.102893410611074,4.22,-0.13,-7.515110801933262e+18,1.0976593782949626e+19,-1.3684897824466235e+19,HIP 116454 b
38538,118.37396402335224,26.76556842949901,4.97,0.098,-2.7165740712334766e+18,2.0704565810573952e+18,1.0707344734242568e+18,HIP 116454 b
38827,119.19431846436304,-52.98224460089279,3.46,-0.177,-2.770234561414591e+18,2.1034123640355845e+18,-2.935864731064684e+18,HIP 116454 b
38835,119.21452697421272,-22.880034174983724,4.2,0.718,-3.8333190125823416e+18,4.002853510835127e+18,-1.8618120731644541e+18,HIP 116454 b
38901,119.41704489510676,-30.33452056434207,4.76,0.151,-7.4833121591865e+18,1.0444520672502587e+19,-6.908955316011822e+18,HIP 116454 b
38957,119.56007636256447,-49.24486432524448,4.47,-0.18,-5.244561228973643e+18,6.437573812938252e+18,-8.361268052874647e+18,HIP 116454 b
39079,119.93358837708536,-3.679595471933669,4.93,1.205,-2.871844370602466e+18,2.222895185541504e+18,-1.6485057265517203e+17,HIP 116454 b
39095,119.96682494261192,-18.399468871736048,4.61,0.087,-2.763596185326566e+18,2.0324145957862016e+18,-7.246700942296197e+17,HIP 116454 b
39138,120.0831657874011,-63.56732295584735,4.81,-0.173,-2.8390116877760625e+18,2.1539374100191263e+18,-4.603141773803224e+18,HIP 116454 b
39211,120.3060158159732,-1.393129129272472,4.69,1.475,-3.9513000526370125e+18,4.0393452309790694e+18,-1.2194407154115818e+17,HIP 116454 b
39311,120.56621075892733,2.335296276830478,4.39,1.252,-2.9506002314862664e+18,2.3050504792293181e+18,8.745042349416763e+16,HIP 116454 b
39424,120.8792795746682,27.794089810276148,4.94,1.13,-2.8019000570060805e+18,2.030105936785623e+18,1.1233204512017649e+18,HIP 116454 b
39429,120.8957510707634,-40.0030323504942,2.21,-0.269,-6.90431555738616e+18,8.884689281253374e+18,-8.526474029430121e+18,HIP 116454 b
39757,121.8854081467724,-24.30400500421836,2.83,0.458,-1.9810102200767037e+18,6.388658961525363e+17,-2.5749871414202394e+17,HIP 116454 b
39794,121.98190706731894,-68.6168518051854,4.35,-0.113,-2.86829817067408e+18,2.058101659036885e+18,-5.669340030923963e+18,HIP 116454 b
39847,122.11369906355586,51.506655736214825,4.78,0.048,-2.3777751666977823e+18,1.266973334455941e+18,1.6011763179152893e+18,HIP 116454 b
39863,122.14841710998384,-2.983812700267167,4.36,0.97,-1.1011933371581956e+19,1.5003735869646438e+19,-9.258520657818153e+17,HIP 116454 b
39903,122.250570614192,-61.304476879413,4.74,0.437,-1.8644022894897016e+18,4.4759718327011014e+17,-5.922008214179128e+17,HIP 116454 b
39906,122.2567493828243,-19.2450517627209,4.4,-0.16,-3.9487050826286904e+18,3.7500910245500503e+18,-1.487249791716141e+18,HIP 116454 b
39953,122.38306580342504,-47.336519611885855,1.75,-0.145,-4.581832517977177e+18,4.731012339082718e+18,-5.861349759823459e+18,HIP 116454 b
40084,122.8177567084027,-12.92694312713412,4.72,0.939,-2.6193088838238577e+18,1.6123973789499791e+18,-4.0454571165198176e+17,HIP 116454 b
40091,122.83947668249218,-39.61852418214044,4.44,1.59,-9.10328031041437e+18,1.1657152023722248e+19,-1.1321732404541538e+19,HIP 116454 b
40096,122.85783561114307,-42.98724605942747,4.73,0.164,-1.9190575482439664e+19,2.7266857763615416e+19,-3.006971234260777e+19,HIP 116454 b
40167,123.05322979186336,17.646732511935802,4.67,0.531,-2.1053610019402455e+18,8.097475254928504e+17,2.2596069271421302e+17,HIP 116454 b
40259,123.33311788298715,-15.7882410387706,4.99,1.066,-7.852463798522306e+18,9.541180577183498e+18,-3.1814128638562053e+18,HIP 116454 b
40274,123.37292629241148,-35.899448509484785,4.78,-0.11,-5.82436677337972e+18,6.448092803108739e+18,-5.446724724573736e+18,HIP 116454 b
40326,123.51257732829556,-40.34834269841325,4.42,1.17,-2.931873500386853e+18,2.0469589804291103e+18,-1.9158828472662556e+18,HIP 116454 b
40526,124.1285096771818,9.18521008354058,3.53,1.481,-3.217143216596476e+18,2.42493602569958e+18,4.253950817555471e+17,HIP 116454 b
40702,124.63479567454328,-76.91898717416804,4.05,0.413,-1.7725063227957012e+18,2.913616241212828e+17,-5.979748739990173e+17,HIP 116454 b
40706,124.63784703754824,-36.65859619330514,4.44,0.222,-2.096589987460067e+18,7.604716352157076e+17,-5.3869334230815814e+17,HIP 116454 b
40888,125.15648775302095,-77.48419673086876,4.34,1.161,-1.876738629450472e+18,4.372103100045605e+17,-1.4328189966567826e+18,HIP 116454 b
40945,125.34585082823249,-33.05434983372312,4.83,1.419,-5.541573611817905e+18,5.602669082323799e+18,-4.3398464791300413e+18,HIP 116454 b
41037,125.6281380790274,-59.509326793221234,1.86,1.196,-3.462820169588562e+18,2.645875356498994e+18,-5.166323706312138e+18,HIP 116454 b
41039,125.63198952587008,-48.49033402675834,4.79,-0.146,-7.211021088839501e+18,7.874786113473333e+18,-1.0711013388622186e+19,HIP 116454 b
41075,125.70854832142494,43.18744666946999,4.25,1.55,-3.2604290105097093e+18,2.357010947179824e+18,2.50386044335662e+18,HIP 116454 b
41307,126.41467912900848,-3.906590080151658,3.91,-0.012,-2.395745875114928e+18,1.1291407323984707e+18,-9.379692334505408e+16,HIP 116454 b
41312,126.43353471957872,-66.13793674297679,3.77,1.132,-1.9406808370215918e+18,5.120074213705441e+17,-9.473326336972836e+17,HIP 116454 b
41704,127.56423608726874,60.71742824888423,3.35,0.856,-2.2133766806987236e+18,8.531932323896315e+17,1.5022223565233006e+18,HIP 116454 b
42134,128.83281290317896,-58.00904056611604,4.84,0.981,-2.4166651027446016e+18,1.0757324571319062e+18,-1.854947953472593e+18,HIP 116454 b
42312,129.41087362912967,-42.98901555551768,4.11,0.109,-8.008136556746523e+18,7.861986227318248e+18,-9.282047596509682e+18,HIP 116454 b
42313,129.4135399701102,5.7037336199864095,4.14,0.003,-2.7658304408618936e+18,1.4822435707169705e+18,1.5519118098164346e+17,HIP 116454 b
42402,129.68919246308732,3.3413231345696888,4.45,1.216,-3.822053301851398e+18,2.74225618771555e+18,1.812125853923309e+17,HIP 116454 b
42483,129.92677278171473,-29.56171131028169,4.86,0.9,-2.9408634458769193e+18,1.6678493110040463e+18,-1.113994408496819e+18,HIP 116454 b
42509,130.00556909801355,-12.475365748717673,4.98,1.415,-4.1848163024455946e+18,3.145890237716657e+18,-8.700008751020138e+17,HIP 116454 b
42515,130.02567933876455,-35.30849806751563,3.97,0.936,-3.6232285073858836e+18,2.4751113517642127e+18,-2.1364099330202673e+18,HIP 116454 b
42527,130.05246743789957,64.32811787331569,4.59,1.179,-2.3610788511954294e+18,9.715561638666097e+17,2.1393586756567442e+18,HIP 116454 b
42536,130.07299152894822,-52.92164594436007,3.6,-0.168,-3.5126706236329405e+18,2.339848756731872e+18,-3.7489159051844844e+18,HIP 116454 b
42568,130.15418617443902,-59.76096888076982,4.31,-0.117,-6.033332220980652e+18,5.32128742484631e+18,-1.155370868939547e+19,HIP 116454 b
42570,130.15647825662205,-46.64871498523237,3.77,0.67,-1.470493886281537e+19,1.559815563722927e+19,-2.1382826722260967e+19,HIP 116454 b
42624,130.30460570786298,-47.31707733849026,4.74,0.137,-9.562556994324445e+18,9.454825077079818e+18,-1.3201388855685104e+19,HIP 116454 b
42662,130.43059245644667,-15.944049918376,4.87,1.063,-2.8994062607148687e+18,1.5928760259674716e+18,-5.436580727700827e+17,HIP 116454 b
