Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
7007,22.54834134864092,6.143501580894638,4.84,1.372,3.9102773666064497e+18,9.217959237274194e+17,-1.0901721724814963e+17,HD 88986 b
7083,22.81438709117935,-49.07164154092847,3.93,0.972,1.6206124187470866e+18,-2.4289934565802496e+16,-1.5264427132315653e+18,HD 88986 b
7097,22.871056134394195,15.345800382789626,3.62,0.974,3.2516510871644846e+18,6.646966938954588e+17,2.624418722068455e+17,HD 88986 b
7294,23.482241424529324,59.23188084568045,4.68,0.991,1.6865238263920515e+18,1.5943148764955712e+16,1.187358671524666e+18,HD 88986 b
7513,24.19776250475581,41.40283808166952,4.1,0.536,1.0637027713364887e+18,-2.5039341516069347e+17,-1.9906612926970477e+17,HD 88986 b
7588,24.42964611674067,-57.23703311061782,0.45,-0.158,1.4497312734548675e+18,-7.365659242629434e+16,-1.6180199597237304e+18,HD 88986 b
7607,24.498784226664792,48.62743989205226,3.59,1.275,1.7686549295672694e+18,7.265348045999885e+16,7.604210388398223e+17,HD 88986 b
7818,25.145221697686384,40.57688747905262,4.96,-0.068,5.208608224792977e+18,1.7009070363076884e+18,3.716405733194175e+18,HD 88986 b
7884,25.357735580425697,5.487638056821011,4.45,1.347,3.9121433869865677e+18,1.1065549390102111e+18,-1.4085375957023002e+17,HD 88986 b
7918,25.453824947473137,42.61212933209541,4.96,0.618,1.0386333530010842e+18,-2.547583930514844e+17,-2.097670129351893e+17,HD 88986 b
7999,25.681211611836503,-3.690436953618045,4.98,1.378,1.1019757073258988e+19,4.546066039251302e+18,-1.2068089661209987e+18,HD 88986 b
8068,25.91541751873087,50.68863898731795,4.01,-0.098,4.643820881170808e+18,1.4995974559625836e+18,4.77326883145416e+18,HD 88986 b
8102,26.004696254874776,-15.931604718523872,3.49,0.727,8.766381651898359e+17,-3.307135693246791e+17,-5.0480631545034816e+17,HD 88986 b
8198,26.34895405180304,9.158003969437589,4.26,0.942,2.9408046168817746e+18,6.923820452987681e+17,-8.506431287996262e+16,HD 88986 b
8497,27.39521907940048,-10.687060100096954,4.66,0.333,1.415060718931899e+18,-4.872082263522298e+16,-6.090325242455181e+17,HD 88986 b
8645,27.865411110423214,-10.3352993546938,3.74,1.136,2.9109543232293816e+18,7.48804462357462e+17,-9.136304993388705e+17,HD 88986 b
8796,28.270544618366586,29.57722187261977,3.42,0.488,1.243990800410474e+18,-1.2829980362118406e+17,-1.745028032357353e+17,HD 88986 b
8832,28.383138453224795,19.29317013578968,3.88,-0.047,2.384834580460665e+18,4.8929665104400774e+17,1.648890135295705e+17,HD 88986 b
8833,28.38912319974112,3.1877009251266406,4.61,0.928,2.3634899464257884e+18,4.77977553013101e+17,-3.736277493635135e+17,HD 88986 b
8837,28.41050394500296,-46.30329766390707,4.39,1.597,2.626659089631964e+18,6.210988914070996e+17,-2.671940670407043e+18,HD 88986 b
8886,28.59935224955399,63.66997314447979,3.35,-0.15,2.4076268929672694e+18,5.095662899495037e+17,3.273499580561971e+18,HD 88986 b
8903,28.66074689810932,20.807286676296933,2.64,0.165,1.2417473471693624e+18,-1.2543167189555904e+17,-2.7367051115200022e+17,HD 88986 b
8928,28.73525540738888,-67.64679997534982,4.68,0.931,1.463562230811801e+18,-3032629764419712.0,-2.371420497312352e+18,HD 88986 b
9007,28.99701297381737,-51.60694034708662,3.69,0.844,1.0724575497101071e+18,-2.157232017570456e+17,-8.968003245289147e+17,HD 88986 b
9009,29.000369671983417,68.68517486700316,4.97,-0.084,2.889050728878514e+18,7.912686081399534e+17,5.708128880200029e+18,HD 88986 b
9061,29.167954855923167,-22.52699255024503,4.92,1.434,3.8219719539572275e+18,1.3200559115034365e+18,-1.9191422373053699e+18,HD 88986 b
9095,29.293034606265536,-47.3852168347433,4.82,0.864,2.2704368855432417e+18,4.58345065071331e+17,-2.332220509854183e+18,HD 88986 b
9153,29.48146806949714,23.595961575113765,4.79,0.29,1.784506536343106e+18,1.90085486624238e+17,3.0442255494602496e+16,HD 88986 b
9236,29.696266027424567,-61.569674029328105,2.86,0.29,1.058368260460226e+18,-2.1905061239343453e+17,-1.0671735768657344e+18,HD 88986 b
9347,30.00226364343148,-21.078000255927574,3.99,1.554,3.0796067641288545e+18,9.499991728110574e+17,-1.4976625933345756e+18,HD 88986 b
9480,30.48824096871556,70.9069464812232,4.49,0.164,1.091011357506227e+18,-1.946796708251059e+17,5.708635096277319e+17,HD 88986 b
9487,30.51197954241612,2.7637565785253635,3.82,0.024,1.9117062638925624e+18,2.89151652414462e+17,-4.104644372398822e+17,HD 88986 b
9505,30.575850664657324,54.48751780257151,4.99,-0.071,4.2787090954393733e+18,1.6893487725349937e+18,5.221649982458947e+18,HD 88986 b
9598,30.857770252455325,72.42144911777717,3.95,-0.002,1.1769882103644052e+18,-1.4059259075384576e+17,9.88129634254869e+17,HD 88986 b
9640,30.97520527560156,42.329374958192304,2.1,1.37,2.907666770627749e+18,8.993921813387942e+17,1.7871304289573228e+18,HD 88986 b
9677,31.12275940645638,-29.29676015018269,4.68,-0.156,3.3305371855235645e+18,1.162180607164219e+18,-2.1460568497256026e+18,HD 88986 b
9884,31.794793042472943,23.46142045880772,2.01,1.151,1.2655987626718738e+18,-7.675089196174586e+16,-2.2562635954776608e+17,HD 88986 b
9977,32.12325932429199,37.858777106160346,4.78,0.12,2.0313610758569388e+18,4.079166192987801e+17,6.7521352833741e+17,HD 88986 b
10053,32.35616086233781,25.939664552507747,4.98,0.339,3.0796854286387994e+18,1.07919252432161e+18,8.506893926508554e+17,HD 88986 b
10064,32.387194284714965,34.98702775434603,3.0,0.14,1.5929478597197716e+18,1.3789284714772774e+17,2.0037225112364256e+17,HD 88986 b
10280,33.09231991979113,30.30264657486612,4.94,0.77,2.8692424069525914e+18,9.838072054835103e+17,9.839097262191345e+17,HD 88986 b
10324,33.24979866167504,8.846618254861736,4.36,0.878,3.6093955379336494e+18,1.4772674922713733e+18,5.278238126864928e+16,HD 88986 b
10340,33.30531930492678,44.23154706432287,4.84,1.476,3.932712841631129e+18,1.693613851625416e+18,3.1992524990103004e+18,HD 88986 b
10602,34.12844191494999,-51.51231526316686,3.56,-0.12,1.534195619641306e+18,1.3343766870917984e+17,-1.6207904439750308e+18,HD 88986 b
10644,34.273038252837225,34.222536158523035,4.84,0.607,1.0080504500244764e+18,-2.2232674973824256e+17,-2.856879023329827e+17,HD 88986 b
10670,34.328985520774765,33.846833001440004,4.03,0.019,1.5425795995416312e+18,1.4302791199297946e+17,1.458736496790197e+17,HD 88986 b
11001,35.43631506782431,-68.65940168877292,4.08,0.034,1.159004330206789e+18,-1.0800996876094358e+17,-1.6665042801289137e+18,HD 88986 b
11313,36.4061839638173,50.27853228610331,4.73,1.532,2.457048066735691e+18,8.590061087970875e+17,2.0349812390897905e+18,HD 88986 b
11345,36.487439546843824,-12.29055783507767,4.88,-0.027,4.70809080590368e+18,2.527603496035802e+18,-1.5385088894380557e+18,HD 88986 b
11407,36.74654704428184,-47.70387754778872,4.24,-0.136,3.47619081615301e+18,1.6353941210036416e+18,-4.173161276070235e+18,HD 88986 b
11484,37.040050491579365,8.459954097670764,4.3,-0.053,2.094139414715826e+18,6.14027129548823e+17,-2.289236188094898e+17,HD 88986 b
11569,37.26594102058533,67.40272879031919,4.46,0.153,1.188924946803178e+18,-6.655166872677414e+16,7.625565386797586e+17,HD 88986 b
11767,37.978193574676204,89.26402863410254,1.97,0.636,8.206961688595626e+17,-3.459021464391442e+17,3.607392353504815e+18,HD 88986 b
11783,38.02120771226365,-15.245686758692852,4.74,0.454,1.3849289323553308e+18,9.531119107996858e+16,-6.834191764440001e+17,HD 88986 b
11918,38.46116761995172,-28.23235312214142,4.96,-0.05,3.7401088487569746e+18,1.9736391221073078e+18,-2.5040875494207237e+18,HD 88986 b
12093,38.96843398175161,5.593089764687819,4.87,0.88,3.501951378527679e+18,1.8240561134718093e+18,-1.3099035043825062e+17,HD 88986 b
12387,39.87075230960048,0.3284932510605736,4.08,-0.212,5.47823763442345e+18,3.546624998615823e+18,-4.3881146146669376e+17,HD 88986 b
12390,39.89218505117721,-11.87378130623978,4.83,0.447,1.405720762161561e+18,1.4540100401677696e+17,-6.455559784675071e+17,HD 88986 b
12394,39.89896248833415,-68.26694232740019,4.12,-0.061,1.1914850277098555e+18,-3.35954114125456e+16,-1.8215321119350584e+18,HD 88986 b
12413,39.9508341904848,-42.89177351264826,4.74,0.061,1.4684605538058296e+18,1.9904432540320813e+17,-1.3089789053442102e+18,HD 88986 b
12486,40.16802120992968,-39.85556350193379,4.11,1.006,1.5867419302788541e+18,3.0334573296507565e+17,-1.35593736941143e+18,HD 88986 b
12623,40.561998271504166,40.192689944730375,4.91,0.582,1.2213020123065864e+18,109006238021824.0,1.7548369596598144e+16,HD 88986 b
12706,40.82415370245565,3.2348193486245647,3.47,0.093,1.3654198326473037e+18,1.2813154660398874e+17,-4.301419043573223e+17,HD 88986 b
12719,40.8629972128898,27.7070779665668,4.65,-0.122,3.1218549892151337e+18,1.6483132701971423e+18,1.1527428769912522e+18,HD 88986 b
12770,41.03057088190237,-13.85875412659699,4.24,-0.122,3.833398020972069e+18,2.2795238677552228e+18,-1.4727244100362045e+18,HD 88986 b
12777,41.05346121203353,49.22782876066897,4.1,0.514,9.500554869059985e+17,-2.2950992171614176e+17,-2.114336220186376e+17,HD 88986 b
12828,41.237585480747136,10.1139367957075,4.27,0.311,1.3694893515152904e+18,1.3913023205415898e+17,-3.3393073472861824e+17,HD 88986 b
12843,41.27817252883147,-18.572312941622872,4.47,0.481,1.0865532295007569e+18,-1.0850460506761629e+17,-6.11253289450038e+17,HD 88986 b
12876,41.38717806247968,-67.6163141968088,4.83,0.058,1.5764795684811884e+18,3.2426525836669434e+17,-3.0536837115208284e+18,HD 88986 b
13061,41.97842286605031,29.246253159484024,4.52,1.112,1.8876234623570376e+18,6.189560352537395e+17,3.608449141434425e+17,HD 88986 b
13147,42.2732899126529,-32.40480427655885,4.45,0.981,1.7776719103146673e+18,5.2937009209353926e+17,-1.3302728909131963e+18,HD 88986 b
13209,42.4964746887523,27.25970511847044,3.61,-0.1,1.7683582522240317e+18,5.2796442721293536e+17,2.1720474678624774e+17,HD 88986 b
13244,42.617677068074926,-75.06713406763944,4.76,1.337,1.36923107588405e+18,1.6457662480958528e+17,-3.4794693934802e+18,HD 88986 b
13254,42.6477974945478,38.31789442276793,4.22,0.343,1.4766005756561846e+18,2.6404627001971706e+17,2.751948290712816e+17,HD 88986 b
13268,42.67441280376515,55.89540145751016,3.77,1.69,5.971447959024931e+18,4.408655945201547e+18,9.954759222010884e+18,HD 88986 b
13288,42.759385752643965,-21.00413368330277,4.76,0.906,1.9642636551686671e+18,7.175000386525642e+17,-1.0935386220542833e+18,HD 88986 b
13328,42.87856780400969,35.05930750519153,4.56,1.554,3.1017421695497595e+18,1.7782986927575224e+18,1.7500675821829064e+18,HD 88986 b
13531,43.564396379436985,52.7624477230595,3.93,0.758,1.808266793083731e+18,6.004223278516137e+17,1.394258908803713e+18,HD 88986 b
13701,44.10741482802078,-8.899657574829487,3.89,1.088,1.6731983641171763e+18,4.882398593966206e+17,-6.688395982479075e+17,HD 88986 b
13847,44.56482838471556,-40.30449554567677,2.88,0.128,1.608535336181887e+18,4.3850030662807264e+17,-1.4610534634698442e+18,HD 88986 b
13879,44.690523279857736,39.66244879244802,4.68,0.065,2.464740237572164e+18,1.2890967803467786e+18,1.4916589017596736e+18,HD 88986 b
13884,44.69951384007862,-64.0712469734303,4.98,0.126,1.7015319737995336e+18,5.343754228229923e+17,-3.142286228547829e+18,HD 88986 b
13905,44.76492789976437,35.18316822504878,4.94,1.235,2.702708278836106e+18,1.5294561815440463e+18,1.4358277835214164e+18,HD 88986 b
13914,44.80292740340597,21.34038379383941,4.63,0.048,2.6083464632521185e+18,1.4382733523226506e+18,5.331884037755055e+17,HD 88986 b
13954,44.92882156128987,8.90726222424387,4.71,-0.109,3.5859986902171525e+18,2.4214995789079265e+18,1.473867077318347e+17,HD 88986 b
14135,45.56980256653648,4.089192236461746,2.54,1.63,2.2332357908078769e+18,1.1049099945520412e+18,-3.2543766449736365e+17,HD 88986 b
14146,45.59682166369839,-23.62485513228305,4.08,0.163,1.301994578916792e+18,1.5546300234789843e+17,-8.006217441805806e+17,HD 88986 b
14328,46.19913379629461,53.50641128856282,2.91,0.716,1.7779765869734807e+18,6.631413748637658e+17,1.476309968971686e+18,HD 88986 b
14354,46.29527551880665,38.83954055339369,3.32,1.528,2.435071930197242e+18,1.3541426664993285e+18,1.4554826846935939e+18,HD 88986 b
14382,46.38487839400694,56.706202854477446,4.77,1.018,1.5119328487056297e+18,3.906959148434287e+17,1.1431728613078292e+18,HD 88986 b
14576,47.04223659645587,40.95563775992451,2.09,-0.003,1.2312955676974449e+18,1.071832178710704e+17,1.0167359544315334e+17,HD 88986 b
14632,47.28014817297457,49.61264652162861,4.05,0.595,9.222566608392856e+17,-2.2342725864435866e+17,-2.2632683928216627e+17,HD 88986 b
14668,47.3757265327028,44.85656659506292,3.79,0.98,1.2892751453739366e+18,1.7588195504254477e+17,2.7530049430785773e+17,HD 88986 b
14817,47.82218934026454,39.61161523517836,4.61,1.115,2.2724719073684946e+18,1.2697796252750246e+18,1.3664936772411151e+18,HD 88986 b
14838,47.90848585554821,19.726619657836043,4.35,1.033,1.7809256077276892e+18,7.306091838889608e+17,6.185421314526074e+16,HD 88986 b
14862,47.9848273927167,74.3930662337019,4.85,0.035,1.0551302523655928e+18,-7.206471140689018e+16,1.001000528203851e+18,HD 88986 b
14879,48.02178648963312,-28.983406691246785,3.8,0.543,1.034154136265895e+18,-9.49815287292642e+16,-6.849215609147882e+17,HD 88986 b
15110,48.725180630867264,21.043910555809404,4.87,-0.007,2.760393744344449e+18,1.878787233888061e+18,6.814895267000422e+17,HD 88986 b
15197,48.95840898985215,-8.819416744456532,4.8,0.232,1.5159963423127974e+18,4.6798591592617286e+17,-6.479767898738446e+17,HD 88986 b
15382,49.59219154253706,-22.51102809908817,4.86,0.904,2.2241172007503926e+18,1.3189390966956751e+18,-1.397605999182133e+18,HD 88986 b
15416,49.682614301248485,34.222592898246475,4.85,1.491,8.249262446175171e+18,8.424614074342569e+18,7.378751998490016e+18,HD 88986 b
15457,49.842252573741874,3.370841231662533,4.84,0.681,9.613194359613102e+17,-1.62534038314956e+17,-4.5729511989432416e+17,HD 88986 b
15474,49.879554991959175,-21.75764234222598,3.7,1.614,2.2415815410132936e+18,1.357010509458956e+18,-1.37954995850708e+18,HD 88986 b
15510,50.0104799055636,-43.06478115687089,4.26,0.711,8.671636901906088e+17,-2.7349715025433405e+17,-6.01595068444393e+17,HD 88986 b
15520,49.99715759982711,65.65219386154043,4.74,-0.108,2.788658012115151e+18,2.0161705002165343e+18,6.433399421800494e+18,HD 88986 b
15549,50.08477206487046,29.04834549710272,4.47,1.555,4.1799694133289124e+18,3.6867109047416504e+18,2.4696314381235553e+18,HD 88986 b
15648,50.36008975020507,43.329648177735294,4.96,0.051,1.4612615762842609e+18,4.449328153039042e+17,5.343755539420308e+17,HD 88986 b
15863,51.0809670367737,49.86100068168352,1.79,0.481,3.0473438369726157e+18,2.430656563422229e+18,3.807359084127877e+18,HD 88986 b
15900,51.20279025412557,9.028317454728931,3.61,0.887,2.0176676363008353e+18,1.1621207622525443e+18,-1.5989274171207258e+17,HD 88986 b
16083,51.792676810076685,9.73241755121024,3.73,-0.082,2.0607586558099556e+18,1.2497618433942502e+18,-1.1857787562364192e+17,HD 88986 b
16147,52.01302054133696,49.06268171851503,4.99,-0.091,2.9549353092804593e+18,2.4077368517253555e+18,3.601326217487411e+18,HD 88986 b
16228,52.26721160010023,59.94031738764123,4.21,0.419,1.3225456071174662e+19,1.5706157448540422e+19,3.4666937228222185e+19,HD 88986 b
16244,52.34211063761629,49.50874755270525,4.67,-0.096,2.875475154557564e+18,2.338002145881358e+18,3.544420735498945e+18,HD 88986 b
16245,52.35028017256445,-62.93496085776893,4.71,0.41,9.632103070667255e+17,-1.3987103962700013e+17,-1.0629390606403597e+18,HD 88986 b
16281,52.47807342783696,58.87874182604866,4.55,0.489,8.138251364494178e+18,9.204521038999139e+18,1.953828539110164e+19,HD 88986 b
16335,52.6436975409075,47.99534074689358,4.36,1.367,2.1368366574906583e+18,1.4001373800861335e+18,2.0103447956583747e+18,HD 88986 b
16341,52.65449885137901,-5.07509498828208,4.74,-0.092,2.9550082248479406e+18,2.4730688182144957e+18,-7.924277555440038e+17,HD 88986 b
16369,52.71837665314191,12.936667431301784,4.14,1.112,2.792278744955426e+18,2.2659147455437601e+18,2.8941556871726355e+17,HD 88986 b
16537,53.22587515588049,-9.458138200195958,3.72,0.881,8.38008758709357e+17,-2.9970661511946995e+17,-4.902306490220645e+17,HD 88986 b
16611,53.44731610557775,-21.63307166831265,4.26,-0.106,2.3295466064428273e+18,1.7127552727898977e+18,-1.5062050347124058e+18,HD 88986 b
16826,54.12263279183235,48.19244393847994,4.32,-0.058,3.366347251943175e+18,3.1985780974966344e+18,4.4618380890789693e+18,HD 88986 b
16852,54.21666279815236,0.3983463687996146,4.29,0.575,1.0269000854836356e+18,-3.4745126187911296e+16,-4.7096989410858214e+17,HD 88986 b
16870,54.273692582167705,-40.27464318941919,4.57,1.023,1.7032199798603955e+18,9.062638658792704e+17,-1.8144853119058404e+18,HD 88986 b
