RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz
39.89218505117721,-11.87378130623978,4.83,0.447,3.2338277584083446e+18,1.8824302356123958e+18,2.3695908837595433e+18
39.89896248833415,-68.26694232740019,4.12,-0.061,3.019592023956639e+18,1.7034338201830733e+18,1.193614750291992e+18
39.9508341904848,-42.89177351264826,4.74,0.061,3.296567550052613e+18,1.936073556998827e+18,1.7061679568828406e+18
40.16802120992968,-39.85556350193379,4.11,1.006,3.4148489265256376e+18,2.0403749645606943e+18,1.6592094928156206e+18
40.561998271504166,40.192689944730375,4.91,0.582,3.0494090085533696e+18,1.7371382378336404e+18,3.032695231823649e+18
40.82415370245565,3.2348193486245647,3.47,0.093,3.193526828894087e+18,1.8651607781996076e+18,2.5850049578697283e+18
40.8629972128898,27.7070779665668,4.65,-0.122,4.949961985461918e+18,3.385342501792761e+18,4.167889739218303e+18
41.03057088190237,-13.85875412659699,4.24,-0.122,5.661505017218853e+18,4.0165530993508413e+18,1.542422452190846e+18
41.05346121203353,49.22782876066897,4.1,0.514,2.778162483152782e+18,1.507519309879477e+18,2.803713240208413e+18
41.237585480747136,10.1139367957075,4.27,0.311,3.1975963477620736e+18,1.8761594636497777e+18,2.6812161274984325e+18
41.27817252883147,-18.572312941622872,4.47,0.481,2.9146602257475405e+18,1.6285246265280026e+18,2.4038935727770127e+18
41.38717806247968,-67.6163141968088,4.83,0.058,3.404586564727972e+18,2.0612944899623132e+18,-3.853684929377792e+16
41.97842286605031,29.246253159484024,4.52,1.112,3.715730458603821e+18,2.3559852668493583e+18,3.375991776370493e+18
42.2732899126529,-32.40480427655885,4.45,0.981,3.605778906561451e+18,2.2663993236891581e+18,1.6848739713138545e+18
42.4964746887523,27.25970511847044,3.61,-0.1,3.596465248470815e+18,2.264993658808554e+18,3.232351609013298e+18
42.617677068074926,-75.06713406763944,4.76,1.337,3.1973380721308334e+18,1.901605856405204e+18,-4.643225312531497e+17
42.6477974945478,38.31789442276793,4.22,0.343,3.304707571902968e+18,2.001075501615336e+18,3.290341691298332e+18
42.67441280376515,55.89540145751016,3.77,1.69,7.799554955271714e+18,6.145685176797166e+18,1.2969906084237935e+19
42.759385752643965,-21.00413368330277,4.76,0.906,3.7923706514154506e+18,2.454529270248183e+18,1.9216082401727672e+18
42.87856780400969,35.05930750519153,4.56,1.554,4.929849165796542e+18,3.515327924353141e+18,4.765214444409956e+18
43.564396379436985,52.7624477230595,3.93,0.758,3.6363737893305144e+18,2.3374515594472325e+18,4.4094057710307635e+18
44.10741482802078,-8.899657574829487,3.89,1.088,3.50130536036396e+18,2.2252690909922394e+18,2.346307263979143e+18
44.56482838471556,-40.30449554567677,2.88,0.128,3.4366423324286705e+18,2.1755295382236913e+18,1.5540933987572063e+18
44.690523279857736,39.66244879244802,4.68,0.065,4.2928472338189476e+18,3.0261260119423974e+18,4.506805763986724e+18
44.69951384007862,-64.0712469734303,4.98,0.126,3.529638970046317e+18,2.2714046544186112e+18,-1.2713936632077875e+17
44.76492789976437,35.18316822504878,4.94,1.235,4.530815275082889e+18,3.266485413139665e+18,4.4509746457484667e+18
44.80292740340597,21.34038379383941,4.63,0.048,4.436453459498902e+18,3.1753025839182694e+18,3.548335266002556e+18
44.92882156128987,8.90726222424387,4.71,-0.109,5.414105686463937e+18,4.158528810503545e+18,3.1625335699588854e+18
45.56980256653648,4.089192236461746,2.54,1.63,4.0613427870546606e+18,2.84193922614766e+18,2.689709197729687e+18
45.59682166369839,-23.62485513228305,4.08,0.163,3.1301015751635753e+18,1.8924922339435172e+18,2.2145251180464701e+18
46.19913379629461,53.50641128856282,2.91,0.716,3.606083583220264e+18,2.4001706064593843e+18,4.4914568311987364e+18
46.29527551880665,38.83954055339369,3.32,1.528,4.263178926444026e+18,3.0911718980949473e+18,4.4706295469206446e+18
46.38487839400694,56.706202854477446,4.77,1.018,3.340039844952413e+18,2.1277251464390474e+18,4.15831972353488e+18
47.04223659645587,40.95563775992451,2.09,-0.003,3.0594025639442284e+18,1.844212449466689e+18,3.116820457670204e+18
47.28014817297457,49.61264652162861,4.05,0.595,2.750363657086069e+18,1.5136019729512602e+18,2.788820022944884e+18
47.3757265327028,44.85656659506292,3.79,0.98,3.11738214162072e+18,1.9129111866381635e+18,3.2904473565349084e+18
47.82218934026454,39.61161523517836,4.61,1.115,4.100578903615278e+18,3.0068088568706437e+18,4.3816405394681656e+18
47.90848585554821,19.726619657836043,4.35,1.033,3.6090326039744727e+18,2.46763841548458e+18,3.0770010753723116e+18
47.9848273927167,74.3930662337019,4.85,0.035,2.883237248612376e+18,1.6649645201887286e+18,4.016147390430901e+18
48.02178648963312,-28.983406691246785,3.8,0.543,2.8622611325126784e+18,1.6420477028663547e+18,2.330225301312262e+18
48.725180630867264,21.043910555809404,4.87,-0.007,4.588500740591233e+18,3.61581646548368e+18,3.6966363889270927e+18
48.95840898985215,-8.819416744456532,4.8,0.232,3.344103338559581e+18,2.2050151475217915e+18,2.367170072353206e+18
49.59219154253706,-22.51102809908817,4.86,0.904,4.0522241969971763e+18,3.055968328291294e+18,1.6175408630449175e+18
49.682614301248485,34.222592898246475,4.85,1.491,1.0077369442421953e+19,1.0161643305938188e+19,1.0393898860717066e+19
49.842252573741874,3.370841231662533,4.84,0.681,2.7894264322080937e+18,1.5744951932806628e+18,2.5578517423327263e+18
49.879554991959175,-21.75764234222598,3.7,1.614,4.069688537260077e+18,3.0940397410545746e+18,1.6355969037199708e+18
50.0104799055636,-43.06478115687089,4.26,0.711,2.6952706864373924e+18,1.4635320813412846e+18,2.4135517937826575e+18
49.99715759982711,65.65219386154043,4.74,-0.108,4.616765008361935e+18,3.7531997318121533e+18,9.448546284027544e+18
50.08477206487046,29.04834549710272,4.47,1.555,6.008076409575696e+18,5.423740136337269e+18,5.484778300350605e+18
50.36008975020507,43.329648177735294,4.96,0.051,3.2893685725310444e+18,2.181962046899523e+18,3.5495224161690813e+18
51.0809670367737,49.86100068168352,1.79,0.481,4.8754508332194e+18,4.167685795017848e+18,6.822505946354928e+18
51.20279025412557,9.028317454728931,3.61,0.887,3.845774632547619e+18,2.8991499938481633e+18,2.855254120514978e+18
51.792676810076685,9.73241755121024,3.73,-0.082,3.888865652056739e+18,2.986791074989869e+18,2.8965689866034084e+18
52.01302054133696,49.06268171851503,4.99,-0.091,4.783042305527243e+18,4.1447660833209743e+18,6.616473079714462e+18
52.26721160010023,59.94031738764123,4.21,0.419,1.5053563067421446e+19,1.744318668013604e+19,3.768208409044924e+19
52.34211063761629,49.50874755270525,4.67,-0.096,4.703582150804347e+18,4.0750313774769766e+18,6.559567597725995e+18
52.35028017256445,-62.93496085776893,4.71,0.41,2.791317303313509e+18,1.5971581919686185e+18,1.9522078015866908e+18
52.47807342783696,58.87874182604866,4.55,0.489,9.966358360740962e+18,1.0941550270594759e+19,2.2553432253328695e+19
52.6436975409075,47.99534074689358,4.36,1.367,3.964943653737442e+18,3.137166611681752e+18,5.025491657885426e+18
52.65449885137901,-5.07509498828208,4.74,-0.092,4.783115221094724e+18,4.2100980498101146e+18,2.2227191066830467e+18
52.71837665314191,12.936667431301784,4.14,1.112,4.620385741202209e+18,4.002943977139379e+18,3.3045624309443144e+18
53.22587515588049,-9.458138200195958,3.72,0.881,2.6661157549561405e+18,1.4373226164761487e+18,2.524916213204986e+18
53.44731610557775,-21.63307166831265,4.26,-0.106,4.157653602689611e+18,3.4497845043855165e+18,1.5089418275146447e+18
54.12263279183235,48.19244393847994,4.32,-0.058,5.194454248189958e+18,4.935607329092253e+18,7.47698495130602e+18
54.21666279815236,0.3983463687996146,4.29,0.575,2.855007081730419e+18,1.7022841054077074e+18,2.5441769681184686e+18
54.273692582167705,-40.27464318941919,4.57,1.023,3.531326976107179e+18,2.643293097474889e+18,1.20066155032121e+18
55.56213634753183,-31.93826339996397,4.99,-0.159,5.93523115362439e+18,6.21204393467313e+18,-1.1269969440484664e+18
55.59439738901264,33.96499048879219,4.97,-0.048,6.704045627435949e+18,7.340497470105965e+18,7.424945121148056e+18
55.70777896022942,-37.31400964850945,4.59,1.191,3.3614050015461335e+18,2.464404211558829e+18,1.521325580772835e+18
55.73150554997616,47.7872629760469,3.01,-0.125,4.4964559975794125e+18,4.1312778634195323e+18,6.239382348327905e+18
55.81145073135848,-9.758289350611957,3.52,0.915,2.7620111160513347e+18,1.5863525260493983e+18,2.4939371802579256e+18
56.05488923306641,-64.80636097704885,3.84,1.133,2.8317117460633856e+18,1.6919943333159393e+18,1.6876140117717821e+18
56.07978277065751,32.28817718208396,3.84,0.022,9.194301663657048e+18,1.1153626382048348e+19,9.999714718333546e+18
56.21906788389353,24.11303024688355,3.72,-0.105,4.387032235833145e+18,4.019047244732022e+18,3.973773102896724e+18
56.29832977032671,42.57856065438188,3.77,0.425,4.758939833423371e+18,4.5846434012369193e+18,6.104033508023796e+18
56.30220664776288,24.46699126265401,4.3,-0.11,4.3883449871346094e+18,4.029386392532436e+18,4.001816586785575e+18
56.45685355262901,24.36743878275756,3.87,-0.063,4.321794321448243e+18,3.9446827022799e+18,3.946452314391753e+18
56.50969985767264,63.34498942701807,4.78,0.747,4.4796720960650527e+18,4.188483628634103e+18,9.300506119727682e+18
56.53595594871102,-12.101176488948132,4.43,1.604,5.143604343702861e+18,5.195764537305401e+18,1.5551263342261192e+18
56.58171697104348,23.94806486156604,4.14,-0.051,4.3179979089318543e+18,3.951205449601274e+18,3.920661370893569e+18
56.71083460267838,-23.25335797819454,4.22,0.434,2.886392078955505e+18,1.783647339513797e+18,2.3228727872844846e+18
56.81104805367533,-74.2381694516091,3.26,1.59,2.908746976262791e+18,1.8194472747287455e+18,5.913349854127949e+17
56.87129797388492,24.10484062578152,2.85,-0.086,4.3429422915354255e+18,4.0181501687195023e+18,3.962013957138698e+18
57.150153392001386,-37.62022825600683,4.3,-0.038,3.262834090880213e+18,2.373839499891398e+18,1.6101407791354583e+18
57.290727828028814,24.053108015022,3.62,-0.07,4.3842139195861094e+18,4.125431937483604e+18,4.008781438360751e+18
57.363100240305066,-36.2006396302873,4.17,0.927,3.471639744909985e+18,2.708202935161591e+18,1.3684715766274383e+18
57.38029975906102,65.52587630816564,4.39,1.87,4.64627329294212e+18,4.5444278989523497e+18,1.0850300864311628e+19
57.59001386617305,71.33197678481147,4.59,0.064,3.1515436915071713e+18,2.2158464102156134e+18,5.545734058143206e+18
58.42816242428852,-24.61227935629568,4.64,-0.136,4.343649619806186e+18,4.184083603694301e+18,1.0221700838903857e+18
58.53304197245491,31.8835725827286,2.84,0.271,6.727176043019012e+18,8.090313080566416e+18,7.450457739309748e+18
58.5731071664656,-2.9547196046894846,4.46,0.672,4.305984377941917e+18,4.138531783419172e+18,2.3730954167677435e+18
59.28448735925927,61.108786146236405,4.99,1.435,6.934155378151653e+18,8.641329371934145e+18,1.7891622185255789e+19
59.35613718922914,63.072305371106864,4.95,-0.074,3.345574638001406e+18,2.604741781974365e+18,5.392180556174311e+18
59.46357462855786,40.01004917576444,2.9,-0.199,4.5890562900635013e+18,4.718033472156185e+18,5.814959993051812e+18
59.50778790728047,-13.509281133742922,2.97,1.588,3.6396394959665956e+18,3.1116736079597937e+18,2.052533130136577e+18
59.68659659864839,-61.40028453131335,4.56,1.59,3.8197279922693217e+18,3.432269950397957e+18,-1.8639992338777093e+18
59.74127095168815,35.79104841877652,3.98,0.016,9.46223363951599e+18,1.3108796094010128e+19,1.2348980711897061e+19
59.98126671904823,-24.01609776460057,4.62,-0.121,4.039045858848631e+18,3.8365434423260826e+18,1.2662408857038904e+18
60.17000819603771,12.490264191315328,3.41,-0.099,4.308495705760433e+18,4.3254088768945275e+18,3.2987371004634307e+18
60.224223464735466,-62.15904387621212,4.48,1.5,3.68365089693326e+18,3.2398137084234803e+18,-1.5618356008412114e+18
60.32657911938615,-61.07817168436123,4.97,1.386,3.3575011103813417e+18,2.6752153790193644e+18,-2.00767657727381e+17
60.78912167201115,5.989293923143091,3.91,0.032,3.200856914317005e+18,2.4201197720577966e+18,2.668798042875959e+18
61.11314945718868,59.155504650065126,5.0,0.495,6.672760702218166e+18,8.72710960430833e+18,1.6633165627038087e+19
61.17449592464717,22.081523143527928,4.36,1.064,3.3716866458459095e+18,2.747492268095711e+18,3.184249962136445e+18
61.64587363534172,50.35101164934119,4.25,-0.011,3.6011976826472755e+18,3.2002348119047173e+18,5.066108010482005e+18
