RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name,hip
0.3970285892647786,-77.06694152787097,4.78,1.254,1.9503359338811684e+18,6.4825735455452e+17,-4.2396934925535104e+18,HD 118203 b,66192
0.4904014456199904,-6.014356322842632,4.37,1.631,5.386864303409854e+18,6.784337650334239e+17,-2.614851405051889e+18,HD 118203 b,66192
0.9351634947056436,-17.33603777380153,4.55,-0.047,3.5408724783292754e+18,6.786120760948438e+17,-2.8460455301537843e+18,HD 118203 b,66192
1.1254483577273542,-10.50960501651364,4.99,1.619,1.642547748393735e+19,9.385714872648435e+17,-4.976104172109435e+18,HD 118203 b,66192
1.3338632049942485,-5.70701159434312,4.61,1.029,2.692216399828975e+18,6.731788215959572e+17,-2.324411430661825e+18,HD 118203 b,66192
2.0979786941863345,29.089311163474704,2.07,-0.038,2.2847532874538675e+18,6.743966191034908e+17,-1.7570237347271782e+18,HD 118203 b,66192
2.301541226855566,59.1485382275658,2.28,0.38,1.7467670416184056e+18,6.556279148833194e+17,-1.7611835353551798e+18,HD 118203 b,66192
2.3538790103738108,-45.74866509811286,3.88,1.013,2.406912364139209e+18,6.830054514719224e+17,-3.1529332059946035e+18,HD 118203 b,66192
2.815470948633589,-15.469829762251422,4.89,0.487,2.0438387143440637e+18,6.726103576394159e+17,-2.358979445454804e+18,HD 118203 b,66192
3.309003624611514,15.183539225412067,2.83,-0.19,4.5195746368756337e+18,8.2059758036331e+17,-1.3779863618113423e+18,HD 118203 b,66192
3.651349762110293,20.20671469611751,4.79,1.572,4.369800017373666e+18,8.292521132774267e+17,-1.138740918941517e+18,HD 118203 b,66192
3.659869098740428,-18.93337307345101,4.44,1.64,5.882793324696549e+18,9.264599199473829e+17,-3.715925329554422e+18,HD 118203 b,66192
4.27246884570513,38.68151251138633,4.61,0.059,3.347761637012966e+18,7.84346101637833e+17,-7.061900675948641e+17,HD 118203 b,66192
4.581332531646425,36.78493184413622,4.51,0.054,2.548718058910025e+18,7.304325084065919e+17,-1.4039552413727027e+18,HD 118203 b,66192
4.856877292524707,-8.82418171525453,3.56,1.214,4.181029759172971e+18,8.742948036495334e+17,-2.6238991627046144e+18,HD 118203 b,66192
5.045400978171957,-64.86677022396391,4.23,0.576,1.594938117419288e+18,6.549209690049066e+17,-2.443548584384544e+18,HD 118203 b,66192
6.506998979947076,-77.25199889343968,2.82,0.618,1.5333317230144868e+18,6.507852012590324e+17,-2.428480357023575e+18,HD 118203 b,66192
6.551850407043493,-43.67960364597996,3.93,0.175,2.0043004539166487e+18,7.049172001903464e+17,-2.704821395431556e+18,HD 118203 b,66192
6.573210640055541,-42.30841381553527,2.4,1.083,2.0207283990723983e+18,7.070072008261322e+17,-2.6964057413115167e+18,HD 118203 b,66192
6.981908731192464,-33.00751365989108,4.86,1.634,5.799559881951894e+18,1.1736698483906665e+18,-5.028625133189231e+18,HD 118203 b,66192
7.85555608308055,-48.80338041844083,4.76,0.018,2.5440815168955075e+18,7.914484811041416e+17,-3.4274752228813486e+18,HD 118203 b,66192
7.887358768042954,-62.958591552839344,4.36,-0.064,2.0778813903701133e+18,7.27463060926027e+17,-3.3805480762580357e+18,HD 118203 b,66192
7.890781427482598,-62.965876050654,4.53,0.147,2.2158733832344735e+18,7.466246361736824e+17,-3.653938717209166e+18,HD 118203 b,66192
7.943645439726753,54.52218685362289,4.74,-0.098,3.4107294696812733e+18,9.140419201185434e+17,5.278245814256197e+17,HD 118203 b,66192
8.25002553307195,62.93176826039628,4.17,0.13,1.907301800110139e+19,3.195490988326647e+18,3.2577854532338758e+19,HD 118203 b,66192
9.2203328425703,33.719319127255105,4.34,-0.123,6.580225806210312e+18,1.4724827491537454e+18,1.2430917839700933e+18,HD 118203 b,66192
9.243059946662951,53.8968464274673,3.69,-0.196,4.769620861198434e+18,1.1799075224847657e+18,2.3626656443114516e+18,HD 118203 b,66192
9.637131219571549,29.31000379691044,4.34,0.871,2.854389572569089e+18,8.779251100356396e+17,-1.4224507762221092e+18,HD 118203 b,66192
9.832906891636195,30.86045267193544,3.27,1.268,2.293551520858864e+18,7.855445141626874e+17,-1.7117987163381837e+18,HD 118203 b,66192
10.12746369697223,56.53710979472115,2.24,1.17,2.6565158408710856e+18,8.546751624847066e+17,-3.995558798354849e+17,HD 118203 b,66192
10.331178587238778,-46.084999635615056,4.59,0.953,3.079069017831079e+18,9.360128295004201e+17,-3.888771023246297e+18,HD 118203 b,66192
10.51636460002619,50.51248118552076,4.8,-0.105,8.044943771302056e+18,1.8631844913333315e+18,5.896647113287529e+18,HD 118203 b,66192
10.838427544059812,-57.46295331853858,4.36,0.024,2.68396601246286e+18,8.74994214259421e+17,-4.120531389598258e+18,HD 118203 b,66192
10.866709890986527,47.024290635024265,4.95,0.17,2.586867446164586e+18,8.56969210277893e+17,-9.96857638499736e+17,HD 118203 b,66192
10.899062878153684,-17.986379561895237,2.04,1.019,2.329407717186375e+18,8.080411442366216e+17,-2.48342814699528e+18,HD 118203 b,66192
11.047456816968651,-10.610333719221485,4.77,0.998,3.398307793608651e+18,1.0190084383995366e+18,-2.569127149428325e+18,HD 118203 b,66192
11.181507688575676,48.28431168280281,4.48,-0.069,7.078232529877639e+18,1.7510736052336271e+18,4.1946996926159596e+18,HD 118203 b,66192
11.83392543881112,24.26661472495898,4.08,1.1,3.0140677135422705e+18,9.65870057527177e+17,-1.4981815793225907e+18,HD 118203 b,66192
12.171178129937884,7.584731955059808,4.44,1.5,4.279740640498757e+18,1.2482728285964173e+18,-1.8225074340766362e+18,HD 118203 b,66192
12.208753117457066,50.968100116695126,4.9,-0.091,3.751929613456901e+18,1.1359915173138547e+18,6.6025916424588e+17,HD 118203 b,66192
12.290249448328716,57.81133639237829,3.46,0.587,1.578370149201415e+18,6.658461381966127e+17,-2.048057387367111e+18,HD 118203 b,66192
12.45373731030204,41.07878671193715,4.53,-0.136,6.214651776887904e+18,1.6900441765473582e+18,2.0206901321143585e+18,HD 118203 b,66192
13.252104250591035,-1.144372236623221,4.78,1.55,6.264533280646418e+18,1.7711602604805476e+18,-2.301642110273396e+18,HD 118203 b,66192
