RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name,hip
29.000369671983417,68.68517486700316,4.97,-0.084,2.2850614684167887e+18,1.0516691688092273e+18,6.399128069735652e+18,GJ 367 b,47780
29.167954855923167,-22.52699255024503,4.92,1.434,3.217982693495502e+18,1.5804564721727104e+18,-1.2281430477697467e+18,GJ 367 b,47780
29.293034606265536,-47.3852168347433,4.82,0.864,1.666447625081516e+18,7.187456257406048e+17,-1.6412213203185597e+18,GJ 367 b,47780
29.48146806949714,23.595961575113765,4.79,0.29,1.1805172758813804e+18,4.504860472935119e+17,7.214414450302258e+17,GJ 367 b,47780
29.696266027424567,-61.569674029328105,2.86,0.29,4.543789999985005e+17,4.134994827583931e+16,-3.76174387330111e+17,GJ 367 b,47780
30.00226364343148,-21.078000255927574,3.99,1.554,2.475617503667129e+18,1.2103997334803313e+18,-8.066634037989522e+17,GJ 367 b,47780
30.48824096871556,70.9069464812232,4.49,0.164,4.8702209704450125e+17,6.572088984416795e+16,1.2618626991633551e+18,GJ 367 b,47780
30.51197954241612,2.7637565785253635,3.82,0.024,1.3077170034308367e+18,5.495522130837359e+17,2.805347522957412e+17,GJ 367 b,47780
30.575850664657324,54.48751780257151,4.99,-0.071,3.6747198349776476e+18,1.9497493332042675e+18,5.91264917199457e+18,GJ 367 b,47780
30.857770252455325,72.42144911777717,3.95,-0.002,5.729989499026797e+17,1.1980796991542808e+17,1.6791288237904922e+18,GJ 367 b,47780
30.97520527560156,42.329374958192304,2.1,1.37,2.303677510166023e+18,1.159792742008068e+18,2.478129618492946e+18,GJ 367 b,47780
31.12275940645638,-29.29676015018269,4.68,-0.156,2.726547925061839e+18,1.4225811678334927e+18,-1.4550576601899794e+18,GJ 367 b,47780
31.794793042472943,23.46142045880772,2.01,1.151,6.616095022101481e+17,1.83649668707528e+17,4.653728299878573e+17,GJ 367 b,47780
32.12325932429199,37.858777106160346,4.78,0.12,1.427371815395213e+18,6.683171799680539e+17,1.3662127178730335e+18,GJ 367 b,47780
32.35616086233781,25.939664552507747,4.98,0.339,2.4756961681770737e+18,1.3395930849908838e+18,1.5416885821864786e+18,GJ 367 b,47780
32.387194284714965,34.98702775434603,3.0,0.14,9.889585992580458e+17,3.982934078170016e+17,8.913714406592659e+17,GJ 367 b,47780
33.09231991979113,30.30264657486612,4.94,0.77,2.2652531464908654e+18,1.2442077661527841e+18,1.6749089157547576e+18,GJ 367 b,47780
33.24979866167504,8.846618254861736,4.36,0.878,3.0054062774719237e+18,1.7376680529406472e+18,7.437815708042726e+17,GJ 367 b,47780
33.30531930492678,44.23154706432287,4.84,1.476,3.3287235811694034e+18,1.9540144122946898e+18,3.8902516885459236e+18,GJ 367 b,47780
34.12844191494999,-51.51231526316686,3.56,-0.12,9.302063591795803e+17,3.938382293784537e+17,-9.297912544394075e+17,GJ 367 b,47780
34.273038252837225,34.222536158523035,4.84,0.607,4.040611895627507e+17,3.807381093103128e+16,4.0531128720264064e+17,GJ 367 b,47780
34.328985520774765,33.846833001440004,4.03,0.019,9.385903390799055e+17,4.034284726622533e+17,8.368728392146431e+17,GJ 367 b,47780
35.43631506782431,-68.65940168877292,4.08,0.034,5.5501506974506355e+17,1.5239059190833024e+17,-9.755050905932904e+17,GJ 367 b,47780
36.4061839638173,50.27853228610331,4.73,1.532,1.8530588062739648e+18,1.1194066694663613e+18,2.7259804286254136e+18,GJ 367 b,47780
36.487439546843824,-12.29055783507767,4.88,-0.027,4.1041015454419543e+18,2.7880040567050757e+18,-8.475096999024324e+17,GJ 367 b,47780
36.74654704428184,-47.70387754778872,4.24,-0.136,2.8722015556912845e+18,1.8957946816729155e+18,-3.482162086534612e+18,GJ 367 b,47780
37.040050491579365,8.459954097670764,4.3,-0.053,1.4901501542541002e+18,8.744276902180969e+17,4.620755707261335e+17,GJ 367 b,47780
37.26594102058533,67.40272879031919,4.46,0.153,5.849356863414524e+17,1.938488919424997e+17,1.4535557282153818e+18,GJ 367 b,47780
37.978193574676204,89.26402863410254,1.97,0.636,2.16706908397837e+17,-8.550158576987034e+16,4.2983915430404383e+18,GJ 367 b,47780
38.02120771226365,-15.245686758692852,4.74,0.454,7.809396718936051e+17,3.5571175174924243e+17,7580013091623168.0,GJ 367 b,47780
38.46116761995172,-28.23235312214142,4.96,-0.05,3.136119588295249e+18,2.2340396827765816e+18,-1.8130883598851005e+18,GJ 367 b,47780
38.96843398175161,5.593089764687819,4.87,0.88,2.8979621180659533e+18,2.0844566741410831e+18,5.600088390973727e+17,GJ 367 b,47780
39.87075230960048,0.3284932510605736,4.08,-0.212,4.874248373961724e+18,3.8070255592850964e+18,2.5218772806892954e+17,GJ 367 b,47780
39.89218505117721,-11.87378130623978,4.83,0.447,8.017315016998354e+17,4.058015646860508e+17,4.544321106811629e+16,GJ 367 b,47780
39.89896248833415,-68.26694232740019,4.12,-0.061,5.874957672481299e+17,2.2680514925672826e+17,-1.1305329223994351e+18,GJ 367 b,47780
39.9508341904848,-42.89177351264826,4.74,0.061,8.644712933441038e+17,4.59444886072482e+17,-6.179797158085868e+17,GJ 367 b,47780
40.16802120992968,-39.85556350193379,4.11,1.006,9.827526698171283e+17,5.637462936343495e+17,-6.649381798758066e+17,GJ 367 b,47780
40.561998271504166,40.192689944730375,4.91,0.582,6.173127518448607e+17,2.6050956690729568e+17,7.085475591322214e+17,GJ 367 b,47780
40.82415370245565,3.2348193486245647,3.47,0.093,7.61430572185578e+17,3.885321072732626e+17,2.60857285178301e+17,GJ 367 b,47780
40.8629972128898,27.7070779665668,4.65,-0.122,2.517865728753408e+18,1.908713830866416e+18,1.8437420665268754e+18,GJ 367 b,47780
41.03057088190237,-13.85875412659699,4.24,-0.122,3.229408760510343e+18,2.5399244284244966e+18,-7.817252205005812e+17,GJ 367 b,47780
41.05346121203353,49.22782876066897,4.1,0.514,3.4606622644427283e+17,3.089063895313208e+16,4.795655675169857e+17,GJ 367 b,47780
41.237585480747136,10.1139367957075,4.27,0.311,7.655000910535647e+17,3.995307927234328e+17,3.570684548070051e+17,GJ 367 b,47780
41.27817252883147,-18.572312941622872,4.47,0.481,4.825639690390312e+17,1.5189595560165754e+17,7.974590008558531e+16,GJ 367 b,47780
41.38717806247968,-67.6163141968088,4.83,0.058,9.724903080194625e+17,5.846658190359681e+17,-2.362684521985205e+18,GJ 367 b,47780
41.97842286605031,29.246253159484024,4.52,1.112,1.2836342018953121e+18,8.793565959230132e+17,1.0518441036790659e+18,GJ 367 b,47780
42.2732899126529,-32.40480427655885,4.45,0.981,1.1736826498529416e+18,7.89770652762813e+17,-6.392737013775729e+17,GJ 367 b,47780
42.4964746887523,27.25970511847044,3.61,-0.1,1.164368991762306e+18,7.883649878822092e+17,9.082039363218711e+17,GJ 367 b,47780
42.617677068074926,-75.06713406763944,4.76,1.337,7.652418154223241e+17,4.2497718547885914e+17,-2.788470203944577e+18,GJ 367 b,47780
42.6477974945478,38.31789442276793,4.22,0.343,8.726113151944589e+17,5.244468306889909e+17,9.66194018606905e+17,GJ 367 b,47780
42.67441280376515,55.89540145751016,3.77,1.69,5.367458698563205e+18,4.66905650587082e+18,1.0645758411546507e+19,GJ 367 b,47780
42.759385752643965,-21.00413368330277,4.76,0.906,1.3602743947069414e+18,9.77900599321838e+17,-4.0253943251865984e+17,GJ 367 b,47780
42.87856780400969,35.05930750519153,4.56,1.554,2.497752909088034e+18,2.0386992534267963e+18,2.4410667717185295e+18,GJ 367 b,47780
43.564396379436985,52.7624477230595,3.93,0.758,1.2042775326220052e+18,8.608228885208874e+17,2.0852580983393362e+18,GJ 367 b,47780
44.10741482802078,-8.899657574829487,3.89,1.088,1.0692091036554508e+18,7.486404200658944e+17,2.215959128771584e+16,GJ 367 b,47780
44.56482838471556,-40.30449554567677,2.88,0.128,1.0045460757201613e+18,6.989008672973464e+17,-7.700542739342209e+17,GJ 367 b,47780
44.690523279857736,39.66244879244802,4.68,0.065,1.8607509771104384e+18,1.5494973410160525e+18,2.1826580912952968e+18,GJ 367 b,47780
44.69951384007862,-64.0712469734303,4.98,0.126,1.0975427133378079e+18,7.947759834922661e+17,-2.451287039012206e+18,GJ 367 b,47780
44.76492789976437,35.18316822504878,4.94,1.235,2.0987190183743803e+18,1.7898567422133202e+18,2.1268269730570396e+18,GJ 367 b,47780
44.80292740340597,21.34038379383941,4.63,0.048,2.0043572027903928e+18,1.6986739129919245e+18,1.2241875933111288e+18,GJ 367 b,47780
44.92882156128987,8.90726222424387,4.71,-0.109,2.982009429755427e+18,2.6819001395772e+18,8.38385897267458e+17,GJ 367 b,47780
45.56980256653648,4.089192236461746,2.54,1.63,1.6292465303461512e+18,1.365310555221315e+18,3.655615250382597e+17,GJ 367 b,47780
45.59682166369839,-23.62485513228305,4.08,0.163,6.980053184550664e+17,4.158635630171723e+17,-1.0962255464495722e+17,GJ 367 b,47780
46.19913379629461,53.50641128856282,2.91,0.716,1.173987326511755e+18,9.235419355330395e+17,2.167309158507309e+18,GJ 367 b,47780
46.29527551880665,38.83954055339369,3.32,1.528,1.8310826697355164e+18,1.6145432271686024e+18,2.146481874229217e+18,GJ 367 b,47780
46.38487839400694,56.706202854477446,4.77,1.018,9.079435882439041e+17,6.510964755127025e+17,1.8341720508434524e+18,GJ 367 b,47780
47.04223659645587,40.95563775992451,2.09,-0.003,6.273063072357192e+17,3.6758377854034426e+17,7.926727849787767e+17,GJ 367 b,47780
47.28014817297457,49.61264652162861,4.05,0.595,3.1826740037755994e+17,3.697330202491518e+16,4.64672350253457e+17,GJ 367 b,47780
47.3757265327028,44.85656659506292,3.79,0.98,6.85285884912211e+17,4.362825157118186e+17,9.662996838434811e+17,GJ 367 b,47780
47.82218934026454,39.61161523517836,4.61,1.115,1.668482646906769e+18,1.5301801859442985e+18,2.0574928667767383e+18,GJ 367 b,47780
47.90848585554821,19.726619657836043,4.35,1.033,1.1769363472659635e+18,9.910097445582346e+17,7.528534026808841e+17,GJ 367 b,47780
47.9848273927167,74.3930662337019,4.85,0.035,4.5114099190386714e+17,1.8833584926238368e+17,1.6919997177394742e+18,GJ 367 b,47780
48.02178648963312,-28.983406691246785,3.8,0.543,4.3016487580416934e+17,1.6541903194000966e+17,6077628620835104.0,GJ 367 b,47780
48.725180630867264,21.043910555809404,4.87,-0.007,2.1564044838827236e+18,2.1391877945573348e+18,1.3724887162356654e+18,GJ 367 b,47780
48.95840898985215,-8.819416744456532,4.8,0.232,9.120070818510717e+17,7.283864765954467e+17,4.302239966177872e+16,GJ 367 b,47780
49.59219154253706,-22.51102809908817,4.86,0.904,1.620127940288667e+18,1.579339657364949e+18,-7.066068096465097e+17,GJ 367 b,47780
49.682614301248485,34.222592898246475,4.85,1.491,7.645273185713445e+18,8.685014635011843e+18,8.069751188025639e+18,GJ 367 b,47780
49.842252573741874,3.370841231662533,4.84,0.681,3.5733017549958464e+17,9.786652235431784e+16,2.3370406964129917e+17,GJ 367 b,47780
49.879554991959175,-21.75764234222598,3.7,1.614,1.637592280551568e+18,1.61741107012823e+18,-6.885507689714565e+17,GJ 367 b,47780
50.0104799055636,-43.06478115687089,4.26,0.711,2.6317442972888314e+17,-1.3096589585060208e+16,8.940412109123032e+16,GJ 367 b,47780
49.99715759982711,65.65219386154043,4.74,-0.108,2.1846687516534252e+18,2.276571060885808e+18,7.124398611336117e+18,GJ 367 b,47780
50.08477206487046,29.04834549710272,4.47,1.555,3.5759801528671867e+18,3.947111465410924e+18,3.1606306276591785e+18,GJ 367 b,47780
50.36008975020507,43.329648177735294,4.96,0.051,8.572723158225353e+17,7.05333375973178e+17,1.225374743477654e+18,GJ 367 b,47780
51.0809670367737,49.86100068168352,1.79,0.481,2.4433545765108905e+18,2.6910571240915026e+18,4.4983582736635003e+18,GJ 367 b,47780
51.20279025412557,9.028317454728931,3.61,0.887,1.4136783758391096e+18,1.422521322921818e+18,5.311064478235507e+17,GJ 367 b,47780
51.792676810076685,9.73241755121024,3.73,-0.082,1.45676939534823e+18,1.510162404063524e+18,5.7242131391198144e+17,GJ 367 b,47780
52.01302054133696,49.06268171851503,4.99,-0.091,2.3509460488187336e+18,2.668137412394629e+18,4.2923254070230344e+18,GJ 367 b,47780
52.26721160010023,59.94031738764123,4.21,0.419,1.2621466810712936e+19,1.5966558009209696e+19,3.535793641775781e+19,GJ 367 b,47780
52.34211063761629,49.50874755270525,4.67,-0.096,2.2714858940958382e+18,2.5984027065506314e+18,4.235419925034568e+18,GJ 367 b,47780
52.35028017256445,-62.93496085776893,4.71,0.41,3.592210466049999e+17,1.2052952104227371e+17,-3.719398711047364e+17,GJ 367 b,47780
52.47807342783696,58.87874182604866,4.55,0.489,7.534262104032453e+18,9.464921599668414e+18,2.0229284580637266e+19,GJ 367 b,47780
52.6436975409075,47.99534074689358,4.36,1.367,1.5328473970289326e+18,1.6605379407554074e+18,2.701343985193998e+18,GJ 367 b,47780
52.65449885137901,-5.07509498828208,4.74,-0.092,2.351018964386215e+18,2.7334693788837693e+18,-1.0142856600838058e+17,GJ 367 b,47780
52.71837665314191,12.936667431301784,4.14,1.112,2.1882894844937e+18,2.526315306213034e+18,9.804147582528869e+17,GJ 367 b,47780
53.22587515588049,-9.458138200195958,3.72,0.881,2.3401949824763146e+17,-3.930605445019613e+16,2.007685405135588e+17,GJ 367 b,47780
53.44731610557775,-21.63307166831265,4.26,-0.106,1.7255573459811016e+18,1.9731558334591716e+18,-8.152058451767825e+17,GJ 367 b,47780
54.12263279183235,48.19244393847994,4.32,-0.058,2.7623579914814495e+18,3.458978658165908e+18,5.152837278614593e+18,GJ 367 b,47780
54.21666279815236,0.3983463687996146,4.29,0.575,4.2291082502190995e+17,2.2565543448136256e+17,2.2002929542704118e+17,GJ 367 b,47780
54.273692582167705,-40.27464318941919,4.57,1.023,1.09923071939867e+18,1.1666644265485443e+18,-1.1234861223702171e+18,GJ 367 b,47780
55.56213634753183,-31.93826339996397,4.99,-0.159,3.50313489691588e+18,4.735415263746785e+18,-3.451144616739894e+18,GJ 367 b,47780
55.59439738901264,33.96499048879219,4.97,-0.048,4.27194937072744e+18,5.863868799179619e+18,5.100797448456628e+18,GJ 367 b,47780
