Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
10324,33.24979866167504,8.846618254861736,4.36,0.878,3.0743136386441165e+18,1.9072627523857882e+18,4.837926230730118e+17,GJ 486 b
10340,33.30531930492678,44.23154706432287,4.84,1.476,3.397630942341596e+18,2.1236091117398308e+18,3.6302627408146627e+18,GJ 486 b
10602,34.12844191494999,-51.51231526316686,3.56,-0.12,9.991137203517728e+17,5.6343292882359475e+17,-1.1897802021706683e+18,GJ 486 b
10644,34.273038252837225,34.222536158523035,4.84,0.607,4.729685507349432e+17,2.0766851037617235e+17,1.4532233947137984e+17,GJ 486 b
10670,34.328985520774765,33.846833001440004,4.03,0.019,1.007497700252098e+18,5.7302317210739437e+17,5.768838914833823e+17,GJ 486 b
11001,35.43631506782431,-68.65940168877292,4.08,0.034,6.239224309172561e+17,3.219852913534713e+17,-1.2354940383245512e+18,GJ 486 b
11313,36.4061839638173,50.27853228610331,4.73,1.532,1.9219661674461573e+18,1.2890013689115023e+18,2.4659914808941527e+18,GJ 486 b
11345,36.487439546843824,-12.29055783507767,4.88,-0.027,4.173008906614147e+18,2.9575987561502167e+18,-1.1074986476336932e+18,GJ 486 b
11407,36.74654704428184,-47.70387754778872,4.24,-0.136,2.941108916863477e+18,2.0653893811180564e+18,-3.742151034265873e+18,GJ 486 b
11484,37.040050491579365,8.459954097670764,4.3,-0.053,1.5590575154262927e+18,1.044022389663238e+18,2.0208662299487274e+17,GJ 486 b
11569,37.26594102058533,67.40272879031919,4.46,0.153,6.538430475136449e+17,3.6344359138764077e+17,1.193566780484121e+18,GJ 486 b
11767,37.978193574676204,89.26402863410254,1.97,0.636,2.856142695700295e+17,8.409311367527072e+16,4.0384025953091773e+18,GJ 486 b
11783,38.02120771226365,-15.245686758692852,4.74,0.454,8.498470330657976e+17,5.253064511943835e+17,-2.5240893463963763e+17,GJ 486 b
11918,38.46116761995172,-28.23235312214142,4.96,-0.05,3.2050269494674417e+18,2.4036343822217226e+18,-2.0730773076163612e+18,GJ 486 b
12093,38.96843398175161,5.593089764687819,4.87,0.88,2.966869479238146e+18,2.254051373586224e+18,3.000198913661119e+17,GJ 486 b
12387,39.87075230960048,0.3284932510605736,4.08,-0.212,4.943155735133916e+18,3.9766202587302374e+18,-7801219662331264.0,GJ 486 b
12390,39.89218505117721,-11.87378130623978,4.83,0.447,8.706388628720279e+17,5.753962641311919e+17,-2.145457366631445e+17,GJ 486 b
12394,39.89896248833415,-68.26694232740019,4.12,-0.061,6.564031284203224e+17,3.963998487018693e+17,-1.390521870130696e+18,GJ 486 b
12413,39.9508341904848,-42.89177351264826,4.74,0.061,9.333786545162963e+17,6.29039585517623e+17,-8.779686635398476e+17,GJ 486 b
12486,40.16802120992968,-39.85556350193379,4.11,1.006,1.0516600309893208e+18,7.333409930794906e+17,-9.249271276070674e+17,GJ 486 b
12623,40.561998271504166,40.192689944730375,4.91,0.582,6.862201130170532e+17,4.3010426635243674e+17,4.4855861140096064e+17,GJ 486 b
12706,40.82415370245565,3.2348193486245647,3.47,0.093,8.303379333577705e+17,5.5812680671840365e+17,868337447040200.0,GJ 486 b
12719,40.8629972128898,27.7070779665668,4.65,-0.122,2.586773089925601e+18,2.078308530311557e+18,1.5837531187956147e+18,GJ 486 b
12770,41.03057088190237,-13.85875412659699,4.24,-0.122,3.298316121682536e+18,2.7095191278696376e+18,-1.041714168231842e+18,GJ 486 b
12777,41.05346121203353,49.22782876066897,4.1,0.514,4.1497358761646534e+17,2.0048533839827315e+17,2.1957661978572493e+17,GJ 486 b
12828,41.237585480747136,10.1139367957075,4.27,0.311,8.344074522257572e+17,5.691254921685739e+17,9.707950707574432e+16,GJ 486 b
12843,41.27817252883147,-18.572312941622872,4.47,0.481,5.514713302112237e+17,3.214906550467986e+17,-1.802430476456755e+17,GJ 486 b
12876,41.38717806247968,-67.6163141968088,4.83,0.058,1.041397669191655e+18,7.542605184811092e+17,-2.622673469716466e+18,GJ 486 b
13061,41.97842286605031,29.246253159484024,4.52,1.112,1.3525415630675046e+18,1.0489512953681544e+18,7.91855155947805e+17,GJ 486 b
13147,42.2732899126529,-32.40480427655885,4.45,0.981,1.242590011025134e+18,9.593653522079542e+17,-8.992626491088337e+17,GJ 486 b
13209,42.4964746887523,27.25970511847044,3.61,-0.1,1.2332763529344986e+18,9.579596873273503e+17,6.482149885906103e+17,GJ 486 b
13244,42.617677068074926,-75.06713406763944,4.76,1.337,8.341491765945166e+17,5.945718849240001e+17,-3.048459151675838e+18,GJ 486 b
13254,42.6477974945478,38.31789442276793,4.22,0.343,9.415186763666514e+17,6.94041530134132e+17,7.062050708756442e+17,GJ 486 b
13268,42.67441280376515,55.89540145751016,3.77,1.69,5.436366059735397e+18,4.838651205315962e+18,1.0385769463815246e+19,GJ 486 b
13288,42.759385752643965,-21.00413368330277,4.76,0.906,1.429181755879134e+18,1.1474952987669791e+18,-6.625283802499206e+17,GJ 486 b
13328,42.87856780400969,35.05930750519153,4.56,1.554,2.5666602702602266e+18,2.2082939528719373e+18,2.1810778239872689e+18,GJ 486 b
13531,43.564396379436985,52.7624477230595,3.93,0.758,1.2731848937941978e+18,1.0304175879660285e+18,1.8252691506080755e+18,GJ 486 b
13701,44.10741482802078,-8.899657574829487,3.89,1.088,1.1381164648276433e+18,9.182351195110355e+17,-2.3782935644354496e+17,GJ 486 b
13847,44.56482838471556,-40.30449554567677,2.88,0.128,1.0734534368923538e+18,8.684955667424876e+17,-1.0300432216654817e+18,GJ 486 b
13879,44.690523279857736,39.66244879244802,4.68,0.065,1.929658338282631e+18,1.7190920404611935e+18,1.922669143564036e+18,GJ 486 b
13884,44.69951384007862,-64.0712469734303,4.98,0.126,1.1664500745100004e+18,9.643706829374072e+17,-2.711275986743467e+18,GJ 486 b
13905,44.76492789976437,35.18316822504878,4.94,1.235,2.1676263795465728e+18,1.9594514416584612e+18,1.866838025325779e+18,GJ 486 b
13914,44.80292740340597,21.34038379383941,4.63,0.048,2.0732645639625853e+18,1.8682686124370655e+18,9.64198645579868e+17,GJ 486 b
13954,44.92882156128987,8.90726222424387,4.71,-0.109,3.0509167909276196e+18,2.851494839022341e+18,5.783969495361972e+17,GJ 486 b
14135,45.56980256653648,4.089192236461746,2.54,1.63,1.6981538915183437e+18,1.534905254666456e+18,1.0557257730699888e+17,GJ 486 b
14146,45.59682166369839,-23.62485513228305,4.08,0.163,7.669126796272589e+17,5.854582624623133e+17,-3.6961150237621805e+17,GJ 486 b
14328,46.19913379629461,53.50641128856282,2.91,0.716,1.2428946876839475e+18,1.0931366349781806e+18,1.9073202107760484e+18,GJ 486 b
14354,46.29527551880665,38.83954055339369,3.32,1.528,1.899990030907709e+18,1.7841379266137434e+18,1.8864929264979564e+18,GJ 486 b
14382,46.38487839400694,56.706202854477446,4.77,1.018,9.768509494160966e+17,8.206911749578436e+17,1.5741831031121917e+18,GJ 486 b
14576,47.04223659645587,40.95563775992451,2.09,-0.003,6.962136684079117e+17,5.371784779854853e+17,5.3268383724751584e+17,GJ 486 b
14632,47.28014817297457,49.61264652162861,4.05,0.595,3.8717476154975245e+17,2.0656800147005626e+17,2.0468340252219626e+17,GJ 486 b
14668,47.3757265327028,44.85656659506292,3.79,0.98,7.541932460844035e+17,6.058772151569596e+17,7.063107361122203e+17,GJ 486 b
14817,47.82218934026454,39.61161523517836,4.61,1.115,1.7373900080789614e+18,1.6997748853894395e+18,1.7975039190454776e+18,GJ 486 b
14838,47.90848585554821,19.726619657836043,4.35,1.033,1.245843708438156e+18,1.1606044440033756e+18,4.9286445494962323e+17,GJ 486 b
14862,47.9848273927167,74.3930662337019,4.85,0.035,5.2004835307605965e+17,3.5793054870752474e+17,1.4320107700082135e+18,GJ 486 b
14879,48.02178648963312,-28.983406691246785,3.8,0.543,4.9907223697636186e+17,3.350137313851507e+17,-2.539113191104257e+17,GJ 486 b
15110,48.725180630867264,21.043910555809404,4.87,-0.007,2.225311845054916e+18,2.308782494002476e+18,1.1124997685044047e+18,GJ 486 b
15197,48.95840898985215,-8.819416744456532,4.8,0.232,9.809144430232643e+17,8.979811760405878e+17,-2.1696654806948208e+17,GJ 486 b
15382,49.59219154253706,-22.51102809908817,4.86,0.904,1.6890353014608594e+18,1.74893435681009e+18,-9.665957573777705e+17,GJ 486 b
15416,49.682614301248485,34.222592898246475,4.85,1.491,7.714180546885637e+18,8.854609334456985e+18,7.809762240294378e+18,GJ 486 b
15457,49.842252573741874,3.370841231662533,4.84,0.681,4.2623753667177715e+17,2.674612217994589e+17,-2.628487808996163e+16,GJ 486 b
15474,49.879554991959175,-21.75764234222598,3.7,1.614,1.7064996417237604e+18,1.787005769573371e+18,-9.485397167027173e+17,GJ 486 b
15510,50.0104799055636,-43.06478115687089,4.26,0.711,3.3208179090107565e+17,1.5649810986008086e+17,-1.705848266400305e+17,GJ 486 b
15520,49.99715759982711,65.65219386154043,4.74,-0.108,2.2535761128256177e+18,2.446165760330949e+18,6.864409663604857e+18,GJ 486 b
15549,50.08477206487046,29.04834549710272,4.47,1.555,3.6448875140393795e+18,4.116706164856065e+18,2.9006416799279176e+18,GJ 486 b
15648,50.36008975020507,43.329648177735294,4.96,0.051,9.261796769947278e+17,8.749280754183191e+17,9.653857957463933e+17,GJ 486 b
15863,51.0809670367737,49.86100068168352,1.79,0.481,2.512261937683083e+18,2.8606518235366436e+18,4.2383693259322394e+18,GJ 486 b
15900,51.20279025412557,9.028317454728931,3.61,0.887,1.4825857370113021e+18,1.592116022366959e+18,2.7111750009228995e+17,GJ 486 b
16083,51.792676810076685,9.73241755121024,3.73,-0.082,1.5256767565204224e+18,1.679757103508665e+18,3.124323661807206e+17,GJ 486 b
16147,52.01302054133696,49.06268171851503,4.99,-0.091,2.4198534099909263e+18,2.83773211183977e+18,4.0323364592917734e+18,GJ 486 b
16228,52.26721160010023,59.94031738764123,4.21,0.419,1.269037417188513e+19,1.6136152708654836e+19,3.509794747002655e+19,GJ 486 b
16244,52.34211063761629,49.50874755270525,4.67,-0.096,2.340393255268031e+18,2.7679974059957724e+18,3.9754309773033073e+18,GJ 486 b
16245,52.35028017256445,-62.93496085776893,4.71,0.41,4.281284077771924e+17,2.901242204874148e+17,-6.319288188359972e+17,GJ 486 b
16281,52.47807342783696,58.87874182604866,4.55,0.489,7.603169465204645e+18,9.634516299113554e+18,1.9969295632906007e+19,GJ 486 b
16335,52.6436975409075,47.99534074689358,4.36,1.367,1.601754758201125e+18,1.8301326402005484e+18,2.441355037462737e+18,GJ 486 b
16341,52.65449885137901,-5.07509498828208,4.74,-0.092,2.419926325558407e+18,2.9030640783289103e+18,-3.614175137396414e+17,GJ 486 b
16369,52.71837665314191,12.936667431301784,4.14,1.112,2.2571968456658926e+18,2.695910005658175e+18,7.204258105216261e+17,GJ 486 b
16537,53.22587515588049,-9.458138200195958,3.72,0.881,3.02926859419824e+17,1.3028864499494493e+17,-5.9220407217702024e+16,GJ 486 b
16611,53.44731610557775,-21.63307166831265,4.26,-0.106,1.794464707153294e+18,2.1427505329043126e+18,-1.0751947929080433e+18,GJ 486 b
16826,54.12263279183235,48.19244393847994,4.32,-0.058,2.831265352653642e+18,3.628573357611049e+18,4.892848330883332e+18,GJ 486 b
16852,54.21666279815236,0.3983463687996146,4.29,0.575,4.9181818619410246e+17,3.952501339265036e+17,-3.9959652304219624e+16,GJ 486 b
16870,54.273692582167705,-40.27464318941919,4.57,1.023,1.1681380805708626e+18,1.3362591259936852e+18,-1.383475070101478e+18,GJ 486 b
17304,55.56213634753183,-31.93826339996397,4.99,-0.159,3.5720422580880727e+18,4.905009963191927e+18,-3.7111335644711547e+18,GJ 486 b
17313,55.59439738901264,33.96499048879219,4.97,-0.048,4.3408567318996326e+18,6.033463498624761e+18,4.840808500725368e+18,GJ 486 b
17351,55.70777896022942,-37.31400964850945,4.59,1.191,9.982161060098166e+17,1.1573702400776253e+18,-1.0628110396498529e+18,GJ 486 b
17358,55.73150554997616,47.7872629760469,3.01,-0.125,2.1332671020430958e+18,2.8242438919383286e+18,3.655245727905217e+18,GJ 486 b
17378,55.81145073135848,-9.758289350611957,3.52,0.915,3.98822220515018e+17,2.7931855456819453e+17,-9.019944016476227e+16,GJ 486 b
17440,56.05488923306641,-64.80636097704885,3.84,1.133,4.685228505270692e+17,3.849603618347355e+17,-8.965226086509057e+17,GJ 486 b
17448,56.07978277065751,32.28817718208396,3.84,0.022,6.831112768120732e+18,9.846592410567143e+18,7.415578097910858e+18,GJ 486 b
17499,56.21906788389353,24.11303024688355,3.72,-0.105,2.0238433402968282e+18,2.712013273250818e+18,1.3896364824740362e+18,GJ 486 b
17529,56.29832977032671,42.57856065438188,3.77,0.425,2.395750937887055e+18,3.2776094297557156e+18,3.519896887601107e+18,GJ 486 b
17531,56.30220664776288,24.46699126265401,4.3,-0.11,2.0251560915982927e+18,2.722352421051232e+18,1.417679966362887e+18,GJ 486 b
17573,56.45685355262901,24.36743878275756,3.87,-0.063,1.9586054259119263e+18,2.6376487307986964e+18,1.3623156939690652e+18,GJ 486 b
17587,56.50969985767264,63.34498942701807,4.78,0.747,2.1164832005287357e+18,2.881449657152899e+18,6.716369499304995e+18,GJ 486 b
17593,56.53595594871102,-12.101176488948132,4.43,1.604,2.7804154481665444e+18,3.8887305658241976e+18,-1.0290102861965687e+18,GJ 486 b
17608,56.58171697104348,23.94806486156604,4.14,-0.051,1.954809013395538e+18,2.64417147812007e+18,1.3365247504708813e+18,GJ 486 b
17651,56.71083460267838,-23.25335797819454,4.22,0.434,5.232031834191885e+17,4.766133680325932e+17,-2.612638331382034e+17,GJ 486 b
17678,56.81104805367533,-74.2381694516091,3.26,1.59,5.455580807264744e+17,5.1241330324754176e+17,-1.992801635009893e+18,GJ 486 b
17702,56.87129797388492,24.10484062578152,2.85,-0.086,1.9797533959991086e+18,2.7111161972382986e+18,1.37787733671601e+18,GJ 486 b
