Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
26563,84.72107510950377,-7.213169675975386,4.77,0.139,-4.028462351808592e+16,1.6320289260736369e+18,-2.284665166995187e+16,AU Mic b
26594,84.7964483196852,4.121467322330989,4.5,-0.098,1.215835112950154e+18,1.5445894138842124e+19,1.2629223250990868e+18,AU Mic b
26634,84.91224860197684,-34.074273272072055,2.65,-0.12,1.3511955993727296e+16,2.2904946063877624e+18,-1.2621665676754924e+18,AU Mic b
26727,85.18972387670865,-1.942554763755579,1.74,-0.199,4.7525404677144755e+17,7.898821613337975e+18,-1.0258360134035536e+17,AU Mic b
26736,85.21129854286579,-1.128792019208788,4.95,-0.197,1.47807302874143e+18,1.9904246347558957e+19,-2.301012834582596e+17,AU Mic b
26777,85.32386688214235,16.534047830863326,4.84,-0.125,3.8022191179782566e+17,6.958968684315474e+18,2.1736733683530532e+18,AU Mic b
26885,85.61891957451543,1.4745267493715626,4.9,1.144,4.529520871781773e+16,3.044709357018429e+18,2.3308886282333677e+17,AU Mic b
27072,86.1136169066669,-22.45091631446428,3.59,0.481,-1.555523263116334e+17,4.5205727893638266e+17,5.38706053056803e+16,AU Mic b
27100,86.19276983958989,-65.73548379831982,4.34,0.217,-1.3543402478662544e+17,7.596978487885228e+17,-1.0918217931980449e+18,AU Mic b
27288,86.73881430190785,-14.821958118704258,3.55,0.104,-1.3637168618042003e+17,8.377414002755612e+17,-1.0301003809137344e+16,AU Mic b
27321,86.82124928002963,-51.06595027763282,3.85,0.171,-1.5215928253899277e+17,5.70123747930759e+17,-3.031837952428802e+17,AU Mic b
27366,86.93913103875644,-9.66961302752438,2.07,-0.168,1.8646187805020445e+17,6.917077460677665e+18,-9.871099762205307e+17,AU Mic b
27468,87.25412129891185,24.56747876975712,4.88,1.021,4.221945054827325e+16,4.681901060299565e+18,2.2122614706794542e+18,AU Mic b
27483,87.29323993336202,39.18089537382372,4.51,0.949,-9.925434521031662e+16,1.7543773441748992e+18,1.430407507029069e+18,AU Mic b
27511,87.3870580804344,12.651204334919116,4.89,-0.068,-5.850751181052072e+16,2.70324685043405e+18,7.227508024119635e+17,AU Mic b
27530,87.45793438363285,-56.167156657949874,4.5,1.075,-1.3231442462826691e+17,1.1107772380154621e+18,-1.2052901785838912e+18,AU Mic b
27628,87.74044278304822,-35.76552513706755,3.12,1.146,-1.4687054858506176e+17,8.562759939098163e+17,-3.157912863976785e+17,AU Mic b
27639,87.76047532750862,37.30526508634202,4.72,1.621,-3.3075606091941056e+16,3.7720164931900365e+18,2.8857144616198164e+18,AU Mic b
27654,87.83208456936663,-20.883545424713308,3.76,0.984,-1.353476698813856e+17,1.1885719245622354e+18,-2.1907860880036467e+17,AU Mic b
27673,87.87257109501365,39.14848298380154,3.97,1.132,-1.143307153143034e+17,1.7732300733992054e+18,1.4437567887309128e+18,AU Mic b
27750,88.11011209123103,1.855065651385282,4.76,1.382,1.7424358929404426e+17,1.0717079356189563e+19,5.00485203617653e+17,AU Mic b
27810,88.27863414607691,-33.801137885969815,4.88,-0.154,-9.223560533670104e+16,2.880616500191348e+18,-1.6379450754421202e+18,AU Mic b
27830,88.33188825558524,27.61219618080964,4.56,-0.008,-6.605131727509856e+16,3.8654614941992883e+18,2.0792781132618765e+18,AU Mic b
27890,88.5270536447181,-63.085682967859015,4.65,1.022,-1.6309845461581834e+17,5.776298351401101e+17,-5.907708746461092e+17,AU Mic b
27913,88.59456359364596,20.27549415016057,4.39,0.594,-1.6673917033958083e+17,4.475361358454286e+17,2.522042452263262e+17,AU Mic b
27949,88.71154741391335,55.70706500051393,4.96,0.052,-1.440171760778332e+17,1.4805521995661302e+18,2.0423764537854016e+18,AU Mic b
27989,88.79312814597907,7.407137435315861,0.45,1.5,-8.84201971648328e+16,4.206409571106662e+18,6.809414664226237e+17,AU Mic b
28010,88.87497097554194,-37.12083345333783,4.97,1.102,-1.242401562177776e+17,2.674163456316365e+18,-1.7157868627316572e+18,AU Mic b
28103,89.10092071123415,-14.166743896737673,3.71,0.337,-1.6582678784298525e+17,6.469056495097116e+17,4.594999940319501e+16,AU Mic b
28199,89.38418590253252,-35.283202710895175,4.36,-0.165,-1.0201906673642698e+17,6.790439258813695e+18,-4.506321009644113e+18,AU Mic b
28237,89.49854420125692,25.953900238012555,4.81,-0.088,-1.6228907302871104e+16,1.8096266631219862e+19,8.872208250890059e+18,AU Mic b
28328,89.7868623214933,-42.81521418808379,3.96,1.146,-1.5917587686710944e+17,3.883355830024755e+18,-3.2560154386771845e+18,AU Mic b
28358,89.88283594009803,54.283734106543136,3.72,1.01,-1.713031803148642e+17,9.726282416276232e+17,1.238530341413499e+18,AU Mic b
28360,89.8816305780607,44.94742670545695,1.9,0.077,-1.7175364838815424e+17,7.466832593114369e+17,7.083919151071368e+17,AU Mic b
28380,89.93065089799543,37.2120788644062,2.65,-0.083,-1.713099307257516e+17,1.5019362786433818e+18,1.150614832046196e+18,AU Mic b
28404,89.98372346804764,45.93668531779716,4.3,1.701,-1.7131836531549395e+17,5.727711797168216e+18,5.874289501819916e+18,AU Mic b
28413,90.01400320969094,-3.074753646029232,4.53,1.202,-1.738587705472325e+17,4.162461971525338e+18,-5.345008027589501e+16,AU Mic b
28574,90.46004240830554,-10.597905759339485,4.92,-0.128,-2.46022162480658e+17,9.304922883633727e+18,-1.5446723185276052e+18,AU Mic b
28614,90.5959271774122,9.647019045385008,4.12,0.17,-1.8761261672723226e+17,1.6123571527371313e+18,4.001901071076722e+17,AU Mic b
28716,90.9799532134963,20.138432492382027,4.64,0.236,-5.127627946402336e+18,2.8986161515718803e+20,1.06397729886591e+20,AU Mic b
28734,91.03004251359748,23.262517624295853,4.16,0.835,-1.9643922740611418e+17,1.5066527292897638e+18,7.227322078821481e+17,AU Mic b
28816,91.24633168197084,-16.484456636451338,4.92,0.196,-3.839007564803402e+17,9.895829707643937e+18,-2.7112183038462715e+18,AU Mic b
28910,91.538729155163,-14.935163772660232,4.67,0.046,-2.1471854955933574e+17,1.7540119615538683e+18,-2.559343969844357e+17,AU Mic b
29034,91.88181097569606,-37.25291834291957,5.0,-0.095,-3.613349832694504e+17,5.932414126290014e+18,-4.2046705565052237e+18,AU Mic b
29038,91.8930553812564,14.76832602136344,4.42,-0.164,-3.344738330786808e+17,5.085629599426075e+18,1.4490510279002755e+18,AU Mic b
29276,92.57457134339212,-54.968599781482624,4.72,-0.229,-5.767745034019688e+17,9.179055779491057e+18,-1.2666345074804408e+19,AU Mic b
29426,92.98497128235196,14.208625934647564,4.45,-0.18,-4.759445571357513e+17,6.008652871272263e+18,1.6331093278611046e+18,AU Mic b
29434,93.01370450667906,16.130290732630716,4.95,-0.149,-5.4306673217716634e+17,7.228073752619633e+18,2.19586896498826e+18,AU Mic b
29651,93.713844055791,-6.274914100879807,3.99,1.319,-5.6552849996387366e+17,6.24585057022776e+18,-5.0696758391407546e+17,AU Mic b
29655,93.71893943537104,22.506728437176243,3.31,1.6,-3.708578197770111e+17,3.242561877220064e+18,1.4242238520726843e+18,AU Mic b
29696,93.8439774466389,29.49627585327888,4.32,1.021,-2.6613327803974234e+17,1.5845947339881836e+18,9.463654849039214e+17,AU Mic b
29735,93.9371124402668,-13.718490095032635,5.0,-0.078,-4.094714051218102e+17,3.634345329493393e+18,-6.81563781033226e+17,AU Mic b
29807,94.13806838939526,-35.139916291279285,4.37,0.978,-2.750123816856815e+17,1.6083868483993295e+18,-8.36542929753406e+17,AU Mic b
29997,94.7115392552592,69.31908804947538,4.76,0.025,-2.2114418132041597e+17,7.823399430106322e+17,1.7158383904904742e+18,AU Mic b
30060,94.90573144118324,59.01113257892441,4.44,0.032,-2.349848555577979e+17,9.203114943192346e+17,1.3685655611816049e+18,AU Mic b
30093,94.99828345102786,-2.9444995855006235,4.91,1.613,-5.898015446671105e+17,4.963822251871697e+18,-8.656501604859254e+16,AU Mic b
30122,95.07836584480955,-30.063341084826487,3.02,-0.16,-4.165980460657695e+17,2.939246117527777e+18,-1.4340555153874191e+18,AU Mic b
30277,95.5282516005294,-33.43676102068914,3.85,0.858,-3.533028946614944e+17,2.06088129787405e+18,-1.0770020198854172e+18,AU Mic b
30324,95.67491372765826,-17.955920950281516,1.98,-0.24,-6.174027130764492e+17,4.670115986540186e+18,-1.297220455677595e+18,AU Mic b
30343,95.74053574924152,22.51283756935661,2.87,1.621,-3.755367688701764e+17,2.2126830967809782e+18,9.992923470798418e+17,AU Mic b
30419,95.94187863919072,4.592938888638197,4.39,0.215,-2.982959271932241e+17,1.401769910796314e+18,2.5688606565016563e+17,AU Mic b
30438,95.98818463820658,-52.69549764014008,-0.62,0.164,-3.599419078849661e+17,1.9800730985071245e+18,-2.1937047363605804e+18,AU Mic b
30520,96.22460328024592,49.28787594389027,4.92,1.905,-2.74028145401326e+18,2.3735948502426407e+19,2.76768093645163e+19,AU Mic b
30788,97.0424204726346,-32.57990381832881,4.47,-0.169,-5.698883415161459e+17,3.410475492854405e+18,-1.909654059123265e+18,AU Mic b
30867,97.2044098156444,-7.033096681863827,3.76,-0.113,-9.865914422546766e+17,6.633980812019883e+18,-6.40907244755992e+17,AU Mic b
30883,97.24073427765208,20.212036133268303,4.13,-0.115,-7.352475630060384e+17,4.623064242013862e+18,1.8022519936359457e+18,AU Mic b
31125,97.96400673397568,-23.41837722723942,4.34,-0.245,-2.6402664987063634e+18,1.7833534691241497e+19,-7.553615434652679e+18,AU Mic b
31216,98.22592006615368,7.332925219902536,4.47,0.023,-2.2001299869512312e+18,1.421998463001201e+19,1.98292269757537e+18,AU Mic b
31407,98.7439957023624,-52.97552906984123,4.35,-0.021,-1.6997320973135555e+18,1.0123825777823928e+19,-1.3157045752533912e+19,AU Mic b
31416,98.76421554593338,-22.964679393120267,4.54,-0.035,-7.194858273458518e+17,3.742293775904646e+18,-1.3605542280164708e+18,AU Mic b
31592,99.17144322909576,-19.25636001818223,3.95,1.037,-2.6499705672800694e+17,7.673419385860659e+17,-4.230874798930176e+16,AU Mic b
31681,99.4279065522694,16.398791883549983,1.93,0.001,-3.2870541940741466e+17,1.1352222546481165e+18,4.3950448404873146e+17,AU Mic b
31685,99.44029317895524,-43.195961074788826,3.17,-0.103,-6.51449152098212e+17,3.0750327694680883e+18,-2.5799439777101496e+18,AU Mic b
31700,99.47254077018307,-18.237535970243464,4.42,1.137,-8.589813166340035e+17,4.3088795739309496e+18,-1.2141152166708554e+18,AU Mic b
31827,99.81969564322172,-14.145811889978663,4.82,1.459,-2.6381377523558953e+18,1.4439923505400793e+19,-3.4835281723993395e+18,AU Mic b
31832,99.8326003753766,42.48849410556084,4.8,1.236,-6.882465111049745e+17,3.170361973013181e+18,2.9237931414484777e+18,AU Mic b
31978,100.24441476714296,9.895736845971117,4.66,-0.233,-1.8676338190988147e+18,9.574130414763923e+18,1.8219470020490872e+18,AU Mic b
32246,100.9829798995155,25.131036064976303,3.06,1.377,-1.6472216539703946e+18,7.793680340634866e+18,3.7896911406203156e+18,AU Mic b
32249,100.9970366482397,13.227660999157086,4.49,1.167,-6.576692911429704e+17,2.6915159835889213e+18,7.569255013125588e+17,AU Mic b
32349,101.28323310178853,-16.72452809852062,-1.44,0.009,-1.8813733855790982e+17,2.7327568772847472e+17,1.3615067527278866e+17,AU Mic b
32362,101.32153995722368,12.894278006975563,3.35,0.443,-2.7644924402811392e+17,7.141051159936128e+17,2.8032966097664384e+17,AU Mic b
32438,101.55863787297514,59.44161036605156,4.86,0.084,-3.933297668664143e+17,1.2747023512928494e+18,2.0229264495466138e+18,AU Mic b
32533,101.83246523490013,8.037172556485713,4.77,1.396,-1.103817234942395e+18,4.640371499597198e+18,8.006249298782328e+17,AU Mic b
32578,101.96511593109555,2.4120740873783224,4.48,1.099,-9.041858961612234e+17,3.6476600457144673e+18,3.081556821457522e+17,AU Mic b
32607,102.04671783051162,-61.939726843917285,3.24,0.225,-2.6480290082376208e+17,6.275427952465894e+17,-6.665871628398236e+17,AU Mic b
32759,102.46017150843366,-32.50844990926795,3.5,-0.116,-1.5323538543220713e+18,6.34923500579586e+18,-3.8557856491857644e+18,AU Mic b
32761,102.46378147281504,-53.6223286498,4.41,0.899,-8.423624421510787e+17,3.2257082250041825e+18,-4.0512658283126144e+18,AU Mic b
32768,102.48440560128904,-50.61501269508228,2.94,1.207,-4.100119418095016e+17,1.2678209350759667e+18,-1.176541279027823e+18,AU Mic b
32844,102.69121427936096,41.78028068283018,4.99,1.256,-7.377280987543784e+17,2.705031123498327e+18,2.456708871701213e+18,AU Mic b
32855,102.7181730551905,-34.36731267464204,4.99,1.379,-1.7305300475796966e+18,7.09843996505319e+18,-4.678982781495103e+18,AU Mic b
33018,103.19722040653508,33.96092610066794,3.6,0.102,-5.250957802213933e+17,1.6988182606498772e+18,1.1986079735263654e+18,AU Mic b
33092,103.38707632495527,-20.224225771955943,4.82,-0.212,-3.491629457602387e+18,1.4141414954928892e+19,-5.121217094574231e+18,AU Mic b
33152,103.53310986930296,-24.18417622883303,3.89,1.74,-4.165049985609853e+18,1.678316583570954e+19,-7.501832499745989e+18,AU Mic b
33160,103.5465129078617,-12.038727416931495,4.08,1.418,-7.191698224131796e+17,2.4641625129605386e+18,-3.378033533003467e+17,AU Mic b
33202,103.661478688094,13.17729216043944,4.73,0.321,-3.7116031310525894e+17,1.0125739974749384e+18,3.5611278676059994e+17,AU Mic b
33302,103.90633809162634,-20.136223432912075,4.66,0.374,-3.764203218680312e+17,1.0188913181041139e+18,-1.509472033307115e+17,AU Mic b
33345,104.02767858018716,-14.04338230042607,5.0,1.182,-2.1940465724018524e+18,8.286619026340914e+18,-1.9261441111995558e+18,AU Mic b
33347,104.0342524049738,-17.054228969580922,4.36,-0.063,-6.921843458667602e+18,2.719665479443565e+19,-8.377887398086525e+18,AU Mic b
33357,104.06664354351624,-48.72108628382901,4.94,1.668,-1.784565054199084e+18,6.629047268325169e+18,-7.393987302191321e+18,AU Mic b
33449,104.3192774153289,58.42190981165736,4.35,0.85,-3.816904842588612e+17,1.0148602991957292e+18,1.5330313064466793e+18,AU Mic b
33485,104.4044015930673,45.09407241519706,4.9,0.027,-5.468685202465664e+17,1.6529391199456369e+18,1.66785856109657e+18,AU Mic b
33579,104.65647247676873,-28.97206798737453,1.5,-0.211,-1.0752030892167107e+18,3.6469424911776307e+18,-1.8148998559764946e+18,AU Mic b
33694,105.0190561417412,76.97731228706532,4.55,1.365,-2.762671859604766e+17,5.821495516459859e+17,1.8843862718745828e+18,AU Mic b
33856,105.42973542980155,-27.93479845541745,3.49,1.729,-2.8792961289714063e+18,1.0002518800015978e+19,-5.234302504007754e+18,AU Mic b
33971,105.72820382286936,-4.239211980914473,4.99,-0.195,-3.0296407191011825e+18,1.0340896733122775e+19,-6.215928770013586e+17,AU Mic b
33977,105.75612398176126,-23.83326146763521,3.02,-0.077,-6.207966263705875e+18,2.158686804305412e+19,-9.658284583144319e+18,AU Mic b
34045,105.9395470832682,-15.633363013159316,4.11,-0.112,-1.1791297250950804e+18,3.7200537146199946e+18,-8.657621517510753e+17,AU Mic b
34059,105.97279555229858,-49.58296365619706,4.92,0.14,-4.97112990384236e+17,1.329582685174299e+18,-1.2240018776413704e+18,AU Mic b
34088,106.0271739118081,20.57029045413105,4.01,0.899,-3.031772194955982e+18,1.0149143334998743e+19,4.045543817116757e+18,AU Mic b
34444,107.09782994795536,-26.39317676058763,1.83,0.671,-4.638005179991168e+18,1.471289302331437e+19,-7.377197445297258e+18,AU Mic b
34481,107.1874298239248,-70.49818842737828,3.78,1.006,-3.05122815000596e+17,6.24360265798187e+17,-1.1039846872324575e+18,AU Mic b
34495,107.21268552070768,-39.65560848231125,4.83,-0.179,-1.7927280469069596e+18,5.425605839625166e+18,-4.3778050034435436e+18,AU Mic b
34622,107.55700783849198,-4.235607758638906,4.91,1.02,-7.73717863118398e+17,2.0958451796331574e+18,1.2055803464468864e+16,AU Mic b
34693,107.78463098358326,30.24483010657396,4.41,1.261,-9.260902334012776e+17,2.544960867555526e+18,1.5973708245293363e+18,AU Mic b
34752,107.9142499221638,39.32056318398533,4.91,1.451,-1.2188617261410255e+18,3.4324921597088527e+18,2.9448861078696095e+18,AU Mic b
34769,107.96608279426574,-0.4927183734791581,4.15,-0.005,-1.2668755215463936e+18,3.570588392627634e+18,1.2906665477235805e+17,AU Mic b
34834,108.13874455145188,-46.75857034817752,4.49,0.324,-3.122610878050015e+17,6.222849398280545e+17,-3.164738803779018e+17,AU Mic b
34899,108.30538477840255,-45.183346131663896,4.87,-0.003,-5.5302825001198464e+17,1.3459225866582467e+18,-1.0585215652533555e+18,AU Mic b
34922,108.38569667425828,-44.637501223306224,4.42,1.331,-5.936362479546734e+17,1.4627178442441859e+18,-1.1576176678543995e+18,AU Mic b
34981,108.5633334301816,-26.35247995754672,4.42,-0.17,-4.4253652159995223e+18,1.285962803631039e+19,-6.457473915547369e+18,AU Mic b
35020,108.65887677192924,-48.2719224488781,4.75,-0.091,-8.871207870145987e+17,2.31195452099266e+18,-2.343597202440604e+18,AU Mic b
35037,108.70263687755552,-26.772614609438705,4.01,-0.15,-2.67540610797442e+18,7.589098025394886e+18,-3.7780132564822605e+18,AU Mic b
35205,109.14570783382202,-27.88091166603117,4.66,1.589,-1.4153260428416668e+18,3.7755584494667e+18,-1.84458897578153e+18,AU Mic b
35210,109.15343722851816,-23.315573530292763,4.83,1.601,-1.8052634968359227e+19,5.1675150978261975e+19,-2.3327231672323244e+19,AU Mic b
35228,109.20752647076696,-67.95709335220513,3.97,0.76,-9.441355452399612e+17,2.4106320361168333e+18,-5.630239880444325e+18,AU Mic b
35264,109.2855606219531,-37.09742172657008,2.71,1.616,-2.900669627070091e+18,7.992466260660907e+18,-6.086141167093619e+18,AU Mic b
35350,109.52291398532344,16.540122467366878,3.58,0.106,-4.586738524418418e+17,1.0028570298962442e+18,4.135319439559053e+17,AU Mic b
35363,109.5765392232354,-36.733949376117096,4.65,-0.099,-2.3251113861232445e+18,6.248833270497641e+18,-4.634122081239132e+18,AU Mic b
35384,109.633226506,49.46478258616209,5.0,0.087,-7.871369794939057e+17,1.9186984209678776e+18,2.297369257058903e+18,AU Mic b
35412,109.66822428120014,-24.558682661831423,4.88,-0.16,-8.839105846014168e+18,2.444301645220473e+19,-1.160651566803148e+19,AU Mic b
35415,109.67701414125642,-24.954349654588025,4.37,-0.132,-9.408363421822337e+18,2.6023171970396434e+19,-1.2603703784244767e+19,AU Mic b
35550,110.03060085497596,21.98226718676787,3.5,0.374,-3.4964132952302886e+17,6.8166732250749e+17,3.6787131870042125e+17,AU Mic b
35727,110.55635879167151,-19.016644291626346,4.94,-0.039,-1.796269354394558e+18,4.5257923635844e+18,-1.4338720101649713e+18,AU Mic b
35904,111.02373090087352,-29.30305779300418,2.45,-0.083,-9.63726587232159e+18,2.4821904910051148e+19,-1.4646722602424582e+19,AU Mic b
36041,111.41205014837752,9.27603783044892,4.99,0.991,-3.5419234611360824e+18,8.788293669457737e+18,1.6668120879759642e+18,AU Mic b
36046,111.43070740603105,27.79749967031615,3.78,1.024,-5.5796360736760525e+17,1.1778967705515003e+18,7.151734875979642e+17,AU Mic b
36145,111.67843346712344,49.21119276281672,4.61,-0.001,-7.408811705193476e+17,1.625716846680371e+18,1.9416189277402294e+18,AU Mic b
36188,111.78732818424164,8.289051015232372,2.89,-0.097,-7.644028532757062e+17,1.676689479819144e+18,3.917486298711829e+17,AU Mic b
36284,112.04039737103382,8.92560392498421,4.33,1.425,-1.5679219152629578e+18,3.642680967312173e+18,7.434153432237934e+17,AU Mic b
36366,112.27928517176112,31.785883541043024,4.16,0.32,-3.5683528067184115e+17,6.458199367451771e+17,4.6023181147915744e+17,AU Mic b
36377,112.30706059323786,-43.30013443388091,3.25,1.509,-6.533858376725405e+17,1.3680115183384061e+18,-1.0333581820591749e+18,AU Mic b
36425,112.4491040290009,12.006431725332932,4.55,1.276,-2.153207374535171e+18,4.98979961554536e+18,1.2624820018299423e+18,AU Mic b
36431,112.46419879432756,-23.024253254128983,4.85,0.243,-1.091692162383907e+19,2.618115077034399e+19,-1.1789835571080593e+19,AU Mic b
36514,112.67741457051596,-30.962275309461425,4.65,0.904,-5.657593165526746e+18,1.332298898146803e+19,-8.375498399232058e+18,AU Mic b
36547,112.76840599384003,82.41117485386138,4.92,1.633,-4.0178541199836006e+17,7.422149690690757e+17,4.598891836574475e+18,AU Mic b
36773,113.44979180577248,-14.52386739175246,4.82,1.362,-1.2427602261591554e+19,2.8448436899124904e+19,-7.818240529408746e+18,AU Mic b
36795,113.51295178165034,-22.29574472515703,4.44,0.521,-4.656243327925774e+17,8.69679564704276e+17,-1.413024528477586e+17,AU Mic b
36850,113.64775678104348,31.88725706957872,1.58,0.034,-3.3899300170301824e+17,5.761852440644891e+17,4.1719816958363117e+17,AU Mic b
36917,113.84486400938732,-28.369452136775056,4.65,-0.111,-9.29871553375007e+17,1.9095262351709903e+18,-8.516027236917952e+17,AU Mic b
36942,113.9157761267461,-52.53391578714413,4.93,1.373,-1.0918881823383217e+18,2.2691492401174323e+18,-2.798378377919313e+18,AU Mic b
36962,113.98030467255836,26.89499734173082,4.06,1.54,-9.971040054235777e+17,2.0497815143434478e+18,1.1881945367967427e+18,AU Mic b
37096,114.3420115493922,-34.968416560866515,4.53,-0.081,-1.3182362423459597e+18,2.7285621837889075e+18,-1.7838432279885e+18,AU Mic b
37173,114.57517395801224,-25.364850415406824,4.69,-0.1,-2.131668968404506e+18,4.4800993379650693e+18,-2.0733112797157683e+18,AU Mic b
37229,114.70766140472875,-26.803677549676912,3.8,-0.159,-1.7762552019853427e+18,3.681591083094564e+18,-1.7783983576818947e+18,AU Mic b
37265,114.79107825731174,34.58353416002354,4.89,0.413,-6.894984856451803e+17,1.315353169794751e+18,1.0089744408846825e+18,AU Mic b
37279,114.82054320351544,5.217877096871107,0.4,0.432,-2.1800371724859565e+17,2.943957599192432e+17,1.6938173547071674e+17,AU Mic b
37297,114.86372163049094,-38.30791097709464,4.84,-0.189,-1.9652819407796623e+18,4.0646412951299917e+18,-3.208038077223595e+18,AU Mic b
37379,115.09669493594495,-15.264113095151007,4.98,1.543,-2.7924515992852357e+18,5.789857633153668e+18,-1.5258567381771384e+18,AU Mic b
37447,115.31127998853997,-9.55126596206066,3.94,1.022,-7.482846984676526e+17,1.4134894764358367e+18,-6.688735742340563e+16,AU Mic b
37504,115.45602272329364,-72.60599293586937,3.93,1.033,-3.356503200319149e+17,5.3876180270183494e+17,-1.0492243803688563e+18,AU Mic b
37609,115.75124396600296,58.71000198848274,4.93,0.104,-6.792799506566587e+17,1.2466493351409759e+18,2.077314003303009e+18,AU Mic b
37629,115.8285128125654,28.8819189610368,4.23,1.118,-6.141061157139657e+17,1.1083939969571876e+18,7.181962801490808e+17,AU Mic b
37648,115.88483771570252,-28.41067983012015,4.63,1.632,-3.7203970898941394e+18,7.507578092940326e+18,-4.2360907581499556e+18,AU Mic b
37677,115.95191854177438,-28.95479908199671,3.94,0.16,-1.1815705562763708e+25,2.4277473037399625e+25,-1.4938578657448511e+25,AU Mic b
37740,116.11172284413628,24.39760577181168,3.57,0.932,-7.170250317430326e+17,1.306995358253908e+18,7.203273832618674e+17,AU Mic b
37819,116.3136391323901,-37.96854290538356,3.62,1.706,-4.761591227650598e+18,9.475822360907661e+18,-7.91883511550282e+18,AU Mic b
37826,116.3240842745063,28.025882441036707,1.16,0.991,-2.977497286687459e+17,4.4921987141762643e+17,3.094420765815046e+17,AU Mic b
37908,116.530482126749,18.50968909137289,4.89,1.425,-1.5414875742977285e+18,2.938181338007996e+18,1.1853354516051604e+18,AU Mic b
38070,117.02145626547286,-25.93713474017104,4.4,-0.07,-9.723714319051854e+18,1.892406022692952e+19,-1.0065034560314382e+19,AU Mic b
38089,117.08298039104535,-47.07826159532169,4.69,1.039,-8.39124814465877e+17,1.499743700864653e+18,-1.4139886473633093e+18,AU Mic b
38164,117.30951689299523,-46.3731431379701,4.1,-0.16,-6.057159407128956e+18,1.15927708587079e+19,-1.3295824141790405e+19,AU Mic b
38170,117.32352104209102,-24.85979061796847,3.34,1.218,-5.483412555575695e+18,1.0475446128510376e+19,-5.20090681954218e+18,AU Mic b
38414,118.05418596234344,-40.57574954886456,3.71,1.012,-1.3380907779574769e+18,2.383285560548937e+18,-1.9621200508868887e+18,AU Mic b
38455,118.1609419533854,-38.862784636255874,4.49,-0.188,-2.4006967160212664e+18,4.358504026142835e+18,-3.644281262794755e+18,AU Mic b
38500,118.26505528175468,-49.61294311453927,4.63,-0.228,-2.2629817722576453e+18,4.084252167080946e+18,-5.028836399516525e+18,AU Mic b
38518,118.3256103108985,-48.102893410611074,4.22,-0.13,-5.992716541545249e+18,1.0993878884413463e+19,-1.351211255088153e+19,AU Mic b
38538,118.37396402335224,26.76556842949901,4.97,0.098,-1.1941798108454636e+18,2.0877416825212314e+18,1.2435197470089638e+18,AU Mic b
38827,119.19431846436304,-52.98224460089279,3.46,-0.177,-1.2478403010265782e+18,2.120697465499421e+18,-2.763079457479977e+18,AU Mic b
38835,119.21452697421272,-22.880034174983724,4.2,0.718,-2.3109247521943286e+18,4.020138612298963e+18,-1.689026799579747e+18,AU Mic b
38901,119.41704489510676,-30.33452056434207,4.76,0.151,-5.960917898798487e+18,1.0461805773966424e+19,-6.736170042427114e+18,AU Mic b
38957,119.56007636256447,-49.24486432524448,4.47,-0.18,-3.72216696858563e+18,6.454858914402089e+18,-8.188482779289939e+18,AU Mic b
39079,119.93358837708536,-3.679595471933669,4.93,1.205,-1.349450110214453e+18,2.2401802870053402e+18,7934700929535008.0,AU Mic b
39095,119.96682494261192,-18.399468871736048,4.61,0.087,-1.241201924938553e+18,2.0496996972500378e+18,-5.518848206449127e+17,AU Mic b
39138,120.0831657874011,-63.56732295584735,4.81,-0.173,-1.3166174273880497e+18,2.1712225114829624e+18,-4.430356500218517e+18,AU Mic b
39211,120.3060158159732,-1.393129129272472,4.69,1.475,-2.4289057922489994e+18,4.0566303324429056e+18,5.084120204354888e+16,AU Mic b
39311,120.56621075892733,2.335296276830478,4.39,1.252,-1.4282059710982538e+18,2.3223355806931543e+18,2.602356970788747e+17,AU Mic b
39424,120.8792795746682,27.794089810276148,4.94,1.13,-1.2795057966180677e+18,2.0473910382494595e+18,1.296105724786472e+18,AU Mic b
39429,120.8957510707634,-40.0030323504942,2.21,-0.269,-5.381921296998147e+18,8.901974382717211e+18,-8.353688755845414e+18,AU Mic b
39757,121.8854081467724,-24.30400500421836,2.83,0.458,-4.5861595968869075e+17,6.561509976163727e+17,-8.47134405573169e+16,AU Mic b
39794,121.98190706731894,-68.6168518051854,4.35,-0.113,-1.3459039102860672e+18,2.0753867605007214e+18,-5.496554757339256e+18,AU Mic b
39847,122.11369906355586,51.506655736214825,4.78,0.048,-8.553809063097692e+17,1.2842584359197773e+18,1.7739615914999964e+18,AU Mic b
39863,122.14841710998384,-2.983812700267167,4.36,0.97,-9.489539111193944e+18,1.5021020971110275e+19,-7.530667921971082e+17,AU Mic b
39903,122.250570614192,-61.304476879413,4.74,0.437,-3.420080291016887e+17,4.648822847339465e+17,-4.194155478332058e+17,AU Mic b
39906,122.2567493828243,-19.2450517627209,4.4,-0.16,-2.4263108222406774e+18,3.7673761260138865e+18,-1.314464518131434e+18,AU Mic b
39953,122.38306580342504,-47.336519611885855,1.75,-0.145,-3.0594382575891645e+18,4.748297440546555e+18,-5.688564486238752e+18,AU Mic b
40084,122.8177567084027,-12.92694312713412,4.72,0.939,-1.0969146234358445e+18,1.6296824804138156e+18,-2.317604380672747e+17,AU Mic b
40091,122.83947668249218,-39.61852418214044,4.44,1.59,-7.580886050026357e+18,1.1674437125186085e+19,-1.1148947130956833e+19,AU Mic b
